PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-12-30,09:35:22,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,80.99935,0.2357831574,3.417470005,1815.773206,112.8040118,09:45:00,5.08583,-1.89442,6.10505,-35.40763,7.02469,-16.83158,2.35359,-0.13343,73.69979,-6.450839271,0.2296861583,0.4688347653,10.18645,3.75404,1.64087,50,5.08538,-6.55405,-117.69985,-0.51321,14.18635,23.84417,-26.94592,b366f292-cc09-4405-aaba-701de2783733,09f0d922-00fc-4725-956d-1c828ac20015,80.396,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.5517386,-29.32780214,1583.048645,0.8718317023,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-30,09:35:37,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,81.93038,-0.868854286,3.18733901,1882.419579,119.0731,10:00:00,5.03613,-1.8787,6.1503,-31.86717,9.88185,-17.83494,1.57655,-0.41734,73.95437,-6.913589532,-0.2105190398,0.465044539,10.79236,5.68616,1.64566,50,4.95382,-6.12672,-119.00307,-2.7013,15.21598,26.42294,-24.15722,2ed2b985-29b0-48e2-9e7b-67588bb9544c,09f0d922-00fc-4725-956d-1c828ac20015,81.05125,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.6660566,-37.03490098,1502.67677,0.7982687741,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-30,09:35:52,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,77.95515,0.1869727224,2.139281764,1915.206808,165.39611,11:30:00,4.80616,-1.88304,6.13236,-36.51122,8.87719,-2.32452,1.93647,-0.09883,71.52517,-6.683712477,1.700210933,0.4848907583,1.86258,4.7779,1.72115,50,4.80139,-4.17488,-113.45421,-0.62206,2.42655,20.84831,-25.94944,b44b517b-61e4-4095-9c7e-e80781dbfd1d,09f0d922-00fc-4725-956d-1c828ac20015,77.73388,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.4129585,-52.29005929,1171.463644,0.6116643068,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-30,09:36:09,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,76.5191,0.367616969,4.226770796,2041.93754,216.7972283,01:15:00,4.87763,-1.91781,5.77626,-41.32868,7.30908,5.51061,1.77653,2.48097,69.37152,-7.384139199,5.263005026,0.5019473555,-1.59788,3.82171,1.56553,50,4.88346,-8.35456,-110.95405,-0.44472,-1.9602,22.80065,-27.48576,5f2f0306-b17d-42ac-a0f6-eb1d63eacadc,09f0d922-00fc-4725-956d-1c828ac20015,75.09241,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.22569976,589.3080066,0.2886023667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-30,09:36:29,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,78.44265,0.5689128127,1.050263109,1972.707197,184.3245795,12:15:00,4.89078,-1.73494,5.84938,-36.96482,8.30542,0.63099,2.33906,-0.70646,71.93081,-6.356959788,1.168915818,0.4842591407,-0.04733,4.31448,1.64933,50,4.91534,-2.11122,-114.16981,0.06801,-0.06246,21.05522,-26.4804,f7fbdef5-e7d8-4e5c-8fbd-e878121417d5,09f0d922-00fc-4725-956d-1c828ac20015,77.83527,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.9127327,-57.44121998,1061.641111,0.5381645649,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-30,09:36:46,"Hansen, Tyler",1000335256,Left,NA,NA,ChangeUp,Live,NA,74.58499,1.047961869,2.624406889,1547.021791,109.2319357,09:45:00,4.8189,-1.96065,5.68868,-47.13319,3.77288,-10.97254,1.86886,-0.42766,67.91955,-7.783105963,0.5587690884,0.51351863,6.68941,1.70488,1.74696,50,4.87787,-4.65975,-108.34857,0.6671,7.87801,20.57437,-30.16623,847a4279-7aed-49e7-85dd-9c4905635c16,09f0d922-00fc-4725-956d-1c828ac20015,73.40033,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.8853052,-46.32068223,1068.406347,0.6906213944,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-30,09:37:02,"Hansen, Tyler",1000335256,Left,NA,NA,ChangeUp,Live,NA,76.24476,0.08788602735,2.732870886,1745.032316,114.2684622,09:45:00,4.84696,-1.92939,5.80917,-42.27907,6.4927,-14.50993,1.40551,-0.59564,69.01972,-7.872407421,-0.01414741571,0.5026383895,8.72136,3.47668,1.71405,50,4.82937,-4.88243,-110.73988,-1.00596,10.65684,22.72692,-27.9258,cae935f5-48be-49e5-b7e6-0d7d75638703,09f0d922-00fc-4725-956d-1c828ac20015,74.98918,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.3553372,-37.54949829,1383.508964,0.7928271303,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-30,09:37:24,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,81.81287,-1.031734652,3.337108416,1945.025848,113.5925519,09:45:00,4.98526,-1.99829,6.19552,-32.74025,8.45901,-19.4306,1.30285,-0.53372,75.04007,-7.193451306,-0.3374899946,0.4619724697,11.52874,4.90152,1.75723,50,4.89101,-6.38846,-118.94354,-3.06752,16.50931,22.89898,-25.155,4de9f3f9-869b-4ced-bd86-3c3134e16fb3,09f0d922-00fc-4725-956d-1c828ac20015,81.59023,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.9139377,-30.22526476,1680.605243,0.8640529096,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-30,09:37:41,"Hansen, Tyler",1000335256,Left,NA,NA,Slider,Live,NA,75.64638,1.33875846,2.306695244,2033.661595,234.0463961,01:45:00,4.78974,-1.86929,5.90141,-45.58256,3.6639,5.10428,2.23504,0.69824,68.67532,-7.248277851,3.271786128,0.505078548,-2.03139,1.55851,1.68121,50,4.87143,-4.56639,-109.91461,1.33035,-2.45176,21.92097,-30.29303,840eadfb-e197-4344-bb89-e8830a3db8ad,09f0d922-00fc-4725-956d-1c828ac20015,74.62689,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.63358341,674.3788881,0.3316082133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-30,09:37:59,"Hansen, Tyler",1000335256,Left,NA,NA,Slider,Live,NA,74.87057,2.905889591,0.7090213483,2018.053707,239.2681242,02:00:00,4.78432,-1.78826,5.79424,-47.49063,3.05241,5.19346,3.53191,-0.69602,67.64983,-6.052755446,1.691321109,0.5116842426,-2.57484,0.71853,1.72697,50,4.99508,-1.48802,-108.73111,4.21727,-3.03905,21.56978,-31.32597,2c9613a9-d775-4b02-b8eb-1b491629a83f,09f0d922-00fc-4725-956d-1c828ac20015,73.66347,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.94112004,592.0047244,0.293354296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
