PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-02-17,10:18:07,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,65.56557,-0.5511311967,2.50543443,1456.81326,149.6326853,11:00:00,6.05508,-1.51268,9.52833,-38.61548,16.91914,-9.94717,2.36479,-0.19517,59.86331,-8.406327668,0.4679548696,0.5363561842,7.1023,10.86686,1.49212,50,6.05027,-4.17148,-95.98194,-1.03406,6.51451,17.17728,-22.20653,98839cf6-d6aa-4c60-beb9-f02f6ce45be5,6f0b6849-9ce8-4437-ad80-16ff4d29916d,70.27502,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.6606901,-13.59294316,1416.007854,0.9719899545,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-17,10:18:14,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,67.36091,-2.552711903,3.527152885,1464.11654,163.4367799,11:30:00,6.40019,-0.74099,8.22247,-37.56664,17.99674,-5.3667299999999996,1.02016,1.91594,61.82296,-9.942726804,2.459552121,0.5364950766,4.32684,11.60377,0.63194,50,6.31724,-5.99661,-98.19818,-4.77939,4.17396,17.30011,-20.98026,91e07c6b-21f8-4682-9c63-83ebe712a437,6f0b6849-9ce8-4437-ad80-16ff4d29916d,70.25682,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.8564344,-5.900207056,1456.360303,0.9947024456,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-17,10:18:24,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,66.16711,0.3016994954,2.555814441,1418.404931,158.2484165,11:15:00,6.43471,-1.1671,7.83115,-45.2228,12.22681,-4.90278,2.93366,0.68976,61.46471,-8.514004891,1.594107533,0.545525332,3.56377,7.12702,1.07098,50,6.43978,-4.25154,-96.62555,-0.05823,3.38618,14.3475,-25.40218,f5886d83-b8a5-4a5f-91b0-49ff904c74d5,6f0b6849-9ce8-4437-ad80-16ff4d29916d,69.09384,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.4306402,-14.41807303,1373.731797,0.9685046677,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-17,10:18:32,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,66.17369,-0.3069235531,1.962161329,1465.172831,153.0922636,11:00:00,6.5061,-0.65222,7.61935,-40.24762,18.47052,-9.40312,2.87897,0.31019,60.4926,-8.186343375,0.108963998,0.5515152738,6.12743,10.93243,0.57222,50,6.48667,-3.1823,-96.58698,-1.06012,5.72249,16.64174,-21.9641,50473330-c2ea-44d9-9d2e-f900ecf9a2a0,6f0b6849-9ce8-4437-ad80-16ff4d29916d,68.34342,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.8818765,-9.951324808,1443.129188,0.9849549191,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-17,10:18:40,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,69.27883,2.336210783,0.9431551934,1433.036348,153.3049993,11:00:00,6.53113,-1.08891,6.76993,-35.42428,20.511,-10.33347,5.69324,-1.09705,62.25421,-4.557473983,-1.071077096,0.5382875364,6.20496,10.89552,1.03876,50,6.65255,-1.47116,-100.88743,3.46612,6.26523,19.5233,-21.1727,18dc5c59-5251-4238-b78d-539c2a16ecdd,6f0b6849-9ce8-4437-ad80-16ff4d29916d,70.02287,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.293283,-10.68361686,1408.195875,0.9826658458,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-17,10:18:48,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,64.87171,-2.398044056,1.682546558,1316.57927,NA,NA,6.25384,-0.98193,7.2282,NA,NA,NA,0.57499,-0.32336,59.26377,NA,NA,0.5691613865,6.46275,12.49597,0.90276,50,6.1284,-2.62324,-94.52831,-4.59728,5.74206,16.83609,-21.07156,9c7e284d-0fac-4e3b-83e5-a1e49faced6d,6f0b6849-9ce8-4437-ad80-16ff4d29916d,66.22452,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.25811624,1242.906533,0.9440423085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-17,10:19:01,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,66.56399,-0.3367243172,2.979352249,1486.799857,164.8950586,11:30:00,6.30183,-1.06595,7.07253,-41.67588,16.81967,-4.55873,2.5257,1.23511,61.82548,-8.335831279,2.099062069,0.550468939,3.38178,9.71907,0.91473,50,6.27422,-4.97643,-97.06509,-1.26105,3.24815,14.2321,-22.83905,6d9f6159-2462-40f6-8b59-f6b752a5d28d,6f0b6849-9ce8-4437-ad80-16ff4d29916d,68.47333,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.337275507,1477.714549,0.9938893541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-17,10:19:10,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,70.44842,1.205478133,1.851879968,1435.407513,159.5463416,11:15:00,6.29608,-0.76968,5.47984,-43.82447,13.75346,-5.1503,3.76207,0.51811,62.69305,-7.155539427,0.8652724602,0.546134279,3.50375,7.04865,0.62631,50,6.36756,-3.18036,-102.27892,1.07618,3.58981,22.01701,-24.95227,2e1a2a46-c4c3-4985-9e61-7b8ca552d8d9,6f0b6849-9ce8-4437-ad80-16ff4d29916d,69.0168,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.2028896,-14.45853078,1389.946155,0.9683286054,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-17,10:19:54,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,66.6865,-0.9314466248,2.482652257,1465.152011,155.0546559,11:15:00,6.37447,-0.84773,7.16723,-39.93992,18.85473,-8.79724,2.20943,0.64845,61.13283,-8.662490601,0.766673731,0.5518744704,5.82295,11.15258,0.72694,50,6.31914,-4.07549,-97.22424,-2.21743,5.52678,16.4374,-21.58873,ad360eff-dc68-4353-ae87-746bc2ce9c3f,6f0b6849-9ce8-4437-ad80-16ff4d29916d,68.29894,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.226217,-15.69083149,1410.553174,0.9627350358,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-17,10:20:03,"McCausland, Ryan",1000312225,Left,NA,NA,NA,Warmup,NA,69.27109,-3.30411859,1.948411559,1457.947648,160.9260644,11:15:00,6.31475,-1.07316,6.77985,-36.00529,19.16145,-6.6297,0.32187,0.13669,64.03647,-10.15882233,0.6680159748,0.5345767709,4.31565,11.81406,0.96557,50,6.11808,-3.30729,-100.83795,-6.49373,4.43473,16.7022,-20.03401,f51bc7f7-6cf7-44f8-b7e5-63594d2d6824,6f0b6849-9ce8-4437-ad80-16ff4d29916d,70.50894,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.554452762,1457.411117,0.9996319955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
