PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-07-26,09:41:21,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,80.36517,-5.572462313,4.915201516,1636.096408,NA,NA,5.80016,-2.11168,5.37376,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3422,9.36453,1.67922,50,5.27629,-9.56958,-115.64279,-12.32297,10.93067,28.07362,-19.90383,80479aa7-7772-4e37-8931-c7c3946492f2,5c605805-c009-4a99-b1ac-84600f1c91c4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01215438623,1636.096371,0.9999999775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-07-26,09:42:06,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.06899,0.8815941816,2.153574714,1575.382147,141.9712322,10:45:00,5.65858,-2.16825,4.87027,-38.27553,12.61774,-9.91177,3.30375,-0.95562,68.37533,-6.233635163,0.3054357625,0.5134540218,5.89324,6.30157,1.96467,50,5.71409,-3.83016,-110.31058,0.47051,7.12931,22.95508,-24.55076,b5dbcd44-c9c4-43a2-a3b4-79fa853ec19c,5c605805-c009-4a99-b1ac-84600f1c91c4,73.40957,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.5718863,-21.48602549,1465.904005,0.9305069304,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-07-26,09:42:24,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.34211,1.603962699,2.752221803,1730.462463,140.2532167,10:45:00,5.68458,-2.09663,5.18291,-39.31158,10.45128,-8.74219,3.91963,-0.23409,68.89575,-5.72882562,1.11850647,0.5077197325,5.48383,5.00667,1.84754,50,5.8046,-5.05323,-110.73457,1.89003,6.71952,22.20158,-26.0392,f2cdeb2b-3058-4e77-a408-3b7287584b1f,5c605805-c009-4a99-b1ac-84600f1c91c4,74.23867,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.16421,0.4736559621,1730.403333,0.9999658297,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-07-26,09:42:48,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,78.38346,-4.013389818,3.732028623,1685.195311,129.8188905,10:15:00,5.53895,-2.15227,5.54311,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16709,7.12404,1.8374,50,5.16708,-7.01048,-113.38172,-9.04979,10.43744,24.259,-23.06961,018ccac8-0f17-414e-8060-8d20a4864a3a,5c605805-c009-4a99-b1ac-84600f1c91c4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09201067506,1685.193138,0.9999987106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-07-26,09:43:21,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,77.89947,-0.6379943936,1.51390577,1462.179815,129.3467861,10:15:00,5.7204,-2.21415,5.10512,-37.35341,10.31785,-12.63255,2.00634,-1.84032,70.87406,-7.55986215,-0.8417217982,0.4969351588,7.10395,5.61933,2.0812,50,5.63194,-2.58558,-113.13872,-2.4565,9.12004,22.48099,-24.95995,83f3adad-45b9-4639-81b0-9f0feaa78404,5c605805-c009-4a99-b1ac-84600f1c91c4,75.84981,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7543973844,1462.053074,0.99991332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-07-26,09:44:15,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,78.13234,-1.440379647,3.261778339,1791.865696,137.3663761,10:30:00,5.61165,-2.20306,5.49123,-34.42637,12.87992,-11.89382,1.39307,-0.14006,70.32068,-7.893055755,1.018987195,0.4950292497,7.46304,7.37267,1.92551,50,5.46288,-6.10032,-113.28542,-3.88316,9.49706,24.70267,-22.79198,dad05534-5ac0-4a24-bca7-da84f9b39063,5c605805-c009-4a99-b1ac-84600f1c91c4,76.14184,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.693091689,1775.737735,0.9909993476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-07-26,09:44:36,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.41108,-0.5501291828,1.133995182,1711.425746,144.7171588,10:45:00,5.72084,-2.06327,5.04654,-33.21289,17.38209,-12.32944,2.43416,-2.02112,68.02704,-6.771317478,-1.187409137,0.5119471449,6.91984,9.3705,1.96474,50,5.6432,-1.8096,-110.801,-2.09759,8.34259,25.36721,-20.87692,2ca63a61-5628-47c9-9f85-0befcb03a947,5c605805-c009-4a99-b1ac-84600f1c91c4,73.62565,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6650659217,1711.310452,0.9999326327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-07-26,09:45:38,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.01807,0.5299032686,4.018629111,1648.239124,139.9331056,10:45:00,5.49042,-2.50076,5.33691,-38.84669,11.24346,-9.5201,2.7515,0.48168,68.57311,-6.729204739,2.235906938,0.5093866298,6.35406,5.79683,2.14478,50,5.51114,-7.45465,-110.16964,-0.14212,7.68852,22.39805,-25.15978,8240b223-37d1-4066-9c8b-e0b835cba250,5c605805-c009-4a99-b1ac-84600f1c91c4,73.99574,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1756912,-20.64434297,1542.400669,0.9357869543,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-07-26,09:46:14,"Lile, Chase",1000323089,Left,NA,NA,ChangeUp,Live,NA,68.61562,-0.4147263103,3.892310861,1540.1312,130.1399166,10:15:00,5.56286,-2.19173,5.49949,-48.62431,11.69185,-13.94823,1.12209,0.29159,63.12989,-9.424029062,1.288650741,0.5589696507,8.52414,6.33836,1.86089,50,5.49418,-6.40389,-99.58888,-2.01926,8.54599,16.25083,-25.81944,310a7ade-3f7d-4b07-bc00-31afd57bf66d,5c605805-c009-4a99-b1ac-84600f1c91c4,67.432,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1051898014,1540.128604,0.9999983147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-07-26,09:47:03,"Lile, Chase",1000323089,Left,NA,NA,ChangeUp,Live,NA,69.92572,0.4514106852,3.73553491,1490.386899,119.5768743,10:00:00,5.51214,-2.19517,5.5013,-49.64906,8.57895,-15.24716,1.79777,0.03251,64.01935,-8.781276802,0.8834838052,0.5492086423,9.21427,4.43627,1.87902,50,5.51861,-6.21272,-101.4835,-0.54401,9.56055,17.39453,-27.57106,a763c459-1106-404f-9c72-f03c359f4ad3,5c605805-c009-4a99-b1ac-84600f1c91c4,68.63045,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163960594,1490.07937,0.9997936586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-07-26,09:47:53,"Lile, Chase",1000323089,Left,NA,NA,ChangeUp,Live,NA,69.92574,1.003587888,3.435043503,1299.599087,110.320539,09:45:00,5.48538,-2.37595,4.73108,-54.13854,5.92609,-16.21052,1.92766,-0.46442,63.85761,-8.938821785,0.439554522,0.557802928,9.43017,2.77302,2.04367,50,5.54011,-5.59235,-101.35873,0.13669,9.74217,17.64094,-29.30928,9f018d0f-2512-4472-9302-c05cd87b5dc9,5c605805-c009-4a99-b1ac-84600f1c91c4,67.57304,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21421866,1299.307269,0.9997754556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-07-26,09:48:18,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.24999,0.2372709569,1.377004032,1515.486218,142.6487243,10:45:00,5.66047,-2.27558,5.393,-35.34888,14.27951,-10.93377,2.93714,-1.89615,68.59801,-6.394525494,-0.6823959031,0.5070333505,6.28142,7.52308,2.16031,50,5.6575,-2.33644,-110.7299,-0.59291,7.64885,23.31732,-23.01324,e8db39b2-e0e4-46a0-9f3b-14cd4881dcae,5c605805-c009-4a99-b1ac-84600f1c91c4,74.33917,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94405512,1513.48602,0.9986801607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-07-26,09:48:55,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,77.78225,-0.9481377197,3.036875526,1837.189931,150.4358173,11:00:00,5.71685,-1.64735,5.34078,-29.47572,18.66433,-10.61834,2.36989,0.31893,69.54508,-6.483193608,1.035768913,0.4993725414,6.71401,10.26419,1.38106,50,5.61097,-5.65922,-112.75866,-2.76531,8.43257,25.18,-19.28257,6ff98fe7-525d-44ed-8906-7d778d571925,5c605805-c009-4a99-b1ac-84600f1c91c4,75.4796,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4813005283,1837.125111,0.9999647179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
