PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-02-03,15:20:14,"Morris, Adam",1000305894,Left,NA,NA,NA,Warmup,NA,69.92142,-0.3026575694,2.159692572,1455.846762,168.0480997,11:30:00,5.9499,-1.46548,4.68908,-45.58549,13.07907,-2.78074,1.86622,0.33523,64.21316,-8.71747433,1.642607902,0.5512635644,2.08241,6.97103,1.26727,50,5.88796,-3.75163,-101.58713,-1.83834,2.16977,17.09537,-24.91058,23b828a5-58f5-4063-afef-3a25ccd2f749,c2638610-c56d-4e58-958d-7898cbdd1aad,68.37462,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.9304065,1385.13797,0.9514311577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-03,15:20:31,"Morris, Adam",1000305894,Left,NA,NA,NA,Warmup,NA,76.42008,-0.04747460484,2.011694622,1726.853524,175.0581759,11:45:00,5.84325,-1.19227,4.90912,-34.09485,14.84213,-1.28765,2.95751,0.58574,69.46403,-6.407690423,1.770623957,0.5034889867,1.29389,7.89929,1.01434,50,5.81567,-3.86139,-111.03268,-1.11532,1.60127,21.48579,-22.39815,a2e99615-ef56-408b-a483-540d70d7339d,c2638610-c56d-4e58-958d-7898cbdd1aad,74.86249,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.582608,-35.5934749,1404.220386,0.8131670505,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-03,15:21:12,"Morris, Adam",1000305894,Left,NA,NA,NA,Warmup,NA,77.2136,1.595311185,1.249092661,1790.833408,169.797657,11:45:00,5.73601,-1.50271,4.96883,-33.18246,14.52308,-2.62078,4.46436,-0.55209,70.13832,-4.610553289,0.7582190291,0.4971137958,1.76269,7.25567,1.39477,50,5.85386,-2.36795,-112.21938,2.12704,2.23458,21.41988,-22.97595,dec192a4-d6e6-447f-a1da-ec8f06f74cd7,c2638610-c56d-4e58-958d-7898cbdd1aad,75.82256,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.5656432,-40.94253274,1352.736859,0.7553672231,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-03,15:21:24,"Morris, Adam",1000305894,Left,NA,NA,NA,Warmup,NA,79.70874,0.9417629716,-0.0093434338,1732.276144,174.4055775,11:45:00,5.70058,-1.18272,NA,-29.1684,18.70648,-1.83601,4.17546,-1.3447,71.36403,-4.409085487,-0.3467088544,0.497995312,0.92764,9.17081,1.18571,50,5.7768,0.08793,-115.48064,0.80059,1.22978,25.17043,-20.01622,a2e9a411-d46e-4cb5-954a-5d540795bef7,c2638610-c56d-4e58-958d-7898cbdd1aad,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.1661164,-29.73566537,1504.175104,0.868322934,12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-03,15:23:52,"Morris, Adam",1000305894,Left,NA,NA,NA,Warmup,NA,80.49022,-0.56170994,0.3481590534,1836.19596,156.5716885,11:15:00,5.64033,-1.44924,5.18235,-27.86244,16.0803,-6.9835,2.7949,-1.7067,72.52604,-5.811377354,-0.9727492448,0.4771060915,3.86875,8.82938,1.42426,50,5.57595,-0.50131,-116.99302,-1.98333,5.26901,25.64392,-20.14894,bf1c426f-114c-43cc-be81-d59dcb0ea17f,c2638610-c56d-4e58-958d-7898cbdd1aad,79.00222,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.3364893,-31.8468409,1559.777973,0.8494616079,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-03,15:24:30,"Morris, Adam",1000305894,Left,NA,NA,Fastball,Live,NA,80.36413,-0.7314810808,0.8423273959,1912.859752,167.2689453,11:30:00,5.7116,-1.27653,NA,-26.80407,19.88972,-4.5024,2.77495,-0.8423,72.64661,-5.621650928,0.01794287558,0.4918141031,2.53972,10.29851,1.18612,50,5.60082,-1.54181,-116.51901,-2.50763,3.45537,24.01135,-18.16257,45e3bd59-42c2-4a94-a969-cd804f77bebd,c2638610-c56d-4e58-958d-7898cbdd1aad,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.232061,-35.32549745,1560.664692,0.8158803542,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-03,15:25:56,"Morris, Adam",1000305894,Left,NA,NA,Fastball,Live,NA,79.54274,0.3195729805,-0.006314513152,1996.189955,164.5348008,11:30:00,5.59601,-1.42591,5.18987,-28.5311,15.87273,-4.40169,3.51623,-1.79861,72.55704,-5.026367608,-0.8330895939,0.4796026837,2.35684,8.4137,1.42918,50,5.60512,0.14478,-115.74023,-0.2102,3.18692,22.23568,-20.79704,dd44a372-4235-4567-846e-f74b5b3f1d21,c2638610-c56d-4e58-958d-7898cbdd1aad,78.59097,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.8119836,-42.12240311,1480.601322,0.7417136421,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-03,15:26:26,"Morris, Adam",1000305894,Left,NA,NA,Fastball,Live,NA,81.14528,-3.120864087,0.6114158492,1972.322755,172.2391906,11:45:00,5.4886,-1.40495,5.53251,-24.9207,17.22062,-2.34818,0.51921,-1.0345,74.49975,-7.780691898,0.1681252879,0.4672243568,1.44457,10.21261,1.35855,50,5.23146,-1.19135,-117.97602,-7.1507,2.03421,22.62277,-17.79291,ecbce1a9-f873-4e7d-8d4e-0146c221ea62,c2638610-c56d-4e58-958d-7898cbdd1aad,80.6731,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.95159574,1773.44175,0.8991640675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-03,15:26:52,"Morris, Adam",1000305894,Left,NA,NA,Fastball,Live,NA,81.024,2.67791488,0.9997184936,2001.837486,177.8713375,12:00:00,5.58486,-1.42781,5.092,-27.60568,16.18651,-0.60245,5.78669,-0.54459,72.30521,-2.542666719,0.8857240053,0.4762880993,0.66445,7.76848,1.34255,50,5.79695,-2.0333,-117.57438,4.65743,0.91,26.78372,-21.53478,5ffc7a14-7832-4b21-8325-a0c639c4598a,c2638610-c56d-4e58-958d-7898cbdd1aad,79.1379,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.0143148,-42.81354641,1468.486331,0.7335692041,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-03,15:28:53,"Morris, Adam",1000305894,Left,NA,NA,Fastball,Live,NA,81.85621,-1.146371686,1.359378379,1927.228114,169.3525722,11:45:00,5.68256,-1.36546,5.37525,-22.08515,19.65552,-3.70179,2.7771,-0.41131,74.54294,-5.297842034,0.6612390729,0.4649980056,2.39593,10.9436,1.25785,50,5.57725,-2.71516,-119.07065,-3.04198,3.422,23.96262,-16.54377,0b0cefc5-7362-410b-90c9-8c8ea6da8057,c2638610-c56d-4e58-958d-7898cbdd1aad,81.05936,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.765245,-35.33468179,1572.208907,0.8157876568,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
