PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-03-29,10:30:08,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,79.192,1.840573322,-2.240034893,1978.446634,271.9168678,03:00:00,3.61533,2.7562,5.53387,-45.08064,-0.51735,13.83172,1.56466,1.83376,71.96231,-6.674169487,0.3813094285,0.4804631109,-8.19977,-0.84387,-2.58896,50,3.73465,4.11629,-115.10067,2.4436,-10.89588,23.25356,-33.29539,33ceeeb5-d068-493f-a680-f242bbc6e517,21566b66-f404-45ba-bc57-be713c00aee7,78.45022,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.36257475,1633.172787,0.8254823551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-29,10:30:22,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,79.36058,1.861219724,-3.125662656,1862.695082,274.6967665,03:15:00,3.64861,3.10649,5.67782,-45.85846,-1.6701,19.47794,1.54884,1.84062,72.10387,-6.819909074,0.5738000742,0.4784376709,-11.59358,-1.48166,-2.88035,50,3.76598,5.76596,-115.28949,2.50494,-15.45613,23.33057,-34.14934,1b51d647-b2fe-4981-b00a-d2b7d54c4740,21566b66-f404-45ba-bc57-be713c00aee7,78.78234,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25320168,1539.626077,0.8265582984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-29,10:30:44,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,80.52854,2.009139076,-3.94090956,1989.434261,287.0635411,03:30:00,3.63294,2.8115,5.62202,-48.75758,-5.62087,18.08477,1.43212,0.67003,73.07087,-7.210898224,-0.5109102128,0.472710169,-11.07838,-3.68647,-2.51929,50,3.76156,7.54669,-116.85357,2.75175,-15.15567,24.19675,-37.21729,b2e9d55c-041a-4876-afa0-07df106c8ee3,21566b66-f404-45ba-bc57-be713c00aee7,79.73689,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.58105577,1730.127816,0.8696581985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-29,10:30:57,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,76.92278,1.91219177,-2.323322333,2457.779876,78.89985021,08:45:00,3.47337,3.06487,5.15736,-50.55131,-2.53966,-12.8324,1.04594,-0.17209,70.11244,-7.543445342,-4.732419608,0.4987061757,6.16103,-1.95555,-2.86038,50,3.60362,4.90333,-111.70615,2.27024,7.69875,22.19831,-34.61768,ce4d0a38-3289-4eac-a728-0b23ebdded76,21566b66-f404-45ba-bc57-be713c00aee7,75.58045,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37614705,2120.386332,0.8627242627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-29,10:31:12,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,76.68313,2.919067624,-1.571422347,2378.528183,77.09772514,08:30:00,3.51455,3.07208,NA,-54.58343,-4.16428,-18.08907,1.74104,0.07221,69.39913,-7.149488786,-4.91881836,0.511056777,8.8752,-3.10628,-2.89677,50,3.76411,3.64906,-111.09165,3.85203,10.91739,22.81227,-35.99508,fa825df0-bd7d-4cc8-b58f-0bfdd2d73055,21566b66-f404-45ba-bc57-be713c00aee7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1753672,32.63943188,2002.914359,0.8420814068,08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-29,10:31:25,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,75.63931,2.682802204,-0.8809361563,2222.978347,89.28124818,09:00:00,3.4237,3.31589,NA,-51.87371,-0.25186,-17.63983,1.64849,1.01001,68.47903,-6.895625096,-4.14926848,0.5171162683,8.87895,-0.98816,-3.21193,50,3.65008,2.26243,-109.65163,3.4437,10.65664,21.9581,-33.36006,6d827053-59d9-45db-8318-00bcd32aa265,21566b66-f404-45ba-bc57-be713c00aee7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.69027678,1950.058063,0.8772276461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-29,10:32:13,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,90.62397,-0.5040341746,-5.263717831,2289.056596,237.1010714,02:00:00,4.09246,2.92809,4.71142,-26.30187,8.93669,13.90075,1.4247,-0.87665,82.1564,-5.390049098,-2.68387647,0.4272483986,-8.88687,4.86077,-2.45109,50,4.02639,11.57539,-131.17333,-2.12274,-15.39113,29.29872,-23.7557,1fdc689e-5df9-4b18-85c3-3ca4619061a1,21566b66-f404-45ba-bc57-be713c00aee7,88.22137,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.6194736,34.96255793,1875.942985,0.8195266943,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-29,10:32:33,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,89.95442,0.7497885051,-4.169208555,2250.212564,237.8560015,02:00:00,4.02575,2.95835,4.80202,-26.48732,8.99888,14.4269,2.52418,0.2402,81.58856,-4.184164649,-1.482934617,0.4287470881,-8.84375,4.53872,-2.58974,50,4.07505,8.98923,-130.43717,0.7587,-15.1662,28.61456,-24.39056,904ed6b9-eba8-486c-b7d5-18ec6eedc239,21566b66-f404-45ba-bc57-be713c00aee7,87.91299,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.9288474,35.73981321,1826.447684,0.8116778446,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-29,10:32:53,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,91.79424,-0.1359379809,-4.600337321,2282.045837,230.7867463,01:45:00,4.26403,2.71987,5.17121,-22.9781,10.6935,13.1791,2.22205,-0.47963,83.20518,-4.445607959,-2.130808051,0.4176411685,-8.42554,5.77085,-2.33954,50,4.2382,10.25526,-133.10596,-1.11009,-15.02329,30.204,-21.88425,ec615353-a0a7-4a60-a8df-dc02d049af25,21566b66-f404-45ba-bc57-be713c00aee7,90.25077,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.3786934,33.2415318,1908.628249,0.8363671834,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-29,10:33:10,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,91.22076,0.6166781586,-4.250441705,2323.542758,229.2592629,01:45:00,4.22453,2.80395,5.2248,-23.57613,10.32608,12.06441,2.83576,-0.15632,82.89522,-3.80486428,-1.989931836,0.4190688578,-7.69339,5.36272,-2.45644,50,4.26162,9.42644,-132.37048,0.62472,-13.60884,29.05539,-22.68794,c51792bd-ef63-4b27-aeb0-3850401be030,21566b66-f404-45ba-bc57-be713c00aee7,89.94331,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.3153166,35.94019005,1881.210227,0.809630131,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
