PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-01-12,11:34:53,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,66.19927,0.674231453,1.942501447,1609.27821,147.1158129,11:00:00,5.59218,-1.80522,4.70006,-50.69523,15.25645,-9.907,2.00205,-0.8033,60.25271,-8.739340235,0.0901678158,0.5844997866,5.83683,7.84112,1.63275,50,5.61735,-2.99478,-96.12024,-0.22543,5.39505,16.57006,-24.92641,a40d430f-b1a5-44b3-a0a2-6000d32b6dc8,4f33336c-3247-405a-834b-baf41bc45517,64.48666,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.7690106,-31.98177928,1365.016449,0.8482165737,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-01-12,11:35:17,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,71.54491,-1.67328238,3.55422647,1741.166258,147.899365,11:00:00,5.58326,-1.7272,4.99644,-41.24328,14.23066,-8.95936,0.57789,0.85461,65.8387,-9.303314327,1.882381108,0.53606309,5.76943,8.04273,1.4224,50,5.40927,-6.20043,-103.84041,-4.18723,6.29057,17.61769,-23.40483,55331040-792f-4824-8cef-77c591b64a7a,4f33336c-3247-405a-834b-baf41bc45517,70.31344,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.88728758,1509.603907,0.8670073288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-01-12,11:36:05,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,70.04122,-0.3166979806,3.656422407,1566.048362,141.2048587,10:45:00,5.62584,-1.67872,4.31756,-45.97083,13.21808,-10.684,1.49437,0.89871,64.51603,-8.72567603,1.690024484,0.5537217223,6.53752,6.94392,1.32459,50,5.55563,-6.16978,-101.60844,-1.95407,6.84962,16.30563,-24.89862,1602c408-3bf9-4e01-8e49-8bd7634edf50,4f33336c-3247-405a-834b-baf41bc45517,68.07109,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.1793003,-27.74152769,1386.041248,0.885056478,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-01-12,11:36:27,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,73.2572,-0.8038319771,0.7879702792,1651.726318,136.2167123,10:30:00,5.52051,-1.6966,4.62564,-39.57057,14.13249,-13.58503,1.46585,-2.08657,66.96093,-8.117584519,-1.742387937,0.5274374318,7.3759,7.66844,1.63296,50,5.41516,-1.05498,-106.44697,-2.68512,8.40602,19.41984,-23.43463,e2c4e8e8-ca21-414c-a641-b47e20fb51b8,4f33336c-3247-405a-834b-baf41bc45517,71.46334,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.6304387,-27.873388,1460.097776,0.8839828727,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-01-12,11:36:52,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,72.92528,0.7342572925,2.477655364,1664.258069,147.2874898,11:00:00,5.58181,-1.74352,4.13768,-38.55218,16.89192,-10.8925,3.06755,-0.29535,66.09521,-6.36899744,0.4645304165,0.5359189233,6.38885,8.51086,1.49946,50,5.62299,-4.22798,-105.76668,0.12308,7.16947,19.61143,-22.62329,fe41e164-1c5c-41d2-aea1-b3605edd7a2b,4f33336c-3247-405a-834b-baf41bc45517,70.33235,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.7950042,-26.92966822,1483.791142,0.8915631357,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-01-12,11:37:15,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,68.02467,1.784112018,2.344375224,1520.834175,102.5414757,09:30:00,5.49422,-1.76525,4.59214,-60.04652,3.1978,-14.70158,2.17351,-0.77999,61.51912,-9.382523821,-0.4096315676,0.5723769829,8.53165,1.08573,1.55498,50,5.61736,-3.62972,-98.62545,1.4082,8.23861,18.55242,-31.125610000000002,d64c5414-3de8-499a-bbb4-73f2a0c8f7d0,4f33336c-3247-405a-834b-baf41bc45517,65.85247,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.842564,-43.29402592,1106.930428,0.7278442622,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-01-12,11:37:34,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,68.24851,2.71127997,1.839627133,1498.571552,129.6376921,10:15:00,5.47829,-1.70944,4.36925,-53.43971,9.74578,-11.84304,3.59367,-0.95508,61.57071,-7.20331157,-0.3662137969,0.5721106871,6.77988,4.21052,1.53826,50,5.70143,-2.83531,-98.90998,3.14529,6.61125,18.08229,-28.06825,75d5e6e0-1552-4874-94af-42b765681acd,4f33336c-3247-405a-834b-baf41bc45517,65.88312,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3776041,-51.93518339,923.9480802,0.6165525288,09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-01-12,11:37:50,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,69.62682,NA,NA,1509.216361,NA,NA,5.51099,-1.83879,5.00339,NA,NA,NA,1.3551,0.27971,62.80833,-9.6246718,0.5694366043,0.5560548706,10.37756,3.63211,1.52051,50,5.49874,-6.2019,-100.91522,-0.95115,10.45673,19.92502,-28.51423,7b6b0769-1433-494a-bb77-d7a6e1365f28,4f33336c-3247-405a-834b-baf41bc45517,67.78547,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.0646662,-46.4776614,1039.302731,0.6886373339,09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-01-12,11:38:11,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,69.44391,0.668759901,2.80957114,1381.042,77.66419766,08:30:00,5.38464,-1.91278,5.03108,-63.63553,-3.49997,-15.75158,0.70753,-0.5973,62.69047,-11.25692847,-0.176751564,0.5581321869,9.46382,-2.11906,1.67908,50,5.40168,-4.52848,-100.70604,-0.49455,9.44262,20.68502,-34.28836,5fbfa963-dacc-4593-8b4d-097152cd2455,4f33336c-3247-405a-834b-baf41bc45517,67.53318,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.0766121,-40.9853173,1042.517778,0.7548776781,09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-01-12,11:38:56,"Gaynor, Jared",1000283624,Left,NA,NA,Splitter,Live,NA,70.16258,-2.600198084,4.769982747,1121.893933,NA,NA,5.35814,-1.85411,5.27984,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54396,-1.63925,1.4676,50,5.10574,-8.14843,-101.45873,-6.23476,8.63751,21.25855,-33.83124,de93a136-bbeb-4607-b2d9-be0fa04acc13,4f33336c-3247-405a-834b-baf41bc45517,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.80885815,973.4545862,0.8676886089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
