PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-07-05,09:38:58,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,76.51249,-0.1262535867,5.758100395,1889.607829,144.6845973,10:45:00,5.02022,-2.05469,5.636,-36.55908,13.05699,-9.32501,1.85526,2.55759,68.30853,-7.016666782,4.000303913,0.5069703528,7.07237,7.06941,1.57014,50,4.98675,-10.8856,-110.5762,-1.28239,8.52494,24.57453,-23.65269,ef548be4-5670-4a10-92ce-dd3645541a8f,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,74.34841,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.36759278,1662.698904,0.8799174512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-07-05,09:39:15,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,78.68578,0.4867166254,3.375357443,2048.187169,110.0978358,09:45:00,5.03608,-2.50107,5.43192,-39.76906,7.1846,-19.80288,2.17854,-0.98706,70.32095,-6.999586473,-0.3664508922,0.493180767,11.77152,3.66419,2.21549,50,5.05257,-6.12684,-114.05092,-0.23402,15.10444,26.02458,-27.47241,b8a0267a-f90e-4222-bcfb-0ee9c327b336,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,76.42723,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.24100811,1966.451717,0.9600937584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-07-05,09:39:28,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,79.85098,0.6009101869,2.072203653,1965.718941,125.9047076,10:15:00,4.86277,-2.44883,5.87994,-32.3719,11.7396,-16.28392,2.72347,-1.88084,72.31868,-5.506942678,-1.00839936,0.478021414,9.44653,6.15974,2.29104,50,4.8927,-3.72944,-116.08071,0.28263,12.74537,23.99523,-23.86325,e34e86c6-3931-4f36-b983-a7a1e2e3a0b9,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,78.85094,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.32084028,1661.165027,0.8450674165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-07-05,09:39:40,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,80.12159,1.51694332,3.111763423,1787.16887,122.1649111,10:00:00,4.98763,-2.51753,5.89667,-37.94381,5.73117,-9.20262,3.23617,-0.39305,72.87311,-5.624564853,1.377087916,0.4756502739,5.89024,2.64788,2.27261,50,5.088,-6.06038,-116.38937,1.98583,8.03218,23.04633,-28.56328,755b06c9-d740-45e8-a13c-89acbbd6071d,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,79.24402,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.81677849,1411.819613,0.7899754948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-07-05,09:40:02,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,83.12215,-1.73449734,2.714455341,2077.477705,125.3876062,10:15:00,4.99298,-2.32785,5.62951,-27.94196,13.23881,-18.66043,1.04402,-1.34862,75.3881,-6.966009824,-0.7990690547,0.4618688328,10.84124,7.63236,2.10876,50,4.82775,-5.13582,-120.67785,-4.53552,15.80869,25.93275,-21.04454,5f26f026-b4b5-4e8b-a10b-ba5c9d496878,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,81.60854,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.542634828,2059.502246,0.99134746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-07-05,09:40:15,"Anderson, Hayden",1000345446,Left,NA,NA,NA,Warmup,NA,83.6759,0.3004308714,1.919250775,1859.918777,119.1959641,10:00:00,5.08121,-2.45302,5.9028,-31.49531,8.69454,-15.63307,2.73561,-1.97375,75.68424,-5.648201785,-1.042257688,0.4562780364,9.06805,4.61126,2.30787,50,5.08748,-3.6055,-121.64727,-0.31044,13.41164,26.75507,-25.35399,acad6e3a-fa80-440b-89d9-6d6bb58ebd17,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,82.60849,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.34743369,1720.23006,0.9248952595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-07-05,09:40:39,"Anderson, Hayden",1000345446,Left,NA,NA,Sinker,Live,NA,85.24248,0.8964906583,3.004627107,2209.745143,107.1505145,09:30:00,5.05964,-2.24379,5.83205,-33.28897,5.89764,-19.29195,3.11996,-1.05643,76.39842,-5.411048122,-0.6583152376,0.4505471847,11.45661,2.8859,2.01001,50,5.11349,-5.89953,-123.72728,0.91247,17.38798,29.49925,-27.79405,cf5d68ea-4f01-4d4c-a5e2-49276a9be54a,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,83.65925,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.8023911,-16.63791951,2117.230384,0.9581332902,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-07-05,09:40:52,"Anderson, Hayden",1000345446,Left,NA,NA,Fastball,Live,NA,85.28679,-4.298860937,8.064094615,2149.826483,130.1728917,10:15:00,5.14669,-2.16527,6.09191,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76005,10.86251,1.5517,50,4.80062,-16.75799,-122.53238,-9.94481,20.65622,27.06063,-15.86754,4805c31f-0b29-4822-a8f8-2a065d7b65db,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.34898539,1942.834411,0.903716847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-07-05,09:41:14,"Anderson, Hayden",1000345446,Left,NA,NA,Fastball,Live,NA,84.33663,-0.9045628859,1.721308026,2135.025671,146.2168921,10:45:00,4.97358,-2.46175,5.62357,-21.68574,18.01157,-12.07227,2.322,-1.86126,76.75801,-4.964203156,-0.5449172808,0.4534735522,6.95796,9.89639,2.32291,50,4.88279,-3.29752,-122.62065,-2.63286,10.54459,25.29678,-17.17636,7edda39a-1898-4e05-aaac-3912ede474fb,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,83.11938,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.58833103,1874.724299,0.8780804485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-07-05,09:41:36,"Anderson, Hayden",1000345446,Left,NA,NA,Fastball,Live,NA,85.59199,-0.2586952502,4.589612127,2122.01075,145.0353604,10:45:00,5.36056,-2.18905,6.0758,-21.27904,17.38694,-12.21699,3.34721,1.04797,76.46588,-4.311110482,2.265505723,0.4475441577,8.24346,9.57928,1.8404,50,5.32937,-9.59888,-124.06921,-1.19051,12.5668,29.90958,-17.57086,6fa95aa8-592b-49bb-894f-e5f7dba6c38b,2dc05fe9-ead3-41a8-8800-6dca0e324b1f,84.2206,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.7619431,-6.459238176,2108.540523,0.9936521402,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
