PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-02-20,10:26:12,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,78.72429,-0.4974118939,-4.769574707,1905.660417,238.5309068,02:00:00,5.00095,1.95512,4.42321,-38.64878,8.30531,13.66413,1.30838,-1.4252,71.99074,-7.604160369,-2.249536165,0.4931830413,-8.47118,4.46993,-1.5009,50,4.92098,9.05796,-114.02323,-2.28277,-11.13615,21.25149,-26.29792,fc1c73fb-b285-4348-9c1d-81e2a76208e4,967870f4-6698-4443-b154-a9d40d7e6648,76.42688,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88392268,1803.090558,0.9461762135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-20,10:26:21,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,78.32889,-1.025887234,-3.73563677,1856.79542,231.1748239,01:45:00,5.06808,1.97847,4.636,-36.00125,10.86469,13.55634,1.09989,-0.41415,71.81136,-7.666292626,-1.223146027,0.4927198311,-8.15669,5.98956,-1.63852,50,4.94453,6.98241,-113.64089,-3.20089,-10.66641,20.82674,-24.34157,f647d878-ab9c-48a7-87d3-75624d9acbca,967870f4-6698-4443-b154-a9d40d7e6648,76.49873,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.31211926,1649.800235,0.8885201988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-20,10:26:31,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.03299,0.2584090756,-1.116405368,1900.744214,259.5872734,02:45:00,4.98592,2.20523,4.65456,-43.19111,2.96203,16.33889,1.62993,2.51587,72.08116,-7.746486285,1.930597919,0.4889585355,-8.93834,1.4813,-2.11329,50,4.97771,1.70997,-114.83058,-0.87716,-11.83634,22.8998,-30.21247,f97e92f7-f011-4c9f-b804-39e275f8dea0,967870f4-6698-4443-b154-a9d40d7e6648,77.08719,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.07141677,1644.906899,0.8654015023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-20,10:26:42,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.45145,0.3024978491,-2.917727446,1918.826273,263.8226883,02:45:00,5.01094,2.07892,4.95073,-43.41701,1.8315,17.33563,1.67638,0.79001,72.38369,-7.790406113,0.3306158496,0.4841428736,-10.10408,0.88288,-1.83327,50,5.00832,5.34295,-115.3683,-0.73538,-13.50507,23.123169999999998,-30.99399,3247fd40-1984-453c-8389-85850029822d,967870f4-6698-4443-b154-a9d40d7e6648,77.85396,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.9778749,35.48471894,1562.443371,0.8142703657,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-20,10:26:52,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,74.09877,0.760783631,-2.768746586,1648.01476,268.4925844,03:00:00,4.94424,1.86051,4.2711,-52.61033,0.33322,14.71516,1.2821,0.46016,68.23273,-8.868838318,-0.05722252563,0.5236944473,-8.38483,-0.03651,-1.59603,50,4.97547,4.72778,-107.56323,-0.26512,-9.83488,18.45281,-32.21687,e4dee130-44df-47ab-ae86-bf30839614eb,967870f4-6698-4443-b154-a9d40d7e6648,71.9741,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.02831909,1548.348527,0.9395234587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-20,10:27:06,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,72.19017,1.036551056,-0.5941172576,2482.865052,82.08506004,08:45:00,5.01773,2.0557,4.29424,-57.28633,-1.11498,-7.69242,1.22619,0.85171,66.01133,-9.496301585,-2.020283942,0.53942224540000006,3.81819,-0.89728,-1.99007,50,5.07283,1.32551,-104.8088,0.11899,4.20568,19.32691,-33.16239,bdb77b67-54bf-435f-afd9-3d2b9bd1aafa,967870f4-6698-4443-b154-a9d40d7e6648,69.87557,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.33144923,65.97280469,1010.948683,0.4071702095,08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-20,10:27:15,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,71.11313,1.708659806,-0.4108113778,2478.265997,97.63022791,09:15:00,5.04368,1.94025,4.21464,-56.198,1.98806,-15.17175,1.98241,0.28611,64.79679,-8.630955629,-3.220452333,0.5490108058,7.74324,0.4992,-1.88572,50,5.16792,1.20782,-103.18939,1.34497,8.25289,19.01511,-31.64199,60a77e76-c7a8-4154-a747-8512f011e181,967870f4-6698-4443-b154-a9d40d7e6648,68.65519,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.04600165,63.57742143,1102.798923,0.4449881182,08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-20,10:27:37,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,80.08191,1.422116061,-3.049782173,2100.137903,228.3129659,01:30:00,5.12673,1.96441,4.97221,-36.63373,7.67208,8.67886,3.40674,-0.1687,73.00326,-5.41029132,-1.428939796,0.4790730327,-5.48416,3.67252,-1.70238,50,5.22707,5.92446,-116.29005,1.74564,-7.49126,22.31325,-27.15746,1ed0ac42-7799-4af3-8fd6-b632d2ef68db,967870f4-6698-4443-b154-a9d40d7e6648,78.67786,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.5970359,43.86627548,1514.113587,0.7209591259,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-20,10:28:06,"Moore, Ryne",1000295348,Right,NA,NA,Sinker,Live,NA,82.32339,-0.02054782893,-3.261237778,1916.606548,269.8345479,03:00:00,4.94069,1.87365,4.90275,-42.22872,0.01429,17.05676,1.40235,0.23628,75.00173,-7.881832469,-0.06925918845,0.4677877236,-10.04173,0.01379,-1.59492,50,4.90985,6.25712,-119.4937,-1.4089,-14.40196,24.75942,-32.15427,9e3f283e-1b91-4a81-bc03-498a24d4776d,967870f4-6698-4443-b154-a9d40d7e6648,80.57595,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.36958367,1759.378359,0.9179653283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-20,10:28:20,"Moore, Ryne",1000295348,Right,NA,NA,Sinker,Live,NA,82.84967,-0.009398566687,-3.666678739,1901.350516,251.8203378,02:30:00,4.89634,1.90333,4.7896,-37.12164,4.88488,15.01218,1.79403,-0.29293,75.1299,-6.922618729,-0.8618729223,0.4664764647,-9.07305,2.58801,-1.58014,50,4.86899,7.20417,-120.16379,-1.24699,-13.13158,25.48733,-28.42838,a415fe02-eace-4acf-b3c9-b19685e125d2,967870f4-6698-4443-b154-a9d40d7e6648,80.80245,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.203482,1659.674467,0.8728924273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
