PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-06-15,10:12:31,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,54.61808,3.239649998,2.612619503,1242.60049,139.8203705,10:45:00,6.20243,-1.7241,4.2666,-88.93131,10.80228,-9.2072,1.89743,0.00988,50.78932,-12.8018912,0.9301524768,0.7187736129,5.41681,4.59686,1.44886,50,6.4674,-3.37665,-79.10282,2.2331,3.43149,10.10836,-29.26199,6d122ff4-8e1c-439c-afdc-27e822a6292e,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,52.43993,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.2101749,-19.86246237,1168.679338,0.9405109267,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-06-15,10:12:40,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,61.59177,4.615173489,2.070997565,1585.857983,147.1636573,11:00:00,6.00853,-1.91582,4.54549,-60.90873,18.56818,-12.01724,5.33812,-0.94513,54.92322,-6.671315239,-0.1634701778,0.6416406907,6.93654,8.00266,1.71131,50,6.43482,-2.89279,-88.94831,5.54428,5.42699,15.54541,-25.91295,1ba5fe6b-15b6-4b0b-9ecf-0f4d9ec37342,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,58.74384,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.7548664,-23.48272628,1454.517619,0.9171802489,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-06-15,10:12:50,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,67.55619,0.5263220388,3.749331555,1736.423641,162.4057341,11:30:00,5.76201,-1.9165,5.05857,-45.393,18.2719,-5.82434,2.47661,1.13839,61.51687,-7.868697906,2.667958497,0.5742770214,4.19208,9.42792,1.5645,50,5.77704,-6.25566,-97.94304,-0.36653,4.0375,16.69545,-23.09376,436402cb-7978-45b6-b260-b533e921cae0,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,65.63459,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.087304,-30.55370821,1495.326468,0.861153023,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-06-15,10:13:01,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,70.04976,0.3399495513,2.177422128,1762.379754,144.4371147,10:45:00,5.66479,-1.98688,4.99684,-43.85974,15.53907,-11.15474,2.33094,-0.86004,63.54717,-7.788111359,0.0989247153,0.5547027026,6.53089,8.03736,1.78646,50,5.663,-3.53993,-101.66147,-0.67579,6.74953,18.6063,-23.86761,54ed11a2-6eb3-437f-ab39-e400ebb8adf7,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,67.9507,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.660822,-23.20656335,1619.785972,0.9190902064,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-06-15,10:13:12,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,73.03255,1.614497505,2.045822026,1788.384589,118.1893744,10:00:00,5.29326,-2.18545,4.73996,-46.34648,8.67289,-16.30221,2.9637,-1.60279,66.3429,-6.932878634,-0.9725613499,0.5338622101,9.07772,4.01137,1.99369,50,5.41603,-3.26899,-105.9472,1.52227,10.23078,19.52951,-27.65315,9783f476-173a-44b1-94df-76a2038fd206,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,70.60331,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.5851506,-28.8853439,1565.888302,0.8755881207,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-06-15,10:13:24,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,74.31852,-0.8012008216,2.46404838,1892.551949,136.4725906,10:30:00,5.74786,-1.78235,5.22548,-37.14841,15.13336,-14.41989,1.89831,-0.66644,67.48811,-7.704578095,-0.2319875778,0.5204110814,8.38311,8.24275,1.56593,50,5.64699,-4.21054,-107.87912,-2.62229,9.76707,20.75447,-22.57051,958b58f7-9576-4484-a8c7-6dfcb3103352,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,72.4282,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.1284919,-24.8644559,1717.121911,0.9073050342,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-06-15,10:13:37,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,71.89133,1.992792393,2.370969522,1649.895513,117.0968411,10:00:00,5.75658,-1.83393,4.69993,-49.47765,7.93814,-15.65617,3.52728,-0.88693,64.70009,-7.168791944,-0.5394605543,0.5453647981,8.91653,3.46411,1.60728,50,5.91601,-3.82674,-104.15546,2.09191,9.61894,20.42507,-28.43705,7f861c63-d214-42d0-abd1-50b64ca3392b,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,69.11418,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.2699265,-30.41746689,1422.802843,0.8623593623,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-06-15,10:13:49,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,71.47243,0.6539073264,3.37522164,1650.629839,136.6590888,10:30:00,5.69251,-1.75747,5.093,-44.94777,12.32012,-11.69854,2.56413,0.45176,64.4222,-7.714669956,1.187915229,0.5446618878,7.28065,6.27169,1.44752,50,5.72027,-5.76795,-103.58623,-0.12683,7.76645,20.24558,-25.48387,ceb036aa-6d8b-45ba-be3e-55c61741017d,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,69.20337,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.7081216,-31.522335000000002,1407.05699,0.8524364195,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-06-15,10:14:00,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,70.46117,1.36350981,2.899954781,1696.819654,125.00977,10:15:00,5.65953,-1.79241,4.93627,-46.54881,12.18765,-17.51698,3.0709,-0.5093,64.01783,-7.24740869,-0.3534188829,0.5516013064,10.03183,5.95404,1.52472,50,5.75469,-4.65715,-102.19532,1.05442,10.51736,18.20259,-25.93184,3a0e9963-bff4-4ee3-a915-7bfaf1b573a0,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,68.33276,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.1007463,-30.63358853,1460.01738,0.8604434636,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-06-15,10:14:12,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,71.62842,0.9059831265,2.869554226,1682.2646,122.0286887,10:00:00,5.61813,-1.9609,5.08758,-45.5808,11.01401,-17.72437,2.67465,-0.73146,65.02047,-7.552258402,-0.4347575462,0.5414516713,10.20326,5.50798,1.7032,50,5.66901,-4.68665,-103.91681,0.30248,11.0369,19.1647,-26.21605,b06fb490-126a-44e8-a7c7-ffb604593472,abfd0a6f-635f-4207-af1f-9c6054f5ecaa,69.61367,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.8947455,-34.95278386,1378.825177,0.8196244373,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
