PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-03-06,12:41:00,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,77.05786,-0.003337002476,0.02189448786,1834.075194,146.2143686,10:45:00,6.51719,-0.86131,4.30664,-32.10201,16.83541,-11.29152,3.83886,-1.78153,70.36316,-5.913585057,-2.064847974,0.5034912917,5.86967,8.74317,0.86864,50,6.48983,0.33293,-111.96912,-1.07468,7.43156,20.72468,-21.10435,f83881ca-0b95-48f1-9498-d4d2671d8a37,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,74.86215,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.003325,-11.573641,1796.784139,0.9796676521,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-06,12:41:17,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,82.37724,0.3756003884,0.4040168744,2034.418781,153.4150386,11:00:00,6.44017,-0.97496,3.80613,-26.88526,17.59866,-8.82577,4.55884,-1.32417,73.48539,-4.59286842,-1.230405408,0.4800350087,4.66816,8.89988,0.93977,50,6.45492,-0.51254,-119.37375,-0.22032,6.58039,27.92843,-19.62849,5d201b81-acf1-41bb-a29d-7162e12fda2a,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,78.52019,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.0515275,-16.55215006,1950.114155,0.9585608297,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-06,12:41:51,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,84.41853,-3.380933257,1.85683151,2087.469925,163.444515,11:30:00,6.49975,-0.71371,3.90697,-22.25681,19.85023,-5.90072,1.4132,0.56713,76.06596,-7.457831674,0.7666622774,0.4670342893,3.63575,11.30115,0.52172,50,6.11868,-3.73672,-122.16077,-8.06418,5.40584,27.67179,-15.37083,0a49b880-9fae-4e08-8232-6ab936be8cfe,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,80.70594,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.8870546,-17.53289523,1990.494734,0.9535441493,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-06,12:44:30,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,86.08821,-0.1682421426,0.4022734818,2017.598108,164.6868307,11:30:00,6.36118,-0.97945,3.812,-20.80916,19.508,-5.35089,4.46625,-1.0408,77.53833,-3.994573877,-0.5833266188,0.457000156,2.86434,10.0351,0.94119,50,6.32285,-0.66634,-124.8766,-1.18505,4.46707,28.04879,-16.52384,77fb591e-5008-4883-9daf-4edf5b404022,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,82.47796,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.8691479,-8.250430491,1996.716591,0.9896503087,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-06,12:45:03,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,86.63752,-2.551726957,0.175645776,2109.656274,148.5509836,11:00:00,6.34285,-0.99729,4.23849,-23.16043,15.71629,-9.62125,1.9909,-1.63246,79.17136,-6.794687613,-1.600244682,0.44876217,5.03352,8.86687,0.9879,50,6.06616,-0.02242,-125.75428,-6.47837,8.04228,26.03669,-18.00704,ffd2b48b-6de2-446a-a6ae-ab87fd483d9b,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,83.99202,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.9032604,-13.36040938,2052.560074,0.9729357807,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-06,12:47:06,"Clarkin, Ian",1000313959,Left,NA,NA,NA,Warmup,NA,88.5989,-1.481683966,2.569882306,1902.200478,149.6457489,11:00:00,6.36813,-1.07983,NA,-22.04598,18.59347,-10.90854,3.07099,0.54195,79.4642,-5.42175973,0.6147102021,0.4588231722,6.10902,9.48437,0.74541,50,6.13407,-5.22004,-127.95574,-4.37,9.98144,29.9713,-16.67767,ac8c78cc-425c-402d-b977-1ec88ecfc7bb,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.545639,1856.782193,0.9761232923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-06,12:47:44,"Clarkin, Ian",1000313959,Left,NA,NA,Fastball,Live,NA,88.39794,-1.061855233,2.086596155,2007.621435,135.9153643,10:30:00,6.25473,-0.93068,4.48228,-21.45496,15.83219,-15.36186,3.46339,-0.23971,79.85511,-5.045272304,-0.773685267,0.4394920099,8.69256,8.62059,0.74179,50,6.13543,-4.10667,-128.28697,-3.17175,14.32355,29.31945,-17.96909,e354fb52-d863-4044-a3ee-8eb084e2ffb9,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,85.76365,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.163527624,2006.190302,0.9992871502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-06,12:48:31,"Clarkin, Ian",1000313959,Left,NA,NA,Fastball,Live,NA,89.1128,-1.840672516,2.390197126,1986.952511,149.4769694,11:00:00,6.29572,-0.88067,4.15667,-23.20075,13.93565,-8.23094,2.6117,0.70524,80.69387,-6.111868724,0.8685046199,0.4386026811,4.98994,7.77439,0.64398,50,6.08742,-5.07201,-129.19885,-5.06014,8.35427,29.30417,-19.15799,39126e87-41a6-44e4-a62c-cac59b020526,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,85.93755,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.2454386,-13.74945711,1930.015039,0.9713443219,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-06,12:49:17,"Clarkin, Ian",1000313959,Left,NA,NA,Fastball,Live,NA,88.84446,-2.084764687,2.160800232,2048.76783,144.3974588,10:45:00,6.3162,-1.01634,4.02962,-22.30199,15.31291,-10.97621,2.47042,0.12734,80.27298,-6.184938309,0.1331680221,0.4414193656,6.33169,8.5439,0.80106,50,6.07842,-4.42519,-128.75962,-5.57031,10.50643,29.62772,-17.99681,4482d216-9db9-4c55-a90d-0a7549ef82cb,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,85.38918,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.6151906,-20.99454905,1912.759387,0.9336145164,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-06,12:49:45,"Clarkin, Ian",1000313959,Left,NA,NA,Fastball,Live,NA,90.19744,-1.697235769,2.514009655,1941.86555,134.0219161,10:30:00,6.25694,-0.96924,NA,-24.04336,14.58452,-15.11209,2.588,0.23665,81.5387,-5.992895325,-0.1968253962,0.4473236253,8.12394,7.62127,0.65801,50,5.99932,-5.00022,-130.40745,-5.022,13.87972,29.43827,-19.15314,72643e52-a755-4992-95f7-38c9e21011b9,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.46700153,1909.552324,0.9833596998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-03-06,12:50:17,"Clarkin, Ian",1000313959,Left,NA,NA,Fastball,Live,NA,89.50405,-3.303223508,2.956853292,1980.46446,146.8485054,11:00:00,6.26811,-1.13905,NA,-19.78072,18.72734,-12.22536,1.41777,0.70392,80.50806,-6.885465578,0.7294962253,0.4466293147,7.07197,10.4419,0.8008,50,5.85122,-6.14187,-129.27586,-8.33781,11.79455,30.59054,-14.75916,90154cc3-5ea8-4bfb-816c-cd2ad7e396ea,6fc2dc49-db21-401e-b27b-216f8f9dbc0a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.99027632,1921.717485,0.9703367689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
