PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-05-09,10:07:27,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.8032,-0.3894200314,-3.034409629,2016.836674,250.1410832,02:15:00,5.73182,1.95477,NA,-40.20194,6.36471,17.73609,2.0005,0.46413,74.44753,-7.567158404,0.1487032277,0.49114407,-9.56609,3.22899,-1.58531,50,5.62743,5.50974,-118.33943,-2.53591,-13.50292,23.55437,-27.6162,760aec1e-55e3-4c6a-8493-be5ba8639617,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.6798459,35.73027873,1637.217658,0.8117750333,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-09,10:07:36,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.4329,-0.6533361103,-3.925804287,2098.18042,256.7316401,02:30:00,5.57581,1.78854,NA,-39.10371,4.48111,19.13774,1.67871,-0.44989,76.75939,-7.652296466,-0.4847912912,0.4751590678,-10.56659,2.39634,-1.31415,50,5.44201,7.53851,-122.04474,-3.10498,-15.85506,25.17565,-28.57836,0d668555-5389-438f-ab5a-03e7e4f8b939,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.055359,29.69371685,1822.659625,0.868685842,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-09,10:07:48,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.69737,0.1081195501,-1.390407052,2050.95688,254.5130659,02:30:00,5.51664,1.73641,4.11949,-36.7722,4.83737,17.59176,2.55604,1.86835,77.31056,-6.577472134,1.822592794,0.4642672227,-9.31668,2.42162,-1.59971,50,5.49077,2.28053,-122.89559,-1.23623,-14.20907,24.98668,-28.48078,7295c4f4-b6b1-4bb4-b2bb-ce634effce2d,aa43ffa8-84ea-46c4-beff-4c44c50430de,81.18695,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.0580281,32.14241652,1736.603213,0.8467282907,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-09,10:08:02,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.17359,-0.342919345,-3.144396382,2163.078435,254.3896104,02:30:00,5.48643,1.74003,4.25739,-36.58978,5.34679,19.26787,2.10866,0.33388,76.93115,-7.002297969,0.3774840881,0.4660879536,-10.69272,2.81866,-1.4163,50,5.41267,5.95179,-122.03499,-2.15999,-16.11175,24.19752,-27.92691,8c563675-ec75-473b-b225-20830cd1243d,aa43ffa8-84ea-46c4-beff-4c44c50430de,80.8698,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.4337397,36.76292112,1732.882931,0.8011188605,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-09,10:08:18,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.65585,0.4209934575,-1.803258098,2106.83477,228.3106968,01:30:00,5.54041,1.75326,NA,-30.50115,13.02247,14.67303,3.41129,1.20886,76.89062,-5.026277946,0.8231568267,0.4748253949,-7.66058,6.22248,-1.53597,50,5.55368,3.19553,-122.58022,-0.47848,-11.62714,24.78678,-22.72964,233f7f96-b8fb-4764-bbcb-692219c45d0a,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.04636758,1966.288045,0.9332901055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-09,10:08:39,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,78.41044,0.2549238802,-3.140602069,1830.065147,274.2805314,03:15:00,5.39207,1.8795,NA,-52.72287,-1.33731,17.26379,1.25045,0.21576,72.04315,-9.020447745,-0.08180838094,0.5159313953,-9.1334,-0.7107,-1.4691,50,5.34725,5.46897,-113.41245,-1.79682,-11.92304,20.29672,-33.10182,6814fe29-b7ab-4f96-baa3-be1407678086,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.681503,27.98601044,1616.061345,0.8830621945,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-09,10:08:57,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,77.89811,0.7551742001,-1.469595265,1747.40569,272.4512337,03:00:00,5.37374,1.88622,NA,-53.28197,-0.86477,19.03422,1.67997,2.02014,71.11999,-8.647295664,1.913779675,0.5210846721,-9.55655,-0.63489,-1.70958,50,5.39773,2.06469,-112.69114,-0.82742,-12.23165,21.37266,-32.98666,cf4a0c64-de31-4793-bc63-f0b17f4fdda9,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.573418,18.55849293,1656.539243,0.9479992266,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-09,10:09:21,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,78.29477,0.4851397691,-2.682719246,1924.262212,260.6800728,02:45:00,5.39655,1.90708,NA,-48.27572,2.98285,18.50033,1.85158,0.80654,71.73058,-8.049323809,0.6067309798,0.5152934761,-9.6582,1.30528,-1.56852,50,5.39169,4.51375,-113.30157,-1.11451,-12.57072,20.45401,-30.47515,48e8e9e4-e52c-44ed-b4cf-714f8aadfb48,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.3314019,22.08560783,1783.065827,0.9266231057,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-09,10:09:36,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.12627,0.3045340995,-2.050614035,2312.21563,145.2465332,10:45:00,5.42848,1.69823,3.8859,-39.51321,6.08927,-4.25332,2.42928,-0.63252,74.40515,-6.82794964,-2.821385228,0.4860328834,1.57604,2.97542,-1.45677,50,5.42009,4.38125,-117.67816,-0.93255,2.2137,21.98423,-27.99479,1bb77ddb-f489-4404-a1e1-b25660ae83ad,aa43ffa8-84ea-46c4-beff-4c44c50430de,77.55121,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.6490466,65.79792616,947.9067819,0.409956048,12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-09,10:09:53,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.5132,0.4897823726,-1.752970961,2236.383871,147.14755,11:00:00,5.51019,1.78474,NA,-38.27943,8.34189,-5.41333,2.79889,-0.37921,74.36487,-6.34634131,-2.722945137,0.4914322798,2.15506,3.94605,-1.55156,50,5.5223,3.84582,-118.07371,-0.63222,3.03741,22.82037,-26.61236,d6127762-f63d-4dee-9a64-8552da679d10,aa43ffa8-84ea-46c4-beff-4c44c50430de,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.47053977,928.4595204,0.4151610699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
