PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-03-21,11:27:26,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,74.45866,0.426445236,-3.671634349,1873.405916,233.5369347,01:45:00,6.13796,2.08471,3.73985,-42.02027,11.64855,15.86628,3.04531,-0.11241,68.07952,-7.216836515,-0.7755335264,0.5272692336,-9.09774,5.80719,-1.69884,50,6.14267,6.37427,-107.89154,-0.64962,-10.7201,18.83097,-25.33128,8cd66db8-b526-4032-851e-c85f2deff2d4,b956245e-2965-404c-afa4-957ff9b52ed9,71.48613,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.6240884,37.74321733,1481.418289,0.7907620424,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-21,11:27:42,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,74.99031,0.1956128668,-3.473407261,1807.714075,249.6128968,02:15:00,6.00214,1.81015,4.03635,-44.80641,7.33819,19.90997,2.45485,0.15848,68.93268,-7.974548592,0.1760232185,0.5197279596,-11.16566,3.71626,-1.46647,50,5.98137,5.93147,-108.76858,-1.13674,-13.41291,18.5866,-27.70984,c6e861eb-6610-4874-88b1-58e194ffa4df,b956245e-2965-404c-afa4-957ff9b52ed9,72.5234,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2018771,27.65512501,1601.196166,0.885757426,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-21,11:27:51,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,76.99267,-0.2722745796,-3.796973242,1962.739034,232.234122,01:45:00,6.00733,2.08499,3.96536,-35.99184,14.14949,18.35045,2.74789,-0.01063,69.8196,-6.873016383,-0.4204492024,0.509646822,-10.57796,7.35341,-1.70155,50,5.94512,6.76666,-111.51023,-1.77442,-13.20862,21.60313,-22.9919,d65b73fa-1c37-412d-bd02-44db97f974f4,b956245e-2965-404c-afa4-957ff9b52ed9,73.95796,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.6570605,29.83435767,1702.611901,0.8674672847,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-21,11:28:04,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,77.90709,-0.04310278931,-4.478672729,1822.113797,238.3357997,02:00:00,5.70514,2.1602,3.98081,-38.64312,10.14894,16.57052,2.44368,-0.73578,71.00275,-7.109534485,-1.440707523,0.5027429722,-9.79506,5.22322,-1.70414,50,5.66467,8.25461,-112.79387,-1.43821,-12.57994,21.1057,-25.46579,ae74e8db-1c63-401d-9962-ab896f6f7566,b956245e-2965-404c-afa4-957ff9b52ed9,74.97358,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1106724,1675.886252,0.9197484013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-21,11:28:39,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,75.58605,-0.6002277258,-2.811130966,1872.541381,263.5047313,02:45:00,5.728,2.06786,4.0203,-49.37779,2.02503,18.1022,1.04087,0.89717,69.67255,-9.57935877,0.5113617306,0.5160180442,-10.07629,1.20636,-1.79092,50,5.61977,4.77038,-109.67222,-2.82746,-12.27853,19.30656,-30.70403,bf105b2b-e179-4ede-8dfe-513ba71f47a4,b956245e-2965-404c-afa4-957ff9b52ed9,73.04481,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.47700678,1630.146964,0.870553239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-21,11:29:26,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,76.10522,0.2159340852,-2.533563128,1903.994917,236.3190724,02:00:00,5.74817,2.00586,4.25018,-43.9612,6.01933,9.10577,2.28971,0.36055,70.24094,-7.818567762,-0.8605926836,0.5088289449,-5.36908,3.05606,-1.7593,50,5.73191,4.58796,-110.54808,-1.04848,-6.68434,18.59215,-28.36935,5c339915-1d9c-4f97-a5ff-f89b56a76957,b956245e-2965-404c-afa4-957ff9b52ed9,74.07684,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.1976344,45.41425704,1336.558462,0.7019758562,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-21,11:29:40,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,77.15852,-0.6691038849,-2.522621268,2011.659931,249.1088167,02:15:00,5.75909,2.05987,4.53174,-41.681,6.56807,17.30572,1.65382,1.12069,71.10794,-8.325815554,0.6792419602,0.4999376578,-9.72649,3.61371,-1.83257,50,5.66238,4.37771,-112.08991,-2.66048,-12.40921,19.7289,-27.56362,f7b0a5cd-41e2-48bf-ba0c-4c5c8c45c411,b956245e-2965-404c-afa4-957ff9b52ed9,75.39428,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.82353879,1631.10101,0.8108234328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-21,11:29:54,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,Slider,Live,NA,69.66916,2.634291059,-1.066802142,2157.663182,97.95393086,09:15:00,5.81453,1.93317,3.37112,-59.91948,2.4399,-17.71062,3.36197,-0.57084,63.71243,-8.199224837,-4.285223662,0.568358381,8.59516,0.4518,-1.79024,50,6.05363,2.47622,-100.92657,2.62516,8.81583,17.28589,-31.71065,a3ef7547-066f-42a2-9f3d-816fd0b08cbc,b956245e-2965-404c-afa4-957ff9b52ed9,66.31808,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.90334062,56.0939288,1203.615847,0.557833056,08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-21,11:30:09,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,Slider,Live,NA,70.89097,-0.3032847656,-2.849966785,2196.306248,85.79357566,08:45:00,5.77026,2.02858,3.60142,-61.03411,-1.18926,-15.45477,0.39269,-1.99645,65.43291,-11.27667948,-5.663976243,0.5567814873,6.98202,-0.5119,-1.6941,50,5.67337,5.62791,-102.7096,-2.57734,7.39801,18.29677,-32.71645,92dfc07c-5e50-4457-b44a-c0e6085a20a6,b956245e-2965-404c-afa4-957ff9b52ed9,67.697,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.46327265,56.48404092,1212.732737,0.5521692332,07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-21,11:30:24,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,Slider,Live,NA,72.39161,0.346391336,-1.263374943,2266.752021,97.64848977,09:15:00,5.75645,2.00631,3.8258,-54.96363,1.85167,-14.13059,1.50728,-0.37884,66.35181,-9.646362524,-3.8561872,0.542505377,6.84407,0.84206,-1.85647,50,5.74057,2.78406,-105.02287,-1.18501,7.5783,19.21419,-31.24166,12fd6dd7-f3be-492f-a7b3-3e92fcf24358,b956245e-2965-404c-afa4-957ff9b52ed9,69.47846,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.52662363,62.76834593,1037.241315,0.4575892312,08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-03-21,11:30:41,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,Slider,Live,NA,71.22018,-0.201073754,-0.9219950619,2363.841263,60.82951338,08:00:00,5.78667,2.05462,3.95616,-66.50407,-7.87351,-14.01775,0.05293,0.00735,65.57595,-12.27122189,-3.507049004,0.5511038505,6.91896,-3.98629,-1.94434,50,5.70369,2.11028,-103.31892,-2.48593,7.38174,19.30207,-36.42696,0986480e-a7e3-41e8-b57a-198d64a34509,b956245e-2965-404c-afa4-957ff9b52ed9,68.39444,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.69179596,55.77494824,1329.530589,0.5624449532,07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-03-21,11:30:59,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,83.12897,-0.8045194028,-3.911333387,2072.740699,225.9385585,01:30:00,5.67452,2.00262,4.34709,-26.55682,15.91105,16.49813,2.69807,-0.33077,75.13888,-5.718091002,-0.8538188902,0.4690310965,-9.79668,8.53685,-1.62975,50,5.57301,7.65044,-120.433,-2.63485,-14.24598,25.54911,-19.76008,e6af06bc-034f-41a3-adfe-42106bd28301,b956245e-2965-404c-afa4-957ff9b52ed9,80.36235,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.78205228,1761.949229,0.8500577185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-03-21,11:31:15,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,77.43627,-0.7548677601,-4.120192871,2030.879603,248.8425824,02:15:00,5.66407,1.98601,4.64246,-40.97207,6.79572,17.66297,1.53718,-0.42771,71.3937,-8.289312448,-0.8544820671,0.4974380231,-10.35311,3.76386,-1.6135,50,5.56217,7.52791,-112.34694,-2.79472,-13.29646,19.42863,-27.34013,585f78dc-2d53-4d98-8f8c-89af2f621d1a,b956245e-2965-404c-afa4-957ff9b52ed9,75.77314,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12566289,1681.180698,0.8278091403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-03-21,11:31:58,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,76.90948,0.2339961415,-1.695128263,1896.547118,243.3268242,02:00:00,5.69429,2.09211,4.0831,-41.0233,9.04387,18.09797,2.49836,1.98738,69.65265,-7.317616253,1.654477536,0.5092697869,-9.88591,4.59848,-1.93319,50,5.68178,2.68804,-111.56218,-0.93494,-12.29645,22.51718,-26.4543,9753bfb6-3b3f-4f13-97dc-7cd1e4e5a5f5,b956245e-2965-404c-afa4-957ff9b52ed9,74.01271,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.63111857,1737.512456,0.9161451562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-03-21,11:32:14,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,78.75492,0.4465373796,-1.883517504,1820.553748,270.1406307,03:00:00,5.64976,2.08244,4.38909,-46.81531,-0.08602,17.36551,2.17109,1.74736,72.24657,-8.160636457,1.329831699,0.4920010135,-9.57703,-0.17162,-1.91217,50,5.65509,3.17801,-114.39107,-0.68182,-12.66373,21.50579,-32.40098,6a6aa34d-33ad-4094-8bf9-f834a629ad7b,b956245e-2965-404c-afa4-957ff9b52ed9,76.61049,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.7423426,37.45665001,1445.180511,0.7938137021,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2024-03-21,11:32:35,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,77.74623,-0.2359657539,-3.130769899,1911.475218,264.5329853,02:45:00,5.55088,1.97239,4.17611,-46.791,1.67901,17.94987,1.42723,0.49231,71.27296,-8.798489888,0.1775133564,0.5010810418,-10.17593,0.93558,-1.66958,50,5.48584,5.55599,-112.774,-2.06146,-13.067,21.06161,-30.97266,20035a9d-46ca-41da-ae0c-e677b7829d1f,b956245e-2965-404c-afa4-957ff9b52ed9,75.22224,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.8813542,22.32062971,1768.254177,0.9250730328,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
