PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-06-21,13:06:52,"Gaynor, Jared",1000283624,Left,NA,NA,Sinker,Live,NA,77.52414,-0.7316445675,3.637614471,1672.724813,120.1110732,10:00:00,5.39578,-1.70144,5.26041,-39.55222,8.0661,-13.98453,1.41106,0.55483,71.12329,-8.042442706,1.038749162,0.4966591546,8.39385,4.45906,1.37858,50,5.30003,-6.71476,-112.51212,-2.67868,10.75353,20.52213,-26.46146,e57e752c-cf73-4de5-b1bc-722909b5b5e2,141fbd2b-22f5-4414-96a8-77e5df6d148d,75.89196,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4827515,-32.46765028,1411.269018,0.8436946756,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-06-21,13:07:19,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,72.76127,1.178495408,2.240673443,994.7759094,87.58494624,09:00:00,5.31174,-1.77717,4.76004,-55.52565,-0.41544,-8.60121,1.80295,-0.36847,66.77665,-9.004699733,0.6525034148,0.534302777,5.10276,-0.55373000000000006,1.55997,50,5.38248,-3.8607,-105.6115,0.42113,5.74549,18.50374,-32.79753,b1af9751-b955-440b-9445-37fa5d5735f1,141fbd2b-22f5-4414-96a8-77e5df6d148d,70.54509,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.07399754,877.7311069,0.8823405338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-06-21,13:08:30,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,81.40319,-2.352059249,2.149325373,1710.161497,142.6457856,10:45:00,5.61749,-1.27676,4.96211,-29.53368,14.13887,-10.80568,0.93185,-0.14609,74.56936,-7.778764642,0.1482929153,0.4756370496,6.24661,8.04417,1.07763,50,5.36624,-4.06256,-118.14288,-5.87112,8.81641,22.80139,-20.82058,e9c03853-6481-4864-9d56-6fdf381a06a3,141fbd2b-22f5-4414-96a8-77e5df6d148d,79.24622,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1809722,-32.37262127,1444.374821,0.8445838734,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-06-21,13:08:48,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,82.16444,-2.301241515,2.06643424,1967.822503,139.2892339,10:45:00,5.5812,-1.24266,5.33653,-26.16656,16.18705,-13.93919,1.23944,-0.46502,75.01002,-7.153502788,-0.5361370865,0.4683997302,7.97835,9.23688,1.06622,50,5.35517,-3.84849,-119.30394,-5.65384,11.45007,23.86586,-18.91781,7a5bb6c0-ae23-4a8a-9f4a-3892c7e0750e,141fbd2b-22f5-4414-96a8-77e5df6d148d,80.47067,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.36659535,1763.111581,0.8959708397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-06-21,13:09:04,"Gaynor, Jared",1000283624,Left,NA,NA,Sinker,Live,NA,80.79801,-0.6459210168,2.294539047,1945.354023,127.8691138,10:15:00,5.4229,-1.51263,4.82654,-32.82007,11.95505,-15.42449,2.07574,-0.62406,73.39894,-6.702349361,-0.5649063964,0.4816036992,8.71933,6.41643,1.2982,50,5.33158,-4.16459,-117.25248,-2.45826,12.03955,23.85844,-23.31431,4b3ab679-0f1f-49c9-9495-5caedff490cb,141fbd2b-22f5-4414-96a8-77e5df6d148d,78.26443,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.91954732,1702.767592,0.8752995969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-06-21,13:09:22,"Gaynor, Jared",1000283624,Left,NA,NA,Sinker,Live,NA,78.98662,-0.002179270105,2.440602124,1854.309506,106.03123479999999,09:30:00,5.37935,-1.58413,5.17282,-42.33136,3.50824,-12.35375,1.84968,-0.31588,72.61843,-7.815054145,0.1477554924,0.4872948593,7.16168,1.84423,1.36639,50,5.34742,-4.49119,-114.77222,-1.3773,9.5652,20.98215,-29.71087,18beeb0a-db0e-479f-ab3d-3ff9ff15abd4,141fbd2b-22f5-4414-96a8-77e5df6d148d,77.35037,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.1799509,-36.8824059,1483.204681,0.7998689948,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-06-21,13:09:40,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,73.39573,1.524769072,3.142874892,1097.251023,114.6499672,09:45:00,5.38113,-1.76311,4.99605,-49.234610000000004,4.79507,-10.59333,2.72011,0.3239,66.74949,-7.58609587,1.175047569,0.5290389081,6.49746,2.0486,1.46932,50,5.48901,-5.51949,-106.43296,1.32876,7.39022,19.70571,-29.84397,de9bebb1-ef29-4c6b-91c5-29bfa9246d00,141fbd2b-22f5-4414-96a8-77e5df6d148d,71.24701,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.29184613,-54.30324056,640.2407931,0.5834952802,08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-06-21,13:09:57,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,73.7549,0.5846051833,2.225380359,1148.721976,64.57104108,08:15:00,5.36848,-1.58266,5.08363,-56.81695,-3.74712,-7.78702,1.18513,-0.13322,67.7548,-9.885824041,0.7776357047,0.5243186005,4.74061,-2.13829,1.37822,50,5.38015,-3.92459,-107.10766,-0.63984,5.47673,19.44898,-34.64437,2e3ad089-9cff-4f68-bb18-d468f8bd0b90,141fbd2b-22f5-4414-96a8-77e5df6d148d,71.88843,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.89406711,-53.69639796,680.1167489,0.5920638443,08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-06-21,13:10:15,"Gaynor, Jared",1000283624,Left,NA,NA,ChangeUp,Live,NA,73.53239,1.201958015,2.787563471,1156.566548,77.32228409,08:30:00,5.27449,-1.73739,4.77389,-55.96602,-1.8218,-7.86981,1.75146,0.25109,67.26662,-9.078416486,1.332557988,0.5295993296,4.91359,-1.30289,1.46532,50,5.3473,-4.94341,-106.65711,0.46406,5.62349,19.44992,-33.66518,dc7e779e-b39d-41f6-a6bc-bec40cd3afe6,141fbd2b-22f5-4414-96a8-77e5df6d148d,71.17161,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.13560918,741.3276024,0.6409727166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-06-21,13:10:35,"Gaynor, Jared",1000283624,Left,NA,NA,Cutter,Live,NA,77.60896,1.296574556,1.177101632,2148.920219,189.7752924,12:15:00,5.46617,-1.51524,4.79312,-42.07125,6.05936,1.05073,3.18923,-0.3122,71.15723,-6.434460176,1.370825157,0.4993235583,-0.22254,2.78668,1.39712,50,5.55965,-2.35217,-112.75455,1.13585,-0.28691,20.22026,-28.58128,986c1820-2921-468d-95b6-6f12d8bd382c,141fbd2b-22f5-4414-96a8-77e5df6d148d,75.487,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.8405499,598.0690126,0.2783114083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
