PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-03-16,11:47:01,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,62.8296,4.45256463,-2.717165113,1645.219222,214.6051757,01:15:00,4.8354799999999996,1.86841,NA,-69.70467,7.97863,5.55345,3.33635,-0.29244,56.87125,-8.188590921,-1.705678624,0.6343592058,-3.62983,2.63099,-1.55669,50,5.27987,4.13559,-90.69852,4.95082,-2.99169,14.57295,-30.0056,de61862e-d033-4a58-8f2a-11b30f7f711b,08a14a7c-316a-4158-babe-e8258e1e24d6,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.0533556,52.91333938,992.1038478,0.603022281,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-16,11:47:13,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,63.18831,6.144924958,-2.001315301,1857.892228,191.950277,12:30:00,4.69435,1.87221,3.9941,-62.87064,12.30029,2.6052399999999998,5.33592,0.18176,56.77834,-5.418848942,-1.520703974,0.6240169059,-1.96161,4.41866,-1.66474,50,5.28351,3.11094,-91.11926,8.0518,-1.63104,14.76552,-28.50004,37e172a5-555f-41af-b190-165de6d9e383,08a14a7c-316a-4158-babe-e8258e1e24d6,60.40291,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.2556052,64.76017933,792.2201931,0.4264080452,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-16,11:47:28,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,63.8302,2.405664755,-3.401105583,1752.797684,205.5015037,12:45:00,4.92379,1.77388,NA,-60.69274,13.10627,6.29418,2.17786,-0.96616,58.19086,-8.633593539,-2.250991604,0.6182963312,-4.21279,5.94123,-1.40306,50,5.12912,5.30198,-92.36915,2.0789,-3.61452,14.64668,-27.07654,0df94ee0-e8a3-4e22-af01-7a9e1bb3665c,08a14a7c-316a-4158-babe-e8258e1e24d6,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.8168424,50.93797508,1104.54529,0.630161313,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-16,11:47:46,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,61.8054,4.749380907,-1.902316009,1723.687724,209.2877684,01:00:00,4.82205,1.87743,5.08108,-60.3197,14.20842,7.99351,4.24298,0.76654,56.22562,-6.523882731,-0.4035151135,0.6213431276,-4.82058,6.20319,-1.71922,50,5.19199,2.78556,-89.55083,6.01973,-3.89764,13.45255,-27.15852,763fd3e9-dbc7-40df-ae45-eb77e90e8e1c,08a14a7c-316a-4158-babe-e8258e1e24d6,60.66284,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.8076811,53.99506987,1013.278212,0.5878548637,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-16,11:48:08,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,63.76166,4.539752508,-2.490635462,1856.377505,198.7743748,12:45:00,4.84407,1.69053,4.49217,-60.1442,11.2895,3.85392,4.13095,-0.34112,58.16295,-6.560633583,-1.777408299,0.6083071987,-2.71258,4.62064,-1.45402,50,5.23401,3.91222,-92.31238,5.72741,-2.33857,13.8571,-28.1905,01f0f8f4-3295-4077-a0f2-a9352d685807,08a14a7c-316a-4158-babe-e8258e1e24d6,61.96284,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.8598538,52.79651635,1122.454098,0.6046475436,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-16,11:48:20,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,61.03091,3.496529037,-2.422986853,1759.015117,207.2812206,01:00:00,4.80057,1.78691,NA,-63.78837,15.72378,8.14628,2.82089,0.15757,55.61563,-8.195971552,-0.9228376226,0.6417829015,-4.91008,7.05944,-1.54192,50,5.10718,3.51799,-88.37167,3.6709,-3.85937,13.30589,-26.62527,6160a990-06cc-422a-bbbb-60753454f77d,08a14a7c-316a-4158-babe-e8258e1e24d6,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.0216275,51.06987744,1105.316063,0.6283721228,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-16,11:49:13,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,67.52056,6.028395966,0.05142731675,1996.756059,208.8096522,01:00:00,4.93871,1.96975,4.20436,-52.84787,11.78905,6.47697,6.27743,2.5583,61.14409,-3.69105951,1.245907396,0.5786443455,-3.33576,4.38894,-1.98058,50,5.50478,-0.27819,-97.56151,8.74766,-3.21003,15.57371,-27.95053,66dbc8cf-4486-404f-9e4b-eb649983d827,08a14a7c-316a-4158-babe-e8258e1e24d6,65.13922,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.3203233,54.54256833,1158.314081,0.5800979423,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-16,11:49:44,"Tipton, Jonathan",1000292172,Right,NA,NA,Fastball,Live,NA,65.76277,1.578413573,-3.044669183,1909.941197,217.7105684,01:15:00,4.70141,1.91571,4.47734,-55.91847,10.98565,8.55557,1.53456,-0.2492,60.39866,-8.710521609,-1.461802358,0.5887051825,-5.32579,5.29172,-1.62879,50,4.80916,4.83847,-95.42334,1.08377,-4.90446,14.85442,-27.30097,92a9ed6c-647e-40f5-9b6a-bb10ff5f2d55,08a14a7c-316a-4158-babe-e8258e1e24d6,64.026,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8959503,1280.575579,0.6704790605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-16,11:50:55,"Tipton, Jonathan",1000292172,Right,NA,NA,Fastball,Live,NA,63.35585,3.83856762,-3.181778939,1857.00673,196.5594138,12:30:00,4.80079,1.75412,4.53453,-61.18552,11.16086,3.33788,3.33406,-0.97228,57.82487,-7.46091153,-2.563552641,0.6121809364,-2.66288,4.73661,-1.4529,50,5.12021,5.01181,-91.74083,4.55118,-2.26199,13.98754,-28.15052,df2fb3d7-960b-48a8-85ab-27f07d7fd1e3,08a14a7c-316a-4158-babe-e8258e1e24d6,61.57075,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.3628333,53.72287354,1098.774894,0.5916913901,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-16,11:51:15,"Tipton, Jonathan",1000292172,Right,NA,NA,Fastball,Live,NA,63.67639,4.305031549,-2.11368937,1892.430314,208.1616053,01:00:00,4.65901,1.80406,4.56047,-61.08088,10.09009,5.42974,3.63848,0.26269,58.31376,-6.965579852,-1.108448816,0.607187521,-3.41746,4.10476,-1.60753,50,5.0212,3.26152,-92.27371,5.33016,-2.95216,13.48093,-28.62817,cbfe06f6-b443-427c-bd51-f69ce0bd9009,08a14a7c-316a-4158-babe-e8258e1e24d6,62.0771,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.2989677,55.84869842,1062.372907,0.5613801996,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
