PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-13,12:34:13,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,91.87806,-5.645069257,-4.498902023,2188.989432,204.1758647,12:45:00,6.24499,1.77373,5.56574,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.41542,10.82775,-1.39059,50,5.74497,10.16326,-132.59325,-13.73627,-9.59768,29.53577,-12.98416,033627f6-99ca-43b0-b8c8-315b869ccc3f,af65cc6a-4a55-45c2-a813-72916b384db3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.6610884,33.93108958,1816.225375,0.8297095218,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-13,12:34:36,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,90.53066,-1.973145984,-2.712755379,2165.218416,198.650766,12:30:00,6.42365,1.96948,6.15151,-11.19216,22.75086,7.68834,3.66539,0.10222,81.98403,-4.093828261,-1.254388684,0.4193210484,-5.0166,13.0102,-1.76745,50,6.26797,5.99357,-131.55808,-4.8867,-8.71629,30.15148,-9.56894,719426ea-aa09-4d9f-8491-11dbf6f6d837,af65cc6a-4a55-45c2-a813-72916b384db3,89.88921,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.6311853,30.00921315,1874.960045,0.8659449927,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-13,12:34:58,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,91.11382,-3.119912024,-3.596581271,2107.731086,200.1393034,12:45:00,6.39665,1.76153,5.67987,-16.01302,18.14372,6.65912,2.14571,-1.04012,82.86101,-6.111606119,-2.347901385,0.4206390278,-4.62653,10.64349,-1.46278,50,6.12352,8.07513,-132.09845,-7.76245,-8.13076,29.56312,-13.46895,662f75c1-743b-43fe-a8f6-d87a58776560,af65cc6a-4a55-45c2-a813-72916b384db3,89.60756,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.5292306,31.83263834,1790.712262,0.8495923766,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-13,12:35:38,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,92.08566,-4.190248985,-1.72149831,2138.883171,212.6323946,01:00:00,6.36802,1.67191,5.86159,-18.12311,14.92159,9.53761,0.95684,0.86718,84.3468,-7.566323109,0.07307736178,0.4137350756,-5.62227,9.21806,-1.5381,50,6.01759,3.69531,-133.63377,-10.40502,-10.15844,29.01785,-15.51867,b0aae4e8-3068-4864-995a-3f98e6f7e19c,af65cc6a-4a55-45c2-a813-72916b384db3,91.10284,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.7499523,32.55671766,1802.777261,0.8428591544,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-13,12:35:58,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,91.52258,-2.372023834,-1.937738944,2153.094962,187.3000399,12:15:00,6.49842,1.76337,5.58157,-13.33343,20.76047,2.6619,3.16987,0.17512,82.53135,-4.874240894,-1.43651274,0.4202519483,-2.03967,11.86429,-1.59871,50,6.28608,4.40248,-132.8601,-5.97027,-3.59651,32.05472,-11.25404,b0614e07-4e5f-4e43-a526-a870c4c9fd18,af65cc6a-4a55-45c2-a813-72916b384db3,89.6901,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-13,12:36:20,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Slider,Live,NA,77.69079,-1.023035586,-1.775942041,2454.628063,106.5158098,09:30:00,6.283,2.00819,4.9583,-43.31512,4.5627,-15.55651,1.70645,-0.96634,71.66365,-8.946262678,-4.64873394,0.4980105624,7.6173,2.67088,-1.82392,50,6.14926,4.01007,-112.85408,-3.43881,9.80733,20.85724,-28.73527,c358e07b-abc7-4207-8deb-f5c190339ee7,af65cc6a-4a55-45c2-a813-72916b384db3,75.68602,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-13,12:36:46,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Slider,Live,NA,80.08585,-1.289076671,-1.965548645,2503.434556,65.52991355,08:15:00,6.22764,1.99487,NA,-54.55346,-6.56279,-14.31325,0.43226,-1.10204,73.31434,-11.04727372,-4.562455699,0.4985971552,6.52526,-2.86872,-1.74125,50,6.00825,4.54587,-115.91738,-4.7738,8.75898,24.38778,-36.02479,2bc14c71-67af-4b51-b1da-7ea0f2449d88,af65cc6a-4a55-45c2-a813-72916b384db3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-13,12:37:17,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,91.7783,-4.502634386,-3.621151222,2126.972944,196.1968462,12:30:00,6.40484,1.86356,5.79443,-17.61027,15.79852,4.58541,0.73263,-1.12664,84.23018,-7.770209289,-2.762922333,0.4160080372,-3.45333,9.72182,-1.5686,50,6.02311,8.25721,-132.93611,-11.08732,-6.19029,28.0374,-14.74711,bd27f354-9030-4baf-a710-b9a7d5da2d25,af65cc6a-4a55-45c2-a813-72916b384db3,90.60507,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.9442583,33.06872541,1782.438802,0.8380166786,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-13,12:37:34,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Curveball,Live,NA,75.45123,-1.503396465,-1.877720492,2494.597283,58.56466134,08:00:00,6.55199,1.64516,5.47707,-59.02853,-8.53154,-13.87181,0.22531,-1.26822,69.36171,-12.39518251,-4.483928891,0.5114511211,6.786,-4.05866,-1.47133,50,6.38097,3.99438,-109.53731,-4.59252,8.10065,22.503,-37.01899,623a5d87-05a3-4899-b036-63c84db325b5,af65cc6a-4a55-45c2-a813-72916b384db3,73.69705,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-13,12:37:49,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,Curveball,Live,NA,73.7277,1.088288602,0.05199449117,2528.490329,53.90049719,07:45:00,6.43207,1.81245,5.1479799999999996,-65.24622,-11.82068,-16.1461,2.01945,0.51589,67.41125,-10.97891584,-2.969023101,0.526072834,8.53239,-6.58795,-1.80528,50,6.48512,0.38644,-107.05686,0.0795,9.74283,21.26022,-39.69659,5bbcf168-232e-416f-b3ad-1a010315a2e1,af65cc6a-4a55-45c2-a813-72916b384db3,71.64871,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
