PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-05-07,09:48:18,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,64.15201,0.576454567,3.277696977,1628.510812,142.5782637,10:45:00,6.01947,-1.49561,5.81297,-52.58601,16.6126,-12.78133,2.17414,0.48995,58.05529,-9.321621622,0.8547378894,0.5987148942,8.01046,8.78444,1.23472,50,6.036,-5.03403,-93.10085,-0.28684,6.89129,16.56368,-24.61691,0cfacd40-e495-427a-a235-d1cd7907b351,d673eca1-11f9-407b-8979-542382925759,62.95557,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.31845525,1536.816602,0.9436944424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-07,09:48:35,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,70.64376,0.7256694734,1.639883304,1848.154994,136.3195878,10:30:00,5.93972,-1.54275,5.74287,-41.2009,15.67617,-15.02567,3.18219,-1.26783,63.8857,-7.033033736,-1.202686258,0.5428002211,8.62412,8.20754,1.41564,50,5.97519,-2.54705,-102.66035,0.22585,9.05805,19.50361,-23.55353,fbba3d6a-6416-440b-8137-fc9afc637cc0,d673eca1-11f9-407b-8979-542382925759,69.44072,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.67388994,1729.14308,0.9356050145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-07,09:48:49,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,76.97684,-2.305602418,3.099330311,1942.190152,142.710689,10:45:00,5.9318,-1.37421,6.34535,-30.85816,15.71111,-11.98157,1.23389,0.48282,70.32882,-8.130453856,0.8207418453,0.4911578452,7.50328,9.31549,1.15499,50,5.74974,-5.74989,-111.84864,-5.29872,9.43999,21.46211,-20.45409,2a49d845-00fe-48ee-af20-dbbf48d7c14b,d673eca1-11f9-407b-8979-542382925759,76.74201,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.03476373,1800.32558,0.9269563945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-07,09:49:06,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,75.64516,0.3746850169,1.965212865,1862.801112,155.4594157,11:15:00,5.99997,-1.19913,5.77036,-32.83,17.18817,-7.87212,3.61298,-0.02586,67.57438,-5.851547456,0.4680203487,0.509020537,4.95053,9.15665,1.04154,50,6.01153,-3.55212,-109.84405,-0.18602,5.89213,24.14286,-21.27578,511b1102-7758-478b-8289-2a57236a8809,d673eca1-11f9-407b-8979-542382925759,74.04896,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.8636236,-18.42568492,1767.303523,0.9487344151,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-07,09:49:38,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,71.21048,-1.821348052,2.275804833,1745.820478,161.2002089,11:15:00,5.94688,-1.12717,4.81669,-35.60455,21.94983,-7.48749,1.25288,0.40545,65.10277,-8.354732481,0.8906455331,0.5460225397,4.55854,11.94346,0.90763,50,5.73624,-3.87695,-103.31964,-4.37746,4.90239,18.03514,-19.3297,04b80715-6892-4bae-97c6-b211a5faea69,d673eca1-11f9-407b-8979-542382925759,69.03092,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.75943865,1632.476283,0.9350768327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-07,09:50:05,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,76.79128,-0.3754022832,1.984471951,1970.090938,143.1506975,10:45:00,5.86019,-1.16116,4.67166,-32.79859,17.19054,-12.91977,2.77026,-0.35252,69.49945,-6.424886125,-0.4083299851,0.5088727379,7.31038,9.02212,0.97051,50,5.79341,-3.42741,-111.40488,-1.82884,9.08265,22.14202,-20.96469,c4ddf3b6-3706-48ef-aa77-8c235a046e88,d673eca1-11f9-407b-8979-542382925759,74.07046,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.66849137,1905.88007,0.9674071554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-07,09:50:26,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,78.0641,1.388981586,2.535199211,1943.980361,137.1082024,10:30:00,5.8676,-1.16693,4.9583,-34.65461,13.43256,-12.53706,4.29334,0.18473,70.18655,-5.062525147,0.1974982949,0.4990982146,7.38754,6.58671,0.93156,50,5.97457,-4.60343,-113.19582,1.61823,9.43599,23.66312,-23.76095,30694014-80e1-4c63-b4aa-81571feff310,d673eca1-11f9-407b-8979-542382925759,75.52109,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.1028717,-20.7505619,1817.877728,0.9351317351,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-07,09:50:48,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,77.49929,-0.2559120714,3.126740054,1875.62261,135.9949367,10:30:00,5.80602,-1.3528,5.10761,-32.43513,15.69106,-15.21304,2.86166,0.32786,70.44871,-6.270998133,0.2969297285,0.4993006675,8.91957,8.31902,1.06989,50,5.75722,-5.65816,-112.4639,-1.53778,11.35095,21.61047,-21.58736,085a89d5-179c-465b-bdb7-ef7047afa25a,d673eca1-11f9-407b-8979-542382925759,75.49046,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9837736,-15.47427141,1807.631964,0.9637503591,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-07,09:51:27,"Gaynor, Jared",1000283624,Left,NA,NA,NA,Warmup,NA,78.08409,-1.465790798,2.282602512,1956.665018,135.1989236,10:30:00,5.92718,-1.01546,5.32212,-32.68494,14.47835,-14.40936,1.82671,-0.07337,70.93429,-7.54590309,-0.415438894,0.4942804473,8.34114,8.12547,0.81928,50,5.77157,-4.07166,-113.35912,-3.91656,10.73801,22.78406,-21.71368,5b6ad8cf-becc-43fe-ba30-ca1f85f84980,d673eca1-11f9-407b-8979-542382925759,76.25719,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.12947053,1848.618915,0.9447804801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-07,09:51:53,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,78.51348,-2.441286207,3.117056034,1928.835929,150.57827,11:00:00,5.90521,-1.16659,4.74525,-30.00551,17.88948,-10.10425,1.08472,0.95039,71.13287,-7.961675428,1.244657145,0.4980998745,6.22818,10.06116,0.86187,50,5.63402,-5.85046,-113.70787,-5.86971,8.0537,23.24867,-19.16391,fe0dfd9e-319f-44b1-9904-111a51740ae3,d673eca1-11f9-407b-8979-542382925759,75.67245,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.50303686,1867.372354,0.9681343681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-05-07,09:52:18,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,78.88767,-0.2735522512,2.138463894,1894.888191,150.3176219,11:00:00,5.87878,-1.01779,5.11566,-30.40291,16.54895,-9.46045,3.08737,0.20898,70.77063,-5.954563553,0.3650189811,0.4931712878,5.71086,8.81979,0.82388,50,5.83025,-3.97006,-114.44463,-1.52172,7.42058,25.11339,-20.71379,231153e1-c36c-4d95-b901-2c2eb85bd143,d673eca1-11f9-407b-8979-542382925759,76.4287,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.3319127,-13.66872612,1841.22164,0.9716782491,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-05-07,09:52:45,"Gaynor, Jared",1000283624,Left,NA,NA,Fastball,Live,NA,78.11622,-0.02182563989,1.789581091,1987.952742,138.2368144,10:30:00,5.84226,-1.10185,4.68954,-35.71632,12.49819,-11.20148,2.84518,-0.33585,70.80818,-6.607812209,-0.2846141728,0.4997585694,6.35595,6.48342,0.93006,50,5.80907,-3.16061,-113.35605,-1.25841,8.18468,22.71836,-23.82522,3dae5f1b-fab6-46ab-85d1-8084f80f26a0,d673eca1-11f9-407b-8979-542382925759,75.4213,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6357399,-15.305013,1917.448661,0.9645343276,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
