PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-02-27,10:15:03,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,72.84991,NA,NA,1540.219151,NA,NA,5.67083,1.76022,4.99835,NA,NA,NA,4.68189,1.63675,66.07283,NA,NA,0.5273534913,-7.12238,6.07605,-1.65865,50,5.86899,1.96942,-105.80175,3.61345,-8.01124,19.34671,-25.33971,967aaa61-9fc4-4a96-b92f-98e258e0d46d,e5a8998b-5f6c-4249-a154-7be1a53eef23,71.47471,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.0511747,20.55721761,1442.141065,0.9363219927,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-27,10:15:09,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,77.01222,1.968623759,-2.448199192,1678.886807,227.7788846,01:30:00,5.46813,1.88785,4.78612,-35.48377,12.84418,14.2267,4.36199,0.7733,69.95173,-4.641222762,0.2055554356,0.5003462146,-8.23111,6.21262,-1.67514,50,5.62205,4.34047,-111.80488,2.74968,-10.37052,21.03093,-24.34666,b367ac45-022a-4b50-b28d-8d167639dac1,e5a8998b-5f6c-4249-a154-7be1a53eef23,75.33272,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.7129739,18.54923134,1591.669748,0.9480506615,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-27,10:15:16,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,76.23725,3.448603397,-3.798433081,1811.651191,232.6272937,01:45:00,5.3839,1.98926,4.51214,-39.47749,10.63617,14.05891,5.35974,-0.42909,68.95561,-3.867139109,-1.191933605,0.5095061724,-8.47181,4.55363,-1.63596,50,5.68428,6.87946,-110.34814,5.40978,-10.39229,20.5771,-26.58815,2203676c-9368-4163-82c3-1e121db4db2f,e5a8998b-5f6c-4249-a154-7be1a53eef23,73.97838,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.6470484,28.40683718,1593.51355,0.8795918097,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-27,10:15:23,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,78.75898,1.784066007,-4.321698647,1889.309671,227.0668215,01:30:00,5.19499,1.83186,4.58876,-31.69046,15.08887,16.34043,4.24073,-0.88688,71.27562,-4.099504543,-1.288901739,0.4922643654,-9.85193,7.39265,-1.43545,50,5.33972,8.09088,-114.08465,2.53451,-12.90974,22.11241,-22.4869,e09b3a66-6b17-40f3-8506-d956dd894883,e5a8998b-5f6c-4249-a154-7be1a53eef23,76.56951,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.36075095,1759.524577,0.9313055472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-27,10:15:31,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.72312,-0.9717545016,-5.363015727,1880.178539,230.7284574,01:45:00,5.01374,1.9147,4.80934,-31.92493,13.2259,16.25865,1.43721,-1.77854,72.84708,-6.884851703,-2.348298088,0.4836200288,-10.08746,7.2586,-1.43903,50,4.90251,10.31775,-115.43405,-2.9853,-13.60759,21.53709,-22.38248,2f2f1800-dcca-4732-979c-ee7715625520,e5a8998b-5f6c-4249-a154-7be1a53eef23,77.93813,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.34507629,1774.024851,0.943540634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-27,10:15:39,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,80.01404,-0.516013611,-2.782958104,1922.581268,226.536722,01:30:00,4.98705,1.90389,4.97207,-31.03558,13.33836,14.12237,1.91734,0.4747,73.00703,-6.299180422,-0.1422572811,0.4794412736,-8.31104,7.24125,-1.66898,50,4.92083,5.20946,-116.24201,-2.01746,-11.33268,22.48569,-22.3001,c769c863-a4a6-4845-8a54-52b2a39ed440,e5a8998b-5f6c-4249-a154-7be1a53eef23,78.61743,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.69185157,1653.275448,0.8599248708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-27,10:15:47,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,80.50713,-0.7253396603,-4.335233091,1981.230845,236.8300843,02:00:00,5.08619,1.92457,4.88841,-32.82687,11.38719,17.50088,1.66888,-0.68757,73.25921,-6.834516842,-1.069547295,0.4785767634,-10.5611,6.25437,-1.54917,50,4.99858,8.2932,-116.72148,-2.52358,-14.48795,23.12083,-23.59417,63a60105-59ad-42d2-88e4-f50f1d231708,e5a8998b-5f6c-4249-a154-7be1a53eef23,78.75944,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.491404760000002,1899.727626,0.9588623307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-27,10:15:57,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,74.70941,1.849833291,-1.856332674,1683.864459,281.1393038,03:15:00,4.94366,1.85034,4.83617,-53.24791,-2.33073,11.55981,2.24312,1.07169,68.74963,-8.011772934,0.2957102818,0.5135746654,-6.6167299999999996,-1.73762,-1.69117,50,5.07278,3.17289,-108.57252,1.91462,-7.91111,18.71575,-34.25159,dfc4b58a-d096-454f-b8df-acbcce4e324e,e5a8998b-5f6c-4249-a154-7be1a53eef23,73.39233,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.67902808,1462.96301,0.8688128085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-27,10:16:06,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,75.44108,0.848113604,-2.775514891,1732.751494,268.5713679,03:00:00,4.91609,2.02011,4.41842,-51.05164,0.32361,15.14508,1.46456,0.6563,68.59988,-8.58486882,0.04026488679,0.5158796166,-8.77731,-0.09504,-1.76174,50,4.95763,4.82326,-109.42062,-0.00112,-10.52022,21.3599,-32.28796,476f421f-f3a6-4445-863e-1ba095b5329f,e5a8998b-5f6c-4249-a154-7be1a53eef23,73.06441,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.27284351,1480.991315,0.8547049707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-27,10:16:19,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.63402,0.1928607922,-4.818124781,1953.551437,268.4793855,03:00:00,5.03238,1.96008,4.96084,-44.70197,0.38324,16.08132,1.48835,-1.2197,72.71925,-8.117505869,-1.817865887,0.4832684808,-9.96081,0.14727,-1.54617,50,5.01925,9.22876,-115.40679,-0.9972,-13.36852,22.45133,-31.9764,79cf58cd-4b32-4d5c-8bfa-3fb0d8c8f160,e5a8998b-5f6c-4249-a154-7be1a53eef23,77.99482,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75384041,1661.137903,0.8503169521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
