PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-06-26,11:33:33,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,64.61353,6.006637117,1.216075582,1543.43949,221.3891772,01:30:00,4.22129,2.38578,NA,-64.54454,10.52682,9.265,4.7059,4.34048,57.93452,-5.647959504,2.893788282,0.6236034786,-4.20664,3.3092,-2.54859,50,4.89129,-2.27714,-93.03155,7.68519,-3.63806,15.6745,-29.31213,63b984be-be0a-44a0-8b2d-343d197008f6,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.3690231,42.01162654,1146.789477,0.7430090293,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-06-26,11:33:47,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,66.04537,NA,NA,1665.839661,NA,NA,5.41656,3.60164,NA,NA,NA,NA,3.87052,-0.542,59.28845,NA,NA,0.6086965896,-15.67156,11.55073,-2.82685,50,5.65628,10.0838,-94.97484,2.48594,-14.16728,15.9402,-21.73204,23009950-a4cf-40b6-8a10-ba8e771da75b,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.8474338,38.4840485,1303.988366,0.7827814384,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-06-26,11:33:58,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,65.9921,5.519738923,-2.051773066,1644.543641,200.5828044,12:45:00,4.36763,2.60073,NA,-54.85149,14.38747,5.40997,5.09865,1.08726,59.3956,-4.522320727,-1.059042622,0.5988894589,-3.38032,5.66424,-2.3823,50,4.91743,3.24834,-95.2484,7.54782,-3.07923,15.77975,-27.01434,5f3e36b0-949d-4d9c-9e0d-de546398f35c,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.79406268,1167.040118,0.709643751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-06-26,11:34:07,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,65.93542,4.598118941,-3.07361769,1717.573966,196.8670856,12:30:00,4.29492,2.54254,NA,-53.92945,15.40271,4.68533,4.21988,-0.0132,59.51279,-5.260645151,-2.215878011,0.599292384,-3.31129,6.45863,-2.20979,50,4.74715,4.97053,-95.22538,6.02685,-3.01672,15.68947,-26.28996,fca44397-9a94-48b7-92ea-49d26f57d7a9,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.4119099,45.96754095,1193.826884,0.6950657775,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-06-26,11:34:16,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,65.28917,3.515164567,-1.766712694,1709.595529,214.4589729,01:15:00,4.30719,2.45466,4.22617,-57.82307,12.43364,8.57157,2.85991,1.47694,59.30858,-7.045348144,-0.1955983072,0.6032749841,-4.88945,5.29045,-2.26973,50,4.635,2.65649,-94.52474,4.06139,-4.3959,15.25545,-27.41763,366892e9-21b2-4aab-aaa5-0cd09536884a,1cab18ea-4cba-4143-b90a-d56939e9e343,62.4797,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.6439871,40.58837006,1298.272634,0.7594033863,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-06-26,11:34:59,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,67.87094,1.980130574,-1.613471695,1839.474393,189.2780498,12:15:00,4.62745,2.26064,4.99704,-45.67186,17.84154,2.92318,2.69212,0.98078,61.18218,-6.518953652,-1.06781686,0.5735933025,-2.05769,8.71616,-2.10796,50,4.78197,2.69067,-98.44587,2.11854,-1.98695,17.96911,-23.75755,1eeb41ed-12b4-4490-a6e4-cd12135af0e4,1cab18ea-4cba-4143-b90a-d56939e9e343,65.71283,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.4057849,43.1964992,1340.996059,0.7290104522,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-06-26,11:35:15,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,68.47271,3.929116771,-1.581993064,1864.400952,213.3586697,01:00:00,4.40145,2.49177,NA,-50.3884,15.61282,10.30736,4.01021,1.82017,61.2147,-5.25290276,0.3004651241,0.5847192073,-5.68789,6.52627,-2.31485,50,4.81315,2.38605,-98.88969,5.10773,-5.53231,18.38338,-25.82629,3325f918-a574-410c-9dad-4da017d05447,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.9452217,31.01601667,1597.835041,0.8570232916,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-06-26,11:35:24,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,66.9426,NA,NA,1824.931518,NA,NA,5.36566,3.37378,NA,NA,NA,NA,5.09,-1.21847,60.51017,NA,NA,0.5891761377,-9.76709,17.0944,-2.72122,50,5.60577,9.9149,-96.54079,3.24222,-9.1931,15.4052,-16.08424,c98a943e-de07-4929-907e-b5669ba3f52a,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.2071392,51.7154699,1130.667563,0.6195671191,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-06-26,11:35:34,"Tipton, Jonathan",1000292172,Right,NA,NA,NA,Warmup,NA,66.31204,4.629421123,-2.292357446,1754.450833,209.9288524,01:00:00,4.60119,3.05505,NA,-53.20381,16.35434,9.4428,4.65017,1.6277,59.84772,-5.023779905,-0.5754882664,0.6002683126,-5.4163,6.82056,-2.79628,50,5.08654,3.5283,-95.76507,6.04102,-4.99647,15.705870000000001,-25.88217,350667b5-c434-40e5-bad6-76803a9a73e5,1cab18ea-4cba-4143-b90a-d56939e9e343,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.8226301,43.80765443,1266.130593,0.7216677548,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-06-26,11:38:13,"Tipton, Jonathan",1000292172,Right,NA,NA,Fastball,Live,NA,68.73673,0.740642834,-2.313533269,1837.465097,216.8462066,01:15:00,4.45712,2.29509,4.92741,-53.0224,8.52184,6.43156,0.73924,0.64317,62.90421,-9.025051569,-1.120646933,0.5646314765,-4.04514,4.22855,-2.0752,50,4.48639,3.84416,-99.77594,-0.24957,-4.05086,17.04363,-27.93952,0d567ba9-8ae3-495a-826a-d872af218dd3,1cab18ea-4cba-4143-b90a-d56939e9e343,66.75582,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.9375203,38.19724238,1444.039301,0.785886656,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
