PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-02-06,10:47:57,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,83.23996,-0.2517998174,-3.824909082,2111.25229,246.4543439,02:15:00,5.71346,2.23391,3.50247,-34.66998,9.11584,21.0357,2.58169,0.30437,75.15104,-6.572079307,0.02141036555,0.4762534941,-11.83715,4.69209,-1.82175,50,5.64818,7.22198,-120.42479,-1.89709,-17.18591,25.85793,-25.36179,bcaf0301-ce78-458f-8a3e-8ed8c6407430,b9f99848-d11e-41f3-924f-7615089b86b4,79.14365,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.7324778,27.6703831,1869.796368,0.88563379,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-06,10:48:09,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,84.74476,-1.275878227,-3.418309529,2097.622672,253.9757109,02:30:00,5.60667,1.89149,3.66423,-35.65235,6.27392,21.89885,1.41031,0.43599,76.83428,-7.773118105,0.5966701722,0.4660307313,-12.19512,3.5855,-1.53521,50,5.4292299999999996,6.46442,-122.67453,-4.14228,-18.39334,26.58974,-26.7662,78a47c05-59e8-427f-a3b0-0233e39628df,b9f99848-d11e-41f3-924f-7615089b86b4,80.87973,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.65871069,1822.80963,0.8689883335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-06,10:48:22,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,85.2091,-1.287617389,-4.072165024,2094.929652,240.1725046,02:00:00,5.68328,1.89685,3.79269,-30.62188,10.77892,18.85071,1.89681,-0.43295,76.92362,-6.895076569,-0.6083733304,0.4631010235,-10.91602,5.91577,-1.47331,50,5.51356,8.04157,-123.26059,-3.96935,-16.59076,27.26688,-23.18294,f1c1b6e0-6e28-4b16-b8bd-f663ed1d1ced,b9f99848-d11e-41f3-924f-7615089b86b4,81.3914,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.37697881,1788.567282,0.8537600677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-06,10:49:02,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,85.70148,-1.238739195,-3.435368473,2115.974036,246.4377331,02:15:00,5.67115,1.93112,3.7209,-32.21762,8.71146,20.02568,1.7979,0.30651,77.54709,-7.124550983,0.240482439,0.4604551965,-11.27473,4.82576,-1.57412,50,5.50305,6.65532,-124.06458,-3.96226,-17.3826,27.32888,-24.73403,af6ce932-4e3c-4918-b6af-72458898fa9b,b9f99848-d11e-41f3-924f-7615089b86b4,81.85908,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.2335504,31.93492658,1795.7201010000001,0.8486494024,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-06,10:49:24,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.60761,-1.464393389,-4.473511323,2116.263891,249.1040882,02:15:00,5.61441,1.89981,3.9338,-32.34034,7.43972,19.52493,1.51805,-0.7487,78.51048,-7.38543387,-0.8853253299,0.4539459214,-11.3815,4.2644,-1.44354,50,5.42852,9.04069,-125.27844,-4.47235,-17.93166,27.35203,-25.45545,716142f5-f8e3-493e-9f55-30b2291f9b69,b9f99848-d11e-41f3-924f-7615089b86b4,83.03288,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.78078112,1836.773376,0.8679321059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-06,10:49:51,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.42297,-2.540303676,-3.527324205,2075.381173,249.9877938,02:15:00,5.65405,2.16887,3.86276,-31.82838,8.14342,22.30377,0.56936,0.65446,78.64512,-8.339907345,0.5696434729,0.4550385967,-12.47457,4.93091,-1.81195,50,5.35073,6.83335,-125.07298,-6.81003,-19.61466,26.96137,-24.42082,6da9df89-aca0-4ef0-9e0d-0271dd50c96f,b9f99848-d11e-41f3-924f-7615089b86b4,82.8335,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.1099831,30.9038863,1780.739455,0.8580300709,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-06,10:50:10,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,87.69171,NA,NA,2107.758094,NA,NA,5.55505,1.45011,4.17725,NA,NA,NA,1.4948,-0.0363,78.13832,NA,NA,0.4492841406,-12.43174,11.28868,-1.11712,50,5.27369,6.84193,-126.79427,-6.48726,-19.7425,31.84259,-14.24681,19226ed0-dfd8-40c4-95b5-7352d3470468,b9f99848-d11e-41f3-924f-7615089b86b4,83.89443,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.22857469,1890.739251,0.8970380693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-06,10:51:02,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.83054,-1.530788483,-5.441098734,2018.137266,259.14186,02:45:00,5.61121,1.77261,3.95529,-35.95747,3.48866,18.19457,1.14829,-1.91459,79.22647,-8.08567657,-2.113274662,0.4520366133,-10.89169,2.22886,-1.21388,50,5.41525,11.24126,-125.48446,-4.77438,-17.31981,26.03097,-28.62975,5814584b-a4da-49d2-a433-c59bd87c558d,b9f99848-d11e-41f3-924f-7615089b86b4,83.3836,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.53616416,1738.239062,0.8613086389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-06,10:51:14,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,87.08488,-0.9676571475,-3.651689876,2041.21982,247.5170752,02:15:00,5.62335,2.15593,4.06185,-31.22321,7.71055,18.69579,2.09866,0.23433,79.19599,-6.694161766,-0.2106018761,0.4490912505,-10.70225,4.25621,-1.7939,50,5.49456,7.32986,-126.18668,-3.34386,-17.16728,26.91104,-25.34674,e76e3f20-0a29-48f6-b4e5-4adf278987ed,b9f99848-d11e-41f3-924f-7615089b86b4,83.93047,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.64994685,1679.191207,0.8226410454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-06,10:51:30,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,80.14008,6.473764918e-4,-1.61541914,1943.198794,255.633088,02:30:00,5.4663,1.76969,4.06633,-41.80265,4.49691,17.7142,1.98336,1.70839,72.37488,-7.70138502,1.668667572,0.4897335265,-9.6846,2.32409,-1.61822,50,5.42891,2.65231,-116.21193,-1.47378,-13.02064,25.20617,-29.04938,8c72d549-333a-4b37-9f75-0d0e745e913f,b9f99848-d11e-41f3-924f-7615089b86b4,76.9652,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.2423028,41.43410293,1456.849789,0.7497173184,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-02-06,10:51:46,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,78.67625,0.5791917564,-1.728279166,1946.434612,259.3992875,02:45:00,5.46059,1.99129,3.83133,-45.38417,2.79979,15.20514,2.23233,1.60634,71.46789,-7.725090891,1.069617428,0.4996002217,-8.3126,1.25461,-1.81984,50,5.47916,2.89673,-114.09728,-0.47564,-10.84651,22.98487,-30.537,b770e1c1-8d4f-4605-bead-c6977281584f,b9f99848-d11e-41f3-924f-7615089b86b4,75.4452,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.8575678,61.72745864,921.9602692,0.4736661913,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-02-06,10:52:45,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,79.41592,-1.079966608,-2.479147753,1921.507005,240.6786396,02:00:00,5.48199,1.85973,4.077,-39.27917,7.86471,14.06276,1.18025,0.6717,71.83062,-8.303392997,0.1260275495,0.4941787461,-8.07186,4.4151300000000004,-1.61586,50,5.33512,4.4919,-115.09356,-3.54375,-10.65746,24.48513,-26.34466,cabc7be6-fc00-47c9-b88c-715313b79aef,b9f99848-d11e-41f3-924f-7615089b86b4,76.27289,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.3644026,46.27945952,1328.033329,0.6911415497,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-02-06,10:53:09,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.41895,-2.159918531,-3.800869862,2117.720049,254.7059926,02:30:00,5.54052,1.86606,4.12147,-33.49952,6.01307,21.94173,0.69031,0.07636,78.81085,-8.289164189,0.2425722693,0.4524172731,-12.44519,3.74002,-1.49504,50,5.28852,7.47849,-125.13925,-6.00518,-19.62848,26.52081,-26.27531,0b325212-253e-4dd0-86c8-206b11c6ff42,b9f99848-d11e-41f3-924f-7615089b86b4,83.31344,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4699237,1825.253304,0.8618954641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-02-06,10:53:58,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,78.23768,-2.066151463,-2.819634617,1753.974289,262.5617853,02:45:00,5.41387,2.09485,3.92649,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.13126,1.49657,-1.80949,50,5.15062,5.07261,-113.49228,-5.74635,-10.67075,19.57374,-30.21009,6118e725-46ff-4d71-89a9-b5ff5c4ed2d0,b9f99848-d11e-41f3-924f-7615089b86b4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.8976204,59.0158212,902.9483561,0.514801364,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-02-06,10:54:28,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,77.21234,-1.018046335,-2.709162727,1723.001286,266.1133303,02:45:00,5.411,2.01667,4.1076,-48.18881,0.66553,10.27838,0.42615,0.29545,71.59593,-9.762747836,-0.8255934835,0.5030636749,-5.99533,0.60829,-1.74711,50,5.26272,4.95019,-112.09899,-3.65499,-7.67433,19.13154,-31.3954,0bf34753-a359-4124-b87b-c8456296193b,b9f99848-d11e-41f3-924f-7615089b86b4,74.92578,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.4528194,64.45773228,742.9182267,0.4311768266,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2024-02-06,10:55:00,"Wade, Konner",1000299019,Right,NA,NA,ChangeUp,Live,NA,79.01921,-1.27103118,-1.403444819,1940.437532,258.2401255,02:30:00,5.43421,2.03044,3.84522,-44.37575,3.41566,16.55637,0.52138,2.06907,72.02951,-9.357476326,1.645441949,0.4975609847,-8.91496,2.14415,-1.89555,50,5.25498,2.21175,-114.5819,-4.13904,-11.71905,23.38816,-29.35549,eff3c595-bf1b-474e-9db3-ac1e08f3b9e9,b9f99848-d11e-41f3-924f-7615089b86b4,75.75441,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.2185866,56.27870749,1077.240811,0.5551535636,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2024-02-06,10:55:23,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.64207,NA,NA,2170.005575,NA,NA,5.63727,1.60308,4.31758,NA,NA,NA,2.30668,-0.33103,77.56064,NA,NA,0.452449176,-13.62158,8.72357,-1.21516,50,5.47584,8.12489,-125.36058,-3.99898,-21.25504,29.9373,-18.56184,3bc5c319-fdc4-4546-b92a-e84ee2a01c8d,b9f99848-d11e-41f3-924f-7615089b86b4,83.30756,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.07353892,1818.401384,0.8379708351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2024-02-06,10:55:49,"Wade, Konner",1000299019,Right,NA,NA,Cutter,Live,NA,81.24816,-0.4402813156,-2.192136674,2100.024406,167.0536561,11:30:00,5.4883,2.04554,4.59294,-35.6362,7.73305,-1.78738,2.10343,-0.17009,74.77246,-7.001093226,-2.522725295,0.4739825422,0.34715,4.16845,-1.83718,50,5.41924,4.58038,-118.07923,-2.11358,0.49173,21.79431,-26.26958,cbe52559-b12e-4141-af8d-bfc94735c944,b9f99848-d11e-41f3-924f-7615089b86b4,79.52284,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.3811902,62.23358364,978.3343118,0.4658680675,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2024-02-06,10:56:06,"Wade, Konner",1000299019,Right,NA,NA,Cutter,Live,NA,82.56872,-0.3290544014,-2.762253426,2049.849754,173.7209468,11:45:00,5.41929,1.88026,4.35952,-33.49874,8.73756,-0.96641,2.31596,-0.81645,76.19135,-6.4605633,-2.939732291,0.4677505743,-0.20581,4.61766,-1.60731,50,5.35888,5.8218,-119.95013,-1.88462,-0.30217,21.52114,-25.39435,48810b10-6f8f-4e1b-a2d3-756d324c24d1,b9f99848-d11e-41f3-924f-7615089b86b4,80.58235,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.0853446,61.94570119,964.0609743,0.4703081152,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
