PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
11,2024-05-27,09:49:28,"Haworth, Aidan",1000335255,Left,NA,NA,Fastball,Live,NA,76.68223,NA,NA,1572.05032,NA,NA,5.49024,-0.82245,5.52539,NA,NA,NA,3.99868,-1.28166,69.83662,-5.392862214,-0.4215323654,0.4996580898,-0.53948,4.46281,0.87012,50,5.62644,1.05787,-111.47481,2.47509,-0.6758,20.87756,-26.58355,58953e93-5d1d-4443-8124-04a7a8d1edff,be3f4565-d28f-4849-b47b-f8657072052c,75.43646,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.7882227,-41.41836555,1178.879048,0.7498990546,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-05-27,10:15:38,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,78.81673,-0.854779144,-5.420469546,2204.559692,226.7762739,01:30:00,5.84867,2.24,5.13984,-30.92462,16.01819,17.13418,2.4632,-1.45063,71.23692,-6.598625408,-2.236226079,0.4931238064,-10.70026,8.69889,-1.74436,50,5.74516,10.26685,-113.9902,-2.70009,-13.92919,23.0337,-20.85017,52cf8db0-72c9-4906-b073-349409442d48,be3f4565-d28f-4849-b47b-f8657072052c,76.43606,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.7284392,26.28150725,1976.67301,0.8966293891,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-05-27,10:15:55,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,79.44056,-0.4458455752,-3.29095868,2095.638806,253.8155595,02:30:00,5.70499,2.32714,4.88672,-40.96239,5.30594,18.41612,1.86903,0.74552,72.35178,-7.997641304,0.1238087171,0.4895683215,-10.59242,2.90088,-2.0195,50,5.62777,6.00358,-115.20457,-2.27886,-14.12561,22.94581,-28.30556,5b2f0a9d-5fc2-4cc4-a2b4-903a6da613b4,be3f4565-d28f-4849-b47b-f8657072052c,76.99117,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.9993829,30.57261121,1804.314128,0.8609852629,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-05-27,10:16:18,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,78.48791,0.006048279909,-5.015173868,2059.023476,234.4582058,01:45:00,5.77274,2.67246,4.96546,-34.0506,13.87409,19.55183,2.94092,-0.44725,70.36964,-6.329917631,-1.373728485,0.4982543038,-11.91983,7.27282,-2.20233,50,5.74644,9.32314,-113.49446,-1.0967,-15.26153,24.33448,-22.86231,835c7506-c6a2-4362-9ba4-9588537280c1,be3f4565-d28f-4849-b47b-f8657072052c,75.649,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.522749,22.73342766,1899.063679,0.9223127861,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-05-27,10:16:30,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,79.51046,0.6476765384,-4.019865708,2002.226179,244.846684,02:15:00,5.72732,2.60159,4.87648,-37.05033,9.14562,19.63886,3.25408,0.42885,72.21537,-6.195135721,-0.3855805163,0.4891852378,-11.41627,4.5736,-2.22262,50,5.76061,7.43333,-115.22626,0.05268,-15.26184,22.53962,-26.05984,1effa403-bf9f-4382-bd1b-892a4c5bd002,be3f4565-d28f-4849-b47b-f8657072052c,77.05146,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.2116057,26.11302006,1797.854106,0.8979275795,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2024-05-27,10:16:41,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,78.40425,0.6779119161,-4.194861107,2025.053954,250.1687873,02:15:00,5.60433,2.73435,4.94523,-41.16367,6.62072,18.56186,2.81632,0.31049,70.71892,-6.95976295,-0.7416613009,0.4975244344,-11.0599,3.24804,-2.34183,50,5.63739,7.71855,-113.52927,-0.00204,-14.22705,23.57391,-27.99589,bc34828f-7feb-4aaa-a4ec-075dddfb3141,be3f4565-d28f-4849-b47b-f8657072052c,75.75998,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.3122378,32.15650044,1714.405589,0.8465974875,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2024-05-27,10:16:52,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,80.07398,0.3989627139,-4.072155434,2002.876322,237.6622999,02:00:00,5.54223,2.46596,4.77109,-36.25115,9.61083,15.2913,2.90044,-0.12629,72.52979,-6.291647156,-1.244848817,0.4874137829,-9.17963,4.87127,-2.07115,50,5.55151,7.7305,-115.98995,-0.43989,-12.39712,23.45263,-25.59538,be92bd33-b995-45a0-abe2-82afa065364b,be3f4565-d28f-4849-b47b-f8657072052c,77.3315,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.3849463,22.79574193,1846.435554,0.9218919482,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2024-05-27,10:17:04,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,81.12373,0.2346997631,-4.90469319,2037.261167,264.1173451,02:45:00,5.49744,2.38143,4.94803,-42.59141,1.64417,16.43153,2.17072,-0.89466,74.07527,-7.609438707,-1.870527415,0.4786932292,-9.97935,0.7908,-1.91833,50,5.48599,9.51847,-117.47209,-0.97412,-13.90792,22.80204,-31.07193,5a0ed5b2-05a9-4a1b-a7aa-eaee67cbf565,be3f4565-d28f-4849-b47b-f8657072052c,78.74028,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.6441215,17.40651515,1943.967478,0.9542063182,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2024-05-27,10:17:17,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,80.7506,-1.272221835,-5.983133,2142.787618,245.4578173,02:15:00,5.48516,2.43306,5.11246,-36.16051,8.50621,18.71287,1.26665,-1.6639,73.48371,-7.952087227,-2.519634684,0.4810203043,-11.598,4.84516,-1.88278,50,5.33739,11.61133,-116.69734,-3.80258,-15.90276,23.1247,-25.53054,a6e41ac1-7403-40a7-b807-4332b6ce1e4b,be3f4565-d28f-4849-b47b-f8657072052c,78.35935,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.4372424,28.2849427,1886.942876,0.8806019133,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2024-05-27,10:17:39,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,66.76114,3.848031465,1.224868018,1878.991867,47.28482354,07:30:00,5.8645,2.26253,3.92211,-81.314940000000007,-12.32367,-13.23813,2.79927,2.33874,60.33978,-10.96021361,-1.209134825,0.5978172764,7.12128,-7.55912,-2.38897,50,6.2199,-1.64387,-96.44805,3.91933,6.56017,18.07996,-39.13756,b6ad025d-fed0-4b57-a050-e0be603fa827,be3f4565-d28f-4849-b47b-f8657072052c,63.0501,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2024-05-27,10:18:00,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,66.5879,3.308816895,0.3741970819,2007.651178,74.1925836,08:30:00,5.95464,2.25431,3.79085,-74.05528,-3.96164,-13.74575,2.98004,1.46994,59.63628,-10.21385761,-2.157182082,0.6025744423,7.07941,-3.21265,-2.28298,50,6.2609,-0.19109,-96.17776,3.20591,6.43391,19.04812,-35.09377,03a00955-e2b9-4c9f-a8a2-3f15099ebdb6,be3f4565-d28f-4849-b47b-f8657072052c,62.55234,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.93199388,54.32358209,1170.876061,0.5832069204,07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2024-05-27,10:18:13,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,67.18979,2.025485691,-2.007684589,2050.819271,99.06555061,09:15:00,5.96133,2.52657,4.10587,-65.18728,2.53875,-16.1397,2.47455,-0.7456,60.5865,-9.886153701,-4.979597262,0.5923102021,7.51898,0.5756,-2.28609,50,6.1214,3.90801,-97.18548,1.41501,7.00374,18.93043,-31.63789,9b4314c7-a4c2-42cb-97f2-60afe8cc4d93,be3f4565-d28f-4849-b47b-f8657072052c,63.63632,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.35754733,61.87074361,966.8838712,0.4714622517,07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,2024-05-27,10:18:30,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,69.44728,0.7812860758,-3.327952494,2163.467903,94.59846165,09:15:00,5.90189,2.39445,4.45056,-63.38525,0.43732,-6.04906,1.36605,-1.28641,61.54613,-10.96262188,-4.459734807,0.5749876913,1.75212,-0.09887,-2.03729,50,5.9272,6.01424,-100.28686,-0.54392,1.7021,23.17039,-32.27009,1bb1148d-b771-49ee-b3c0-65445f5e372b,be3f4565-d28f-4849-b47b-f8657072052c,65.55347,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.70051301,715.0389977,0.3305059422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2024-05-27,10:18:44,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,73.28302,2.002188781,-2.857499625,1993.706584,250.2888497,02:15:00,5.75484,2.65876,5.0794,-48.19372,6.23719,17.63276,3.62892,1.43266,66.02554,-6.976672555,0.4392166459,0.5309995839,-10.21289,2.62691,-2.40169,50,5.90781,4.7725,-106.21497,2.27159,-11.47221,21.02627,-29.22323,f1f22c85-4d48-49a6-bc53-1adb96766054,be3f4565-d28f-4849-b47b-f8657072052c,70.98393,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.1174236,36.35502658,1605.650227,0.8053593441,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2024-05-27,10:18:56,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,74.94753,-1.138956743,-3.728515286,1886.271328,242.497506,02:00:00,5.73163,2.30816,5.1132,-42.93822,9.1669,17.68107,1.07821,0.2646,67.7366,-9.109614323,-0.4206518333,0.5195311601,-10.55896,5.21068,-1.9705,50,5.59204,6.53624,-108.56871,-3.47162,-12.36996,22.28424,-26.06967,c1fd646f-4a65-4687-a992-a2e568dc669c,be3f4565-d28f-4849-b47b-f8657072052c,72.55087,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.2968404,31.37544264,1610.449468,0.8537740271,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2024-05-27,10:19:10,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,72.699,0.3392045958,-5.378895644,1824.523189,256.421813,02:30:00,5.47517,2.6246,4.85062,-53.35344,2.96303,12.54645,1.35153,-1.43608,65.53497,-9.522111829,-3.048511124,0.5401185442,-8.38997,1.43277,-2.10306,50,5.46514,9.5044,-105.01525,-1.00607,-9.17164,21.28112,-30.60779,5d64c474-17e8-42d9-87d5-8e33f00ee9cc,be3f4565-d28f-4849-b47b-f8657072052c,69.78549,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.073395,50.6465755,1156.93408,0.6341021516,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2024-05-27,10:19:21,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,72.62762,-0.9605220155,-4.91854216,1808.388683,273.79269,03:15:00,5.50187,2.67145,4.79668,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.55606,-0.29095,-2.19512,50,5.35802,8.50505,-105.01123,-3.54083,-11.60127,20.40049,-32.49381,5e5a3ffc-3e6e-4329-b77b-ad0ec271a2ae,be3f4565-d28f-4849-b47b-f8657072052c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.6710974,51.25926591,1131.684829,0.6257973406,03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2024-05-27,10:19:32,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,73.31395,0.3088432338,-3.969775801,1849.86116,295.5446647,03:45:00,5.50621,2.62024,4.91703,-60.86277,-6.267,13.03836,0.72699,-0.05211,66.98116,-10.88618103,-1.548007147,0.5318031524,-8.06882,-3.37337,-2.24339,50,5.48733,6.96828,-106.20228,-1.30182,-9.09714,20.36772,-35.97733,9ff5ddc0-e0c6-47a7-b154-e098ce284438,be3f4565-d28f-4849-b47b-f8657072052c,70.87667,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.9058703,53.48515316,1100.72486,0.5950310672,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2024-05-27,10:19:47,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,73.06069,0.517275616,-4.051743817,1804.715377,329.5398954,05:00:00,5.56475,2.61662,4.59584,-68.40422,-12.72811,7.47376,0.35755,-0.62005999999999994,67.00021,-11.95757044,-2.672693679,0.5370390081,-5.14339,-6.74242,-2.20516,50,5.55725,7.25176,-105.76132,-1.23736,-5.75046,20.20959,-39.71227,e879386e-88e8-440b-af90-6e6f7d439ad6,be3f4565-d28f-4849-b47b-f8657072052c,70.18566,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.68784872,991.1497999,0.5492000636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2024-05-27,10:20:06,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,74.94297,0.2220965309,-3.920479965,1797.817503,320.4881087,04:45:00,5.53422,2.38684,4.69311,-65.69682,-13.00097,10.7081,0.27081,-0.44821,68.67429,-11.78666189,-1.939759663,0.5224679,-6.79207,-6.81287,-1.99823,50,5.49998,7.08959,-108.52587,-1.71298,-7.99607,21.27642,-40.19461,48c75996-1c54-4e4f-854f-fe2c2ccf1e0a,be3f4565-d28f-4849-b47b-f8657072052c,72.14307,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.6644574,55.28115572,1023.946764,0.5695498915,03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2024-05-27,10:20:41,"Wade, Konner",1000299019,Right,NA,NA,NA,Live,NA,75.20679,-1.026704869,-4.188330943,1800.023146,284.1145239,03:30:00,5.64593,2.45813,4.74335,-54.35403,-2.06609,8.10576,0.14,-0.84564,68.71236,-10.97270349,-2.688892135,0.5204417965,-5.53796,-0.748,-2.04356,50,5.49625,7.70975,-108.86263,-3.71526,-6.55858,21.45151,-33.0599,66686a46-5560-4c74-8c4f-daa48ed6dbda,be3f4565-d28f-4849-b47b-f8657072052c,72.42393,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.4858575,60.7673007,879.0552813,0.4883577654,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
