PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-21,10:07:35,"Kao, Ryan",1000342422,Left,NA,Stretch,NA,Warmup,NA,78.0414,-0.4192773122,2.592217808,1723.194841,150.0017389,11:00:00,5.76728,-1.22046,4.13521,-28.81718,20.22883,-11.71135,2.96335,0.29123,71.04117,-5.666610146,0.4540211438,0.5040495543,6.6809,10.38086,0.94439,50,5.69109,-4.69325,-113.15731,-1.88647,8.64002,21.14719,-18.74908,9256dc26-ff0d-41b7-9870-469e982502b8,b24dff06-7c14-414b-aae0-5695b10fef0c,74.77923,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.0836022,-15.02353682,1664.295047,0.9658194232,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-21,10:07:51,"Kao, Ryan",1000342422,Left,NA,Stretch,NA,Warmup,NA,78.02579,-1.972177127,3.185147597,1884.022712,144.1768544,10:45:00,5.70134,-1.47927,4.31322,-31.11215,18.19604,-13.15862,1.21981,0.47199,70.55224,-7.662061635,0.763772817,0.5053949848,7.7411,9.93677,1.1478,50,5.45791,-5.81718,-112.93769,-5.00069,9.86886,23.0507,-19.506,4bd7f014-8fa5-4345-b46d-26a3363b8760,b24dff06-7c14-414b-aae0-5695b10fef0c,74.58016,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.75538531,1794.281324,0.9523671408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-21,10:08:52,"Kao, Ryan",1000342422,Left,NA,Stretch,NA,Live,NA,80.15761,-1.256662956,1.570107761,1990.699326,157.0240217,11:15:00,5.87139,-0.97183,4.4825,-23.9489,22.18153,-9.41971,2.67749,-0.26021,72.5535,-5.656847329,-0.1672048741,0.4888381897,5.32481,11.79339,0.81563,50,5.71724,-2.84886,-116.27057,-3.41129,7.22024,23.72754,-16.18267,7adfd442-7dee-453e-b48c-19badfc02c80,b24dff06-7c14-414b-aae0-5695b10fef0c,77.10617,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.6109625,-23.01692095,1832.218598,0.9203894201,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-21,10:09:18,"Kao, Ryan",1000342422,Left,NA,Stretch,Fastball,Live,NA,80.37509,-2.384943226,2.522669117,1993.639366,145.9896327,10:45:00,5.79563,-1.0001,4.4271,-25.52412,20.1469,-13.60484,1.39008,0.27411,73.55338,-7.033430699,0.02959167727,0.4863979582,7.66361,10.97568,0.74549,50,5.51833,-4.63738,-116.53702,-5.79067,10.54445,21.79431,-17.07248,5c9ffd5e-d5af-4fa6-9f63-2aca2049a716,b24dff06-7c14-414b-aae0-5695b10fef0c,77.493,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.07077314,1847.546319,0.9267204242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-21,10:09:42,"Kao, Ryan",1000342422,Left,NA,Stretch,Fastball,Live,NA,80.55464,1.559417175,1.480832761,2001.34427,127.1683319,10:15:00,5.77031,-1.1724,4.50821,-33.20601,11.88343,-15.73745,4.48934,-1.07305,73.73684,-4.516521994,-1.403667236,0.4832911075,8.469,5.6797,1.03212,50,5.90266,-2.45162,-116.97869,1.97786,11.77973,21.27992,-24.27401,9d23b334-088d-4c90-a554-8aa7dc61e9a1,b24dff06-7c14-414b-aae0-5695b10fef0c,77.99117,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.5589423,-20.96293995,1868.879357,0.9338120307,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-21,10:10:10,"Kao, Ryan",1000342422,Left,NA,Stretch,Fastball,Live,NA,80.07315,0.445700068,2.354683608,1946.615944,149.8579782,11:00:00,5.69728,-0.93334,4.76508,-26.48858,19.18113,-11.171,3.91279,0.36927,72.49856,-4.450587717,0.2871308572,0.4863910196,6.50573,9.82507,0.70706,50,5.71942,-4.39147,-116.19403,-0.01167,8.82764,23.29119,-18.84239,20c20123-46ef-4d22-a494-363f92caa311,b24dff06-7c14-414b-aae0-5695b10fef0c,77.49411,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.1177452,-21.80463992,1807.346765,0.9284557498,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-21,10:10:28,"Kao, Ryan",1000342422,Left,NA,Stretch,Fastball,Live,NA,80.17421,0.06883741263,1.046221776,1937.869537,137.0548776,10:30:00,5.62271,-1.22488,4.42266,-29.282,16.48523,-15.38162,3.24822,-1.50849,73.26425,-5.283378443,-1.773808435,0.4869100266,8.16502,8.42078,1.1285,50,5.60225,-1.56482,-116.43601,-0.92908,11.21159,21.81654,-20.61126,c361289c-713b-4745-9792-7331a32e011b,b24dff06-7c14-414b-aae0-5695b10fef0c,77.41151,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.0462419,-19.08083826,1831.399676,0.9450582926,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-21,10:10:56,"Kao, Ryan",1000342422,Left,NA,Stretch,Splitter,Live,NA,72.34499,2.389786098,1.882837003,1390.711823,146.046937,10:45:00,5.47364,-1.40468,4.31393,-47.44793,9.80992,-6.64128,3.80656,-0.1577,65.2902,-6.323094197,0.6599010162,0.5446141126,3.99204,4.2675,1.20779,50,5.68597,-3.22591,-104.79385,2.81096,4.38291,19.80546,-27.48871,d7e1d9e8-e633-44fc-bedf-c4e6527ab0de,b24dff06-7c14-414b-aae0-5695b10fef0c,69.20944,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.5326524,-58.87529562,718.8623904,0.5169024799,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-21,10:11:26,"Kao, Ryan",1000342422,Left,NA,Stretch,Splitter,Live,NA,71.88383,0.2131971349,3.530785825,1394.0233,112.8440217,09:45:00,5.30585,-1.45397,4.55936,-54.80953,2.63031,-6.37305,0.94165,1.37909,65.56821,-9.815217554,2.355548088,0.5454789569,4.38784,1.29083,1.09325,50,5.27857,-6.22256,-104.13127,-1.35368,4.7631,19.34034,-30.77283,6a91caab-5dfc-45d8-83e8-127e816370cb,b24dff06-7c14-414b-aae0-5695b10fef0c,69.09971,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.9674799,-60.16978025,693.4312138,0.4974315809,10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-21,10:12:23,"Kao, Ryan",1000342422,Left,NA,Stretch,Splitter,Live,NA,72.20182,1.717560175,2.793903544,1440.554819,80.85717083,08:45:00,5.46176,-1.41533,4.36253,-58.69195,-1.44658,-8.61971,2.21354,0.53676,65.76709,-9.008655754,1.208966393,0.5445548184,5.27105,-1.26736,1.12412,50,5.58982,-4.82195,-104.59999,1.21548,5.78336,19.23634,-33.56459,d6d0cc00-261f-4f4b-81a1-91661799aa7c,b24dff06-7c14-414b-aae0-5695b10fef0c,69.21698,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.12393484,781.967237,0.5428236583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
