PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-01-19,14:18:56,"Spraker, Graham",1000300629,Right,NA,NA,NA,Warmup,NA,82.12009,1.609195305,-1.430361743,2201.872113,219.3973003,01:15:00,5.67635,2.17271,7.01799,-21.20284,17.91666,14.74956,5.35853,2.11427,74.23643,-2.523714678,1.446394495,0.4501611664,-8.9143,9.77612,-2.10199,50,5.75476,2.68793,-119.71645,2.93105,-12.77529,25.80839,-18.16366,9d370308-922f-43be-9efc-c45fb0c404a3,fcc58f14-02fe-4d57-862c-10bef2ec8130,83.73099,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.7492349,11.11307597,2160.584151,0.9812487013,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-01-19,14:19:06,"Spraker, Graham",1000300629,Right,NA,NA,NA,Warmup,NA,83.6102,0.8649521667,-2.491628068,2248.465145,216.7481493,01:15:00,5.66546,1.86345,7.39575,-21.33766,15.82325,11.85379,4.66086,0.62387,75.69814,-3.320474791,-0.1654864317,0.438747371,-7.67468,8.93719,-1.75246,50,5.70062,5.08712,-121.93185,1.44893,-11.41961,26.5786,-18.87587,eaf413d4-3dc4-4b13-ade4-a5a3fda68121,fcc58f14-02fe-4d57-862c-10bef2ec8130,85.90921,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.3360506,16.94594457,2150.837164,0.956580167,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-01-19,14:19:20,"Spraker, Graham",1000300629,Right,NA,NA,NA,Warmup,NA,78.22941,2.134797454,-2.929638535,1904.022167,234.8422041,01:45:00,5.42489,2.07413,NA,-33.58897,10.81015,15.4522,4.58223,0.67938,71.16414,-4.279282031,0.02393593217,0.479577253,-9.43246,5.38089,-1.88433,50,5.55421,5.44678,-113.77709,3.4296,-12.30987,21.73557,-25.1517,4ae2925a-ac0c-4113-9dd9-10b7dc3c80cc,fcc58f14-02fe-4d57-862c-10bef2ec8130,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.268527,12.08807044,1861.804018,0.9778268603,02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-01-19,14:19:34,"Spraker, Graham",1000300629,Right,NA,NA,NA,Warmup,NA,78.16189,1.197786889,-2.787871114,1915.804846,238.6508348,02:00:00,5.64354,2.19599,6.9782400000000004,-32.16984,11.04994,18.24612,4.04298,1.20354,70.95282,-5.050805808,0.7625664781,0.4731650546,-11.30759,5.96032,-2.0536,50,5.6984,5.18557,-113.87102,1.74986,-14.69708,22.87964,-24.4271,fe058189-b0d1-4b5c-af1d-67a846d7f063,fcc58f14-02fe-4d57-862c-10bef2ec8130,79.66023,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.761297,0.5200031537,1915.725944,0.9999588155,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-01-19,14:19:45,"Spraker, Graham",1000300629,Right,NA,NA,NA,Warmup,NA,81.4913,1.509060726,-2.288691131,2172.194974,217.3374725,01:15:00,5.60437,1.92645,7.21803,-22.88862,16.55217,12.66746,5.05124,0.92918,73.6631,-2.968499123,0.1904878111,0.4520059851,-8.04385,9.09477,-1.81809,50,5.67262,4.50621,-118.78978,2.69573,-11.34951,25.42035,-19.34174,116cca1c-f850-4117-98f1-13a61c11b4c4,fcc58f14-02fe-4d57-862c-10bef2ec8130,83.38925,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.0172639,11.76572012,2126.556208,0.9789895629,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-01-19,14:19:59,"Spraker, Graham",1000300629,Right,NA,NA,Fastball,Live,NA,85.83495,1.663855412,-1.852341248,2226.50125,214.8867495,01:15:00,5.67276,1.84059,NA,-18.98179,18.90152,13.2114,5.62771,1.23146,77.06458,-1.956427545,0.6682676926,0.4429914788,-7.83819,9.80859,-1.70832,50,5.78808,3.65094,-124.78054,3.0739899999999998,-12.15613,28.93494,-16.96205,c565ec1e-a09d-4980-bc98-46012f7e3bb2,fcc58f14-02fe-4d57-862c-10bef2ec8130,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.3339496,11.61379725,2180.917645,0.9795268001,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-01-19,14:21:49,"Spraker, Graham",1000300629,Right,NA,NA,Fastball,Live,NA,86.15622,-1.361168952,-3.235490292,2326.392329,210.2856222,01:00:00,5.50679,2.04119,5.13605,-18.97769,19.43774,11.37668,2.65331,-0.03213,77.68755,-4.92978684,-1.093101161,0.4460918057,-7.12391,10.85285,-1.77338,50,5.37911,6.69884,-125.02896,-3.59123,-11.12829,28.3032,-15.22078,f140a3bd-a3d5-4e89-b758-c823a6747686,fcc58f14-02fe-4d57-862c-10bef2ec8130,84.4948,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2076929,19.27655387,2195.965756,0.9439361231,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-01-19,14:22:03,"Spraker, Graham",1000300629,Right,NA,NA,Fastball,Live,NA,88.38057,-1.653730688,-2.310556807,2365.28767,219.5159366,01:15:00,5.38206,1.97129,5.49294,-18.43927,17.50665,14.45613,2.31143,1.03384,79.82329,-5.141171871,0.4318376346,0.4315153004,-8.57948,10.02874,-1.79734,50,5.24175,4.72944,-128.42315,-4.28762,-14.14222,29.81501,-15.64292,85995b6f-7f0c-42e7-ae07-c39c8f78afd2,fcc58f14-02fe-4d57-862c-10bef2ec8130,87.34902,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.5620723,9.201977208,2334.848185,0.9871307472,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-01-19,14:22:20,"Spraker, Graham",1000300629,Right,NA,NA,Fastball,Live,NA,88.46094,-1.701425418,-3.203271762,2388.017214,216.0142379,01:15:00,5.41241,2.04213,5.40519,-16.40111,19.68022,14.32666,2.46356,0.25985,79.73248,-4.802051568,-0.4909103598,0.4323273332,-8.77454,11.19587,-1.79308,50,5.26643,6.73164,-128.41478,-4.34156,-14.45248,29.96955,-13.7334,ab914c21-766d-4616-b0b8-05c04889cb9c,fcc58f14-02fe-4d57-862c-10bef2ec8130,87.18495,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.8942381,12.23850776,2333.746287,0.9772736449,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-01-19,14:22:42,"Spraker, Graham",1000300629,Right,NA,NA,Fastball,Live,NA,87.30892,-0.7197799466,-2.583289754,2364.754394,216.8572638,01:15:00,5.5093,1.92369,5.18608,-18.73261,18.59125,13.96753,3.27673,0.6785,78.60043,-4.251446705,0.05352111376,0.4397083204,-8.33291,10.21989,-1.7151,50,5.43723,5.26576,-126.79946,-2.205,-13.36906,29.45012,-15.77759,580d9ee9-3d88-48ea-a6e8-bca7679dc684,fcc58f14-02fe-4d57-862c-10bef2ec8130,85.72146,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.3562829,9.956469718,2329.139768,0.9849393974,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
