PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-01-08,09:47:44,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Warmup,NA,76.61668,0.5864787599,2.286156042,1928.242391,168.4200725,11:30:00,6.09365,-1.57021,5.45353,-31.17943,16.29598,-3.35002,4.03966,0.27168,69.86782,-5.282278051,1.654448382,0.4959133128,2.47314,8.64694,1.39058,50,6.12277,-4.35636,-111.43299,0.28271,3.09792,20.73083,-21.34265,f9da5823-be50-4e1e-9a46-8598841e183c,0a92553c-3f11-49c9-aa55-360873f0efa1,76.0061,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.8496326,-49.3361771,1256.480498,0.6516195806,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-01-08,09:50:11,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Warmup,NA,80.74971,-1.259711511,1.204500097,2048.921165,203.7212427,12:45:00,5.69264,-1.64456,4.88074,-32.82381,10.92338,4.81677,1.77617,-0.11404,73.7764,-7.354229425,2.104705426,0.4760433373,-2.19979,6.16387,1.53359,50,5.55728,-2.62146,-117.36202,-3.62977,-3.0507,23.39124,-23.62593,255a1f34-3fd7-44f3-8ab7-e00702b40ff3,0a92553c-3f11-49c9-aa55-360873f0efa1,79.17859,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3765207,-60.91617856,995.9572916,0.4860886347,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-01-08,09:51:02,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,81.54216,1.766646901,1.300341628,2119.984148,186.5822122,12:15:00,5.72317,-1.78176,NA,-31.4656,12.91537,1.49412,4.78559,-0.41783,74.01521,-4.013410002,1.575062367,0.479479214,-0.38977,6.12021,1.64376,50,5.87964,-2.74056,-118.31883,2.49575,-0.55015,23.48176,-23.53548,8da48432-01fc-45c5-85b8-5dd822de6377,0a92553c-3f11-49c9-aa55-360873f0efa1,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.4581492,-56.41154939,1172.825351,0.553223642,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-01-08,09:51:33,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,81.39502,-0.832227519,1.746590129,2121.454261,176.8202989,12:00:00,5.54458,-1.97549,5.17718,-28.4022,13.85436,-0.77187,2.40159,-0.41129,74.76559,-6.12580641,1.602162325,0.4678627521,0.8855,7.63531,1.82891,50,5.45669,-3.58703,-118.4158,-2.59836,1.26056,22.066,-21.30469,54fe50e3-f4e3-4751-bb73-14a439664926,0a92553c-3f11-49c9-aa55-360873f0efa1,80.56303,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0616739,-57.15447938,1150.625572,0.5423758566,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-01-08,09:53:04,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,81.05376,-1.272762332,0.1608195049,2114.894246,183.6342051,12:00:00,5.65893,-1.76395,4.83698,-31.09056,12.04508,0.76713,1.87394,-1.54916,74.57256,-7.023476221,0.3035814741,0.4727042595,-0.36199,6.70673,1.74891,50,5.52216,-0.35588,-117.89864,-3.63089,-0.51104,21.78569,-22.70583,6e67acc9-2ad4-4605-b944-d50f1d9714f5,0a92553c-3f11-49c9-aa55-360873f0efa1,79.73789,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.9878457,-55.92116876,1185.045075,0.5603330174,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-01-08,09:53:52,"Alberts, Andrew",1000292610,Left,NA,NA,ChangeUp,Live,NA,77.08697,-1.4616683,1.704129662,1711.223611,169.2004696,11:45:00,5.62873,-1.94517,5.15756,-40.67648,6.83249,-1.31083,0.87518,-0.46491,70.72701,-9.029497427,1.457941355,0.4960885573,1.20281,4.0888,1.80192,50,5.4796,-3.29568,-112.05782,-4.04614,1.52101,21.28612,-27.00356,f914c3f5-8819-43ed-8d45-e4f4ece0df51,0a92553c-3f11-49c9-aa55-360873f0efa1,75.97926,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.57695,-58.50500052,893.9845373,0.5224241481,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-01-08,09:55:07,"Alberts, Andrew",1000292610,Left,NA,NA,ChangeUp,Live,NA,77.7242,-0.4881710339,2.268853442,1688.342734,144.3338318,10:45:00,5.75682,-1.95518,5.0028,-40.83999,6.34962,-4.58755,1.89661,-0.21463,70.84648,-8.10176316,1.40817602,0.4944183861,3.13889,3.53434,1.76023,50,5.68718,-4.33587,-112.91594,-2.18979,4.01424,22.37365,-27.65407,880dac7b-784e-4b07-aaf4-f279fe43fc97,0a92553c-3f11-49c9-aa55-360873f0efa1,76.23592,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.1282179,-54.53064658,979.6902746,0.5802674155,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-01-08,09:56:39,"Alberts, Andrew",1000292610,Left,NA,NA,ChangeUp,Live,NA,75.8604,-2.905885071,3.363078027,1573.059921,146.2751584,11:00:00,5.6461,-2.04775,4.81241,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48052,4.64788,1.74646,50,5.35216,-6.31673,-110.06894,-6.88143,4.29911,18.28368,-26.43303,ad623e20-a506-4875-a745-d438d4155f45,0a92553c-3f11-49c9-aa55-360873f0efa1,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.2224466,-66.63154901,623.9423938,0.3966424835,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-01-08,09:58:13,"Alberts, Andrew",1000292610,Left,NA,NA,ChangeUp,Live,NA,75.5579,-1.117768952,3.257140059,1441.387717,126.600111,10:15:00,5.72764,-1.82322,4.61098,-49.44263,1.43245,-1.98578,0.55265,1.08282,69.12912,-10.22577288,2.887531364,0.5133622629,2.05564,1.1007,1.51804,50,5.58486,-6.1742,-109.57241,-3.67189,2.47147,21.36104,-30.85069,511b839c-48d8-4aba-9967-cbbdeb9715c6,0a92553c-3f11-49c9-aa55-360873f0efa1,73.42269,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.08616635,419.3475423,0.2909332009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-01-08,09:59:01,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,79.61557,2.548793917,-0.3794919194,1971.670549,197.5505265,12:30:00,5.71335,-1.75093,4.73183,-35.86454,9.58004,3.03919,5.12185,-1.85435,72.00434,-4.143731787,0.1883951552,0.4851907085,-1.71983,4.28326,1.78361,50,5.92173,0.66801,-115.5926,3.99367,-2.30626,23.33447,-26.43027,29391ea1-91e8-4bbf-a1f7-1e4017a10153,0a92553c-3f11-49c9-aa55-360873f0efa1,77.68582,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.5885896,-59.66448479,995.8172688,0.505062709,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
