PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-20,11:30:09,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,69.4039,6.049148957,2.300341919,1651.867199,158.8220402,11:15:00,6.10503,-2.18969,5.961,-42.25918,16.14859,-6.2557,8.21729,-0.57712,62.77643,-1.896377199,1.121021703,0.5500557741,4.03996,7.00575,2.0109,50,6.56268,-3.87773,-100.39562,9.59943,4.11345,16.61642,-25.04085,2562da1d-245d-4338-b9d5-6b573fc04826,71e2fe6c-67d7-4755-8e83-41e55d19402e,68.52476,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.4661203,1452.154983,0.8790991089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-20,11:30:20,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,76.53054,4.381517054,1.794142481,1896.167008,153.3719148,11:00:00,6.00099,-2.22673,6.03317,-30.04798,17.65001,-8.85828,7.56365,-1.30322,69.27869,-1.290129747,0.1194784603,0.4970744668,5.32822,8.30274,2.09165,50,6.32704,-3.23858,-111.03312,7.69955,6.62299,20.6792,-21.85371,9b7ca4e4-157f-4e7a-8e38-ee70068ec6a3,71e2fe6c-67d7-4755-8e83-41e55d19402e,75.82856,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.06811969,1688.472515,0.8904661394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-20,11:30:34,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,81.35153,2.654869443,2.683453397,2071.213653,145.0228159,10:45:00,5.82984,-2.31432,6.06967,-27.94151,14.08577,-9.89438,5.96223,-0.6542,73.84116,-2.62454128,0.8134169762,0.4665917057,6.15144,6.8847,2.11201,50,6.02052,-5.25648,-118.18591,4.68755,8.66766,23.32004,-22.47319,65212d92-ce91-49f6-911a-50c70321765d,71e2fe6c-67d7-4755-8e83-41e55d19402e,80.78249,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.77018892,1760.876988,0.8501667538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-20,11:30:52,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,83.78553,2.554073205,3.664769428,2114.559022,153.2140156,11:00:00,5.83502,-2.25809,6.19815,-23.12878,16.18943,-8.20991,6.27142,0.44495,76.3508,-1.812626585,2.115673109,0.4513030875,5.48433,8.1228,1.98681,50,6.0155,-7.55692,-121.67989,4.77221,8.23154,23.6282,-19.98239,615bd6b2-7d79-4bac-9606-ae6c26089762,71e2fe6c-67d7-4755-8e83-41e55d19402e,83.51913,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.59953026,1820.098644,0.8607462004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-20,11:31:24,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,83.70536,3.414030509,2.202330814,2086.507712,162.394005,11:30:00,5.8109,-2.24662,6.20325,-20.3435,19.44785,-6.18007,7.27251,-0.72808,75.34291,-0.4522583014,1.026759133,0.4540103393,4.06648,9.57158,2.08453,50,6.05715,-4.49773,-121.53036,6.67628,6.01158,26.38198,-18.02414,8f948e3f-7a03-4677-8003-b8ad16b605ac,71e2fe6c-67d7-4755-8e83-41e55d19402e,83.0211,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.52411163,1797.35008,0.8614154981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-20,11:31:47,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,83.79582,0.5740512753,2.673043719,2039.69814,145.1077717,10:45:00,5.63901,-2.18629,6.51897,-23.19693,15.55909,-10.88843,4.23316,-0.63963,76.44539,-3.838888216,0.6004665241,0.4480649693,6.76447,8.42512,2.00527,50,5.66875,-5.40043,-121.96937,0.59708,10.17482,24.32332,-19.50134,76b93b86-20b3-402f-8588-a15885fd5160,71e2fe6c-67d7-4755-8e83-41e55d19402e,84.12271,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-20,11:32:05,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,83.78629,-0.5218901219,2.492690361,2090.101477,161.1969645,11:15:00,5.60885,-2.23389,6.6089,-17.19518,21.67269,-7.396,3.69749,-0.5659,75.94413,-3.8093433819999998,1.077646696,0.4487110849,4.85946,12.17979,2.06765,50,5.5662,-5.11379,-121.93985,-1.56431,7.25215,25.95478,-13.99718,9b8e7a91-bd8d-4730-980a-7508f617faa2,71e2fe6c-67d7-4755-8e83-41e55d19402e,84.00158,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.3788126,-27.75797953,1849.578416,0.8849227832,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-20,11:32:48,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.62668,-0.6060686824,2.902085729,2147.134106,169.2226724,11:45:00,5.80219,-1.81241,6.29969,-20.29391,18.23834,-3.4817,3.55197,0.57322,76.88083,-4.455905701,2.240939541,0.446769542,2.77468,10.18015,1.60122,50,5.74792,-6.14004,-123.06849,-1.87961,4.22583,26.01168,-16.6697,6f4a5fbc-df92-4229-9d3b-4e75f4130466,71e2fe6c-67d7-4755-8e83-41e55d19402e,84.36663,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3122104,-35.7494049,1742.571206,0.8115800502,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-20,11:33:07,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.69339,-0.6526195994,2.433925948,2174.346107,164.3403861,11:30:00,5.82122,-1.8297,6.39632,-17.43432,20.77625,-5.83717,3.76769,-0.0767,77.07729,-3.964876315,1.323910303,0.4449007779,3.9177,11.61369,1.65803,50,5.76638,-5.07579,-123.25037,-1.89215,5.99946,25.51315,-14.38916,d5762e42-b68d-453e-b130-e50c9ef77b6b,71e2fe6c-67d7-4755-8e83-41e55d19402e,84.721,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.4872717,-33.59582876,1811.146652,0.8329615265,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-20,11:33:28,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.45527,-1.985467471,4.368376013,2111.510447,153.1108489,11:00:00,5.6397,-2.12971,6.34199,-21.89328,16.72087,-8.50356,1.9816,1.19051,77.17278,-6.119958213,2.759554165,0.4472441124,5.90272,9.73409,1.81622,50,5.48476,-9.12614,-122.60078,-4.87895,8.96801,24.64549,-17.38503,af4c8881-f8d7-42e8-b2b3-0e418386ea59,71e2fe6c-67d7-4755-8e83-41e55d19402e,84.2771,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.8208897,-34.68046579,1736.375449,0.8223380813,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
