PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-11-15,12:58:20,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,82.70389,-2.571718136,1.858837018,1552.667392,159.3324873,11:15:00,5.86925,-1.68459,5.42286,-23.69442,18.36606,-6.93414,1.48334,-0.52097,74.74245,-6.994797416,0.5556382985,0.4667759798,4.28696,10.60166,1.52456,50,5.62508,-3.67126,-120.00239,-6.15587,6.16028,26.37634,-16.93966,bf3ae73e-d684-4a23-8ae4-77ade635f7d0,f48938dc-81a4-4b95-92ae-7485c4d08c78,80.7506,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.559238,0.4278668905,1552.624099,0.999972117,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-11-15,12:58:44,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.01386,-1.312748019,2.898807677,1812.826563,145.4564292,10:45:00,5.92728,-1.79556,5.23727,-22.72578,18.19938,-12.55473,2.79799,-0.11525,75.94395,-5.548658894,0.5524565639,0.460433185,7.53344,10.02392,1.53824,50,5.79007,-5.7483,-121.89428,-3.56448,11.20886,26.438,-17.25966,566d4c93-e162-4b2d-b5fd-7531ad10d27f,f48938dc-81a4-4b95-92ae-7485c4d08c78,81.86299,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.582442,-0.0136687525,1812.826511,0.9999999715,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-11-15,13:00:00,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,83.5349,-3.689561515,0.8660588557,1721.504314,153.6581074,11:00:00,5.87279,-1.65544,5.34885,-21.39751,20.10716,-9.94869,0.62433,-1.67222,75.3573,-7.671469604,-1.004594255,0.463681611,5.57032,11.89682,1.5845,50,5.52581,-1.50402,-121.08752,-8.5112,8.12722,27.45835,-14.81633,e736bf85-f890-4397-8ec2-9eddde41eb58,f48938dc-81a4-4b95-92ae-7485c4d08c78,81.28948,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.360115903,1721.019288,0.999718255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-11-15,13:00:23,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,83.76017,-0.9546886785,2.15227291,1867.983031,144.9632794,10:45:00,5.90779,-1.753,5.3654,-21.94363,19.15628,-13.45743,3.18338,-0.85567,75.35756,-5.067244615,-0.3765540114,0.461415152,7.85181,10.49126,1.56938,50,5.80702,-4.12701,-121.59198,-2.74943,11.56551,27.42529,-16.72069,de61a018-8357-4a8d-9e5d-e6d40d11bc65,f48938dc-81a4-4b95-92ae-7485c4d08c78,81.68878,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.0085488,-1.12707676,1867.621629,0.9998065282,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-11-15,13:00:41,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,83.23256,-1.566137227,2.171453789,1788.722452,141.3948276,10:45:00,5.95519,-1.85084,5.28546,-24.21565,17.33672,-13.86327,2.46531,-0.9663,75.40319,-6.077085555,-0.4223121276,0.4639480231,8.00494,9.65681,1.66307,50,5.79526,-4.12062,-120.83255,-4.11133,11.71297,25.80958,-18.04404,036f4e61-4ab9-4115-9b29-cb12ac6204e6,f48938dc-81a4-4b95-92ae-7485c4d08c78,81.24281,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8992068,1.610843037,1788.015572,0.9996048131,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-11-15,13:01:00,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.04427,0.5703232586,1.950788152,1758.01848,139.7402793,10:45:00,5.88401,-1.50655,5.24053,-29.85577,10.86936,-9.24107,3.9323,-0.44275,76.14885,-4.99562436,0.2246972291,0.4593065784,5.4716,5.56735,1.33416,50,5.9147,-3.84489,-122.07371,0.20451,8.18523,25.96849,-23.845580000000002,95d97950-1bec-414d-97d9-b7cb02f55b31,f48938dc-81a4-4b95-92ae-7485c4d08c78,82.06379,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6008075,-17.43241275,1677.274459,0.9540710057,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-11-15,13:01:20,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,82.30485,-2.276319158,2.317947126,1645.958646,149.8538176,11:00:00,5.8846,-1.45529,5.13083,-25.66039,17.00627,-9.88823,1.59991,-0.09548,74.88149,-7.025627879,0.4764910894,0.4701275837,5.89156,9.62273,1.24547,50,5.65168,-4.50037,-119.42307,-5.61675,8.44856,24.5083,-18.37497,cc382ca0-bc14-4dd5-b41e-65934c126707,f48938dc-81a4-4b95-92ae-7485c4d08c78,80.17491,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.2794302,0.9918443627,1645.712031,0.9998501693,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-11-15,13:01:40,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,ChangeUp,Live,NA,76.37498,-1.193616089,1.452463006,1481.223817,128.6461089,10:15:00,5.82302,-1.79952,5.59763,-36.1686,12.60707,-15.80865,1.69423,-1.76077,69.45382,-7.953108431,-1.524814344,0.5026584829,8.91699,7.12226,1.68533,50,5.69781,-2.35561,-110.9847,-3.36214,10.98814,22.09496,-23.3975,d52ae67a-419e-496a-b85f-61e295651aa9,f48938dc-81a4-4b95-92ae-7485c4d08c78,74.98618,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1550965,-25.53687799,1336.520103,0.9023080022,09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-11-15,13:02:32,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,ChangeUp,Live,NA,78.36188,-0.1331388935,0.8063938571,1660.360052,138.5413994,10:30:00,5.97058,-1.79578,5.57771,-28.93835,17.38775,-15.39617,3.43471,-2.32571,70.96454,-5.561030179,-2.091740241,0.4898738929,8.48777,9.34253,1.7364,50,5.94056,-1.14354,-113.91832,-1.12913,11.02028,23.26435,-20.04398,8954f280-7c30-45c2-9f53-a02bb70874df,f48938dc-81a4-4b95-92ae-7485c4d08c78,76.94315,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18736009,1660.003539,0.9997852792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-11-15,13:03:19,"Pringle, Noah",1000357818,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,83.57784,-2.043530558,1.366737079,1736.331665,147.6765737,11:00:00,5.88473,-1.52617,5.22966,-25.32402,16.18252,-10.25221,1.85232,-1.09568,75.39768,-6.762472869,-0.5557350981,0.4636920773,5.86715,9.2243,1.40788,50,5.67833,-2.55018,-121.28755,-5.1776,8.59842,27.301,-18.65565,000a2035-6623-4c99-89b2-7574d7b07e57,f48938dc-81a4-4b95-92ae-7485c4d08c78,81.28765,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.080156683,1736.023121,0.9998223008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
