PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-05-25,10:44:09,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,84.48977,-0.09795777845,-3.142120902,1939.512073,222.7000751,01:30:00,6.19423,2.16482,6.58562,-24.49428,14.09728,13.05681,4.06315,0.37108,76.01549,-4.795650094,-0.6350535309,0.4471132496,-8.28423,7.8606,-1.9555,50,6.17724,6.39753,-122.83437,-0.8585,-12.4374,28.26929,-20.37265,500e51d5-2c44-43bc-b027-c6c0a12c8a94,583f0078-2086-47f6-b7c4-9815a68196e6,84.30177,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.2981641,13.51733999,1885.786087,0.972299226,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-25,10:44:36,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,86.76378,-0.1898677963,-4.111545023,1856.139143,218.7406939,01:15:00,6.20091,1.85525,7.18527,-23.01704,12.68466,10.22533,4.1104,-1.02315,78.33098,-4.643459231,-2.133376464,0.4300469201,-7.11379,7.25481,-1.62023,50,6.18279,8.82784,-126.16429,-0.96229,-11.30377,29.05809,-20.64621,cb9249ee-4c7e-447d-8430-df2de41f8166,583f0078-2086-47f6-b7c4-9815a68196e6,87.64727,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.751917,19.14918638,1753.43462,0.9446676591,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-25,10:44:59,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,86.68991,-1.94224777,-3.056613619,2041.380076,196.4999595,12:30:00,6.26957,1.51063,7.10854,-17.84114,18.34395,5.44435,3.01779,-0.81098,77.57329,-5.402655908,-1.997900249,0.4329484893,-4.16356,11.08523,-1.33134,50,6.14874,6.60078,-126.04345000000001,-4.70567,-6.52953,31.62384,-14.78955,5a333ee8-37f7-445d-b40e-64e37aec7d1b,583f0078-2086-47f6-b7c4-9815a68196e6,87.05987,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3158336,22.46852816,1886.41809,0.9240895962,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-25,10:45:14,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,86.26851,-2.473504105,-3.590158418,1758.963956,224.5591673,01:30:00,6.04046,1.60024,6.32092,-25.51882,11.90551,11.735290000000001,1.63025,-0.73217,78.04237,-7.314179884,-1.352154099,0.4402997403,-7.60448,7.34023,-1.34369,50,5.84751,7.52028,-125.20506,-6.14845,-11.89326,28.75771,-20.69406,7bd54fe9-3123-4877-bdd8-6395f96ce02b,583f0078-2086-47f6-b7c4-9815a68196e6,85.60632,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.7452544,20.35988635,1649.074091,0.9375258004,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-25,10:45:30,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,86.68193,-2.022434164,-3.126063425,1923.502466,227.1497443,01:30:00,6.11056,1.66826,6.50317,-26.11787,10.59023,11.43547,2.07459,-0.25035,78.51713,-6.994927263,-0.9378939146,0.4360661161,-7.32018,6.50216,-1.45505,50,5.95782,6.56204,-125.95324,-5.17795,-11.59846,28.847,-21.8717,815ce9f9-fe8e-41ed-b7e7-eee7cd0b131b,583f0078-2086-47f6-b7c4-9815a68196e6,86.43744,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.8642693,21.652708,1787.775217,0.9294374444,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-25,10:45:46,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,88.000470000000007,-1.206289956,-3.108796251,1971.953926,225.3751797,01:30:00,6.12798,1.68966,5.97093,-22.02462,14.15056,14.36901,3.1726,0.00251,79.8041,-5.361697471,-0.39177535,0.4328891816,-8.72995,8.03542,-1.4517,50,6.02031,6.49268,-127.84483,-3.38701,-14.32516,28.45452,-18.98855,a19f04c6-b262-4aae-8fe2-753afebba6de,583f0078-2086-47f6-b7c4-9815a68196e6,87.0718,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.4623676,19.21603211,1862.085156,0.9442843121,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-25,10:46:14,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,88.62796,-1.787914395,-1.668419768,1812.708799,225.1161241,01:30:00,6.05949,1.6189,6.19176,-22.49221,12.34587,12.41308,2.53346,1.11276,81.68351,-6.010577519,0.6732078437,0.4248136659,-7.19154,7.18623,-1.4998,50,5.91349,3.37688,-129.02844,-4.72047,-12.19982,25.2667,-19.98322,45cb9dd0-2717-4eb2-8737-4db9eedfc737,583f0078-2086-47f6-b7c4-9815a68196e6,88.72699,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.678471,12.14128962,1772.16199,0.9776319234,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-25,10:46:35,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,88.4545,NA,NA,1772.099234,NA,NA,6.02436,1.60479,6.36377,NA,NA,NA,2.91191,0.50526,80.03379,-5.660840559,0.6347364991,0.4280075308,-10.91706,7.28772,-1.40798,50,5.91903,5.8536,-128.5862,-3.61006,-18.05094,29.75765,-20.12409,116946fe-9849-41c4-aa4d-4bca1dbf71cb,583f0078-2086-47f6-b7c4-9815a68196e6,88.0649,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.5782155,9.381646325,1748.396396,0.9866244295,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-25,10:46:54,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,82.57125,-1.994537951,-2.374807202,2022.588602,195.8592698,12:30:00,6.15017,1.73519,6.03898,-33.2872,7.27964,2.07735,1.52741,-0.29149,76.16241,-8.211026394,-1.983734018,0.4584130543,-1.77073,4.48706,-1.55137,50,5.97665,4.91917,-120.08466,-5.16262,-2.59149,22.76039,-25.60716,7e0a92de-29d0-4be3-a7e9-304e3e859be1,583f0078-2086-47f6-b7c4-9815a68196e6,82.22375,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.8073551,64.49168545,871.0117465,0.4306420721,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-25,10:47:10,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,85.14628,-1.641555005,-1.597784326,2231.498548,156.3697375,11:15:00,6.09224,1.6276,6.02825,-35.1051,3.10085,-1.37107,1.64579,0.03348,78.38709,-8.207348934,-1.856320888,0.4448738894,0.29719,2.13925,-1.50216,50,5.94497,3.49723,-123.88808,-4.61474,0.46171,24.84051,-28.85059,9173e808-eb8d-43d2-8a2f-b80e551803f3,583f0078-2086-47f6-b7c4-9815a68196e6,84.72612,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.93611826,980.4601702,0.4393729815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
