PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-08-20,13:12:24,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,75.15465,-3.396281782,5.454069375,1542.522472,133.827193,10:30:00,5.86432,-1.85193,5.86786,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76474,6.82201,1.41599,50,5.5652,-10.07331,-108.56609,-7.55794,9.06823,22.81425,-24.20681,993e1092-14c8-437f-81b4-525e20aa5d60,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.511163362,1529.286721,0.9914194112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-08-20,13:12:43,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,75.26393,-4.57659232,3.871375077,1646.255171,NA,NA,5.79499,-2.08184,5.4954,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2903,9.8895,1.74928,50,5.36994,-7.09329,-108.70378,-9.75337,7.33469,23.5832,-20.64257,3ae3f2c1-1c5a-4df2-bf6d-a460a3a32238,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-08-20,13:12:57,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,78.25204,-3.946163635,5.901814664,1693.818446,152.2845735,11:00:00,5.9155,-1.71021,7.4445,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.44524,9.97582,1.39663,50,5.69612,-11.55056,-113.27307,-8.41906,8.27554,22.96113,-19.36533,b1601fff-748e-4d9a-903d-65238a15ba90,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.6411405,1.151236911,1693.476541,0.999798145,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-08-20,13:13:05,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,80.71341,2.178444993,1.914018734,1463.797478,138.4037118,10:30:00,6.03412,-1.93677,7.21005,-28.62077,12.19383,-10.86545,5.62334,-1.10875,73.34986,-3.350075431,-0.1864081249,0.459810791,6.72272,6.26496,1.8302,50,6.15051,-3.69011,-117.57078,3.84549,9.35252,23.55908,-23.45836,b9b6eec2-e92a-4546-8998-f296d8b22775,27630e47-d10c-45c6-93e5-b870af06aabc,81.9738,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.4280011,-0.6786494,1463.694797,0.9999298528,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-08-20,13:13:19,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,77.93622,-3.702331201,3.249551987,1693.31146,147.9896046,11:00:00,5.75478,-2.08096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.17228,9.42728,1.75211,50,5.33917,-6.05193,-112.72795,-8.43924,7.87938,22.00863,-20.13941,fe16ccd1-33bb-459d-92a0-636d22101b32,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4454266,-1.749683029,1692.52197,0.9995337598,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-08-20,13:13:36,"Lile, Chase",1000323089,Left,NA,NA,NA,Warmup,NA,79.76329,-2.704567897,2.155217789,1692.267374,132.8716894,10:30:00,5.91015,-2.09031,5.78115,-32.45528,12.22391,-13.1771,0.6859,-1.1825,72.31244,-8.785250422,-0.3392529555,0.4810875105,7.80791,7.4733,1.92058,50,5.6679,-3.97159,-115.76421,-6.42071,10.42466,24.86255,-22.19615,02d8f811-7a11-4473-a289-50e595ec59e7,27630e47-d10c-45c6-93e5-b870af06aabc,78.3484,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.151440698,1691.925661,0.9997980735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-08-20,13:15:33,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,76.87054,-2.338674925,3.165385135,1505.347796,151.2177523,11:00:00,5.81969,-1.80123,5.76276,-32.29315,16.44466,-9.05129,0.94769,0.3932,68.77921,-8.431885954,1.443867967,0.502463395,6.04061,9.73928,1.54467,50,5.6069,-5.90827,-111.40618,-5.45872,7.37556,25.32234,-20.28243,2e464ead-3eba-4232-9646-fde29e8a7bd7,27630e47-d10c-45c6-93e5-b870af06aabc,75.01529,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.4222382,1.637088897,1504.733361,0.9995918313,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-08-20,13:15:50,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,77.56315,-4.775136,4.999489756,1704.878775,147.7711019,11:00:00,5.88359,-1.99092,6.03927,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57992,10.92689,1.60645,50,5.49331,-9.50775,-111.93847,-10.21034,9.36886,25.07399,-18.66829,ad3376f8-dd17-4abc-8b66-603b000f6c46,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168932562,1704.871365,0.9999956534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-08-20,13:16:52,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,72.9783,1.874856288,3.166417208,1570.644757,137.8270269,10:30:00,5.75622,-2.02161,NA,-45.36153,10.05637,-9.17592,3.7642,0.23101,66.42734,-6.445909659,1.479474695,0.535792288,5.64112,4.63134,1.70037,50,5.91018,-5.55231,-105.76406,1.99108,6.36346,18.73041,-26.94967,9375f9d5-ac52-477a-b2ae-8a0916938898,27630e47-d10c-45c6-93e5-b870af06aabc,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.7325967,-31.07458955,1345.251079,0.8564960809,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-08-20,13:17:10,"Lile, Chase",1000323089,Left,NA,NA,Fastball,Live,NA,78.32733,0.7194435488,1.951543984,1580.551667,144.6230596,10:45:00,5.75659,-1.98206,5.7978,-30.49155,16.13801,-11.49578,3.88513,-1.12443,69.83979,-5.073377377,-0.2368848137,0.4914757252,6.91435,8.47545,1.82859,50,5.79785,-3.5491,-113.73491,0.56352,8.81769,25.99288,-21.36553,185ac309-07fb-4141-b2bb-dd060e779304,27630e47-d10c-45c6-93e5-b870af06aabc,76.69237,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.7092445,-0.5275890246,1580.48466,0.9999576051,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
