PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-02-13,11:26:19,"Lamere, Nolan",1000310235,Right,NA,NA,Sinker,Live,NA,80.13393,2.092454017,-4.349851266,2048.404659,275.0634125,03:15:00,4.23889,2.69944,4.73385,-46.63004,-1.71067,18.35082,2.3262,0.13259,72.8652,-6.566680852,-0.9359556206,0.4823788256,-10.95188,-1.51535,-2.31227,50,4.39778,8.23655,-116.08678,2.74519,-14.87216,22.71946,-34.23182,b4ed156a-bbe6-470b-85e9-4aa32c135dd9,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.13867,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.5358342,23.68975452,1875.794722,0.9157344539,02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-13,11:26:37,"Lamere, Nolan",1000310235,Right,NA,NA,Sinker,Live,NA,80.54144,0.4625923665,-3.915526754,2058.604568,289.6024423,03:45:00,4.12924,2.5873,4.66812,-49.92202,-5.43052,15.15585,0.4054,0.16003,73.66745,-8.766649566,-1.097798675,0.4800758912,-9.12646,-2.99401,-2.23367,50,4.13511,7.49623,-116.79841,-0.69543,-12.54025,23.08829,-36.28798,acb1f9cb-12db-4d89-8666-0495815c456b,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.5135,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.50483968,1809.053944,0.8787768047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-13,11:27:03,"Lamere, Nolan",1000310235,Right,NA,NA,Sinker,Live,NA,79.23676,3.777590412,-0.7317309341,2037.815702,278.7334794,03:15:00,3.96474,2.69715,4.53423,-49.03719,-3.13433,20.00227,3.4473,3.6737,72.49205,-5.277182135,2.97038149,0.4876309621,-10.65814,-2.67151,-2.64305,50,4.28714,0.80452,-114.95927,5.96389,-14.28767,20.96495,-35.75532,e472616e-0509-4e07-99f8-6a92a2bc683c,e915ed73-4401-48a6-8c6d-8b0da4a9381b,77.29706,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.9614483,42.54549886,1501.341593,0.7367406149,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-13,11:27:28,"Lamere, Nolan",1000310235,Right,NA,NA,Fastball,Live,NA,80.02732,2.495478057,-4.28555491,2019.056674,252.6517478,02:30:00,3.85437,2.66865,4.79733,-38.89942,6.16771,20.11082,2.96342,0.314,72.32289,-4.757948841,-0.533347783,0.4831715242,-11.93023,2.51019,-2.29312,50,4.05402,8.04318,-115.89525,3.8239899999999998,-16.09921,23.24379,-28.78668,677de501-3dc3-4c0b-99ce-7320ff7be5dd,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.01047,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9188811,19.13466243,1907.505369,0.9447507811,02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-13,11:27:51,"Lamere, Nolan",1000310235,Right,NA,NA,Fastball,Live,NA,80.7772,1.704312809,-1.527008039,2129.566181,250.5121427,02:15:00,4.02617,2.75078,4.58849,-36.63748,7.88735,22.44145,2.58021,3.18153,72.96943,-5.116957294,2.66135812,0.4802557163,-12.2803,3.61058,-2.62363,50,4.15931,2.38046,-117.24054,2.2736,-16.87684,24.77512,-27.21202,14b07d2d-aca7-449a-9235-0d6072f014a3,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.4841,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.3546153,18.4298141,2020.344211,0.9487116339,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-13,11:28:13,"Lamere, Nolan",1000310235,Right,NA,NA,Fastball,Live,NA,81.88688,1.441790854,-1.973930615,2148.608519,250.8928146,02:15:00,4.14119,2.75847,4.6507,-36.27511,6.89041,20.04991,2.47652,2.5705,74.07011,-5.314759911,1.769694182,0.4728680003,-11.17239,3.18247,-2.5891,50,4.24879,3.42739,-118.86657,1.78251,-15.80993,25.11047,-27.67057,6b599a07-04fb-4ab3-8c17-738bdf2e8d41,e915ed73-4401-48a6-8c6d-8b0da4a9381b,79.71028,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.6407254,16.3719035,2061.487413,0.9594523128,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-13,11:28:33,"Lamere, Nolan",1000310235,Right,NA,NA,Fastball,Live,NA,81.40154,NA,NA,2040.152707,NA,NA,4.12354,2.35793,4.53393,NA,NA,NA,1.97222,-0.06128,73.24065,-5.849037178,-0.5062147786,0.4785752982,-12.39556,3.76078,-1.95319,50,4.18512,8.37303,-117.84718,0.71199,-17.17978,25.41762,-26.96175,01dab7f9-cf12-410b-a480-658862df9508,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.75968,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.98818474,1970.745035,0.9659791782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-13,11:28:54,"Lamere, Nolan",1000310235,Right,NA,NA,Sinker,Live,NA,80.68288,1.002212796,-3.465843495,1974.070029,279.7187179,03:15:00,3.97344,2.60115,4.53897,-47.2137,-2.84485,16.32093,0.98613,0.68807,73.86984,-7.70840663,-0.4420184553,0.4794137114,-9.52133,-1.77232,-2.28317,50,4.03222,6.53995,-117.0597,0.46141,-13.19192,22.4027,-34.62962,232d1a5c-b649-466d-a9d7-1d09a4272f49,e915ed73-4401-48a6-8c6d-8b0da4a9381b,78.62195,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.4227046,31.03309667,1691.520691,0.8568696481,02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-13,11:29:45,"Lamere, Nolan",1000310235,Right,NA,NA,Sinker,Live,NA,81.58422,1.862541547,-4.035845295,2018.385088,279.6682922,03:15:00,4.06336,2.60056,4.63426,-46.26119,-2.81989,16.15405,1.96699,0.14033,74.26357,-6.710452374,-1.035793437,0.4743761096,-9.66557,-2.02527,-2.23419,50,4.20332,7.80166,-118.23582,2.30651,-13.62125,23.48558,-35.02818,eb3b1851-4cbc-4308-9ebf-779d5680bc7c,e915ed73-4401-48a6-8c6d-8b0da4a9381b,79.45687,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.93909545,1872.216731,0.9275815318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-13,11:30:06,"Lamere, Nolan",1000310235,Right,NA,NA,Slider,Live,NA,73.77011,1.923587646,-3.747437831,2500.905293,94.43947521,09:15:00,3.83202,2.68559,4.43671,-52.55982,1.04333,-13.64963,1.27447,-1.99841,67.56475,-7.735862455,-6.261956939,0.5269465475,6.01402,-0.02735,-2.31021,50,3.97694,7.42564,-106.8916,1.9635,6.91301,19.54032,-32.20549,c6a6ca0d-b3fc-4ca9-b033-21e822d1f388,e915ed73-4401-48a6-8c6d-8b0da4a9381b,71.52991,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.49490372,65.2838748,1045.685388,0.4181227458,07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-02-13,11:30:25,"Lamere, Nolan",1000310235,Right,NA,NA,Slider,Live,NA,71.81602,2.883849866,-1.053439581,2353.751716,88.2325595,09:00:00,3.54614,3.02579,3.69198,-58.43594,-0.35474,-10.22171,1.44211,1.16463,65.43465,-7.767640995,-2.924872222,0.5485158695,4.88684,-1.04221,-2.8995,50,3.80512,2.25481,-104.05619,3.29092,5.31995,18.61866,-33.30863,83ba7482-2b69-41de-8030-c0d24e5fb988,e915ed73-4401-48a6-8c6d-8b0da4a9381b,68.71713,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6958391,59.18608249,1205.712839,0.5122514966,08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-02-13,11:30:42,"Lamere, Nolan",1000310235,Right,NA,NA,Slider,Live,NA,72.20666,3.561411126,-2.260060068,2367.738551,87.78929502,09:00:00,3.69051,2.79555,NA,-58.75339,-0.59356,-15.05941,2.22775,-0.63482,65.68281,-7.100797971,-4.999646869,0.5488870425,6.92279,-1.37533,-2.52137,50,4.03477,4.64038,-104.43847,4.48182,7.58423,18.91855,-33.68078,32f61a1b-f329-4e1a-834c-b4fbec74fadc,e915ed73-4401-48a6-8c6d-8b0da4a9381b,NA,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.08652408,64.01191738,1037.5056,0.4381841904,07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-02-13,11:31:05,"Lamere, Nolan",1000310235,Right,NA,NA,ChangeUp,Live,NA,72.89972,0.978894207,-5.258326679,2080.437827,257.0641419,02:30:00,4.04041,2.67284,5.02932,-48.69081,5.24468,23.28297,0.90177,-0.31569,66.24792,-8.107134588,-0.8997222386,0.5285775316,-14.0223,2.49997,-2.23064,50,4.09377,9.06215,-105.54249,0.44893,-15.67771,19.43587,-29.37894,21c2dfee-452e-4fea-bed1-acd6e1aa1c25,e915ed73-4401-48a6-8c6d-8b0da4a9381b,71.3092,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.18040861,1833.833091,0.8814649818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-02-13,11:31:23,"Lamere, Nolan",1000310235,Right,NA,NA,ChangeUp,Live,NA,71.70475,1.418725906,-5.840677372,1929.3267,278.9088504,03:15:00,3.90624,2.43766,5.20182,-58.64798,-3.27191,20.35049,0.34788,-1.32706,65.5437,-9.515291304,-2.030648275,0.5355900262,-12.65337,-2.17772,-1.95938,50,3.98954,10.06755,-103.74247,1.01315,-13.70326,18.37286,-34.532470000000004,8ad7417e-5d7e-4308-aba1-1491a0064648,e915ed73-4401-48a6-8c6d-8b0da4a9381b,70.37554,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.40104845,1646.759949,0.8535412633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-02-13,11:31:42,"Lamere, Nolan",1000310235,Right,NA,NA,ChangeUp,Live,NA,72.76798,0.49265947,-3.960519499,2081.409794,261.0063963,02:45:00,4.01721,2.69203,4.96709,-50.53107,3.76053,24.19401,0.26843,0.9961,66.0803,-8.936709421,0.5837063762,0.5303196722,-14.15586,1.84755,-2.35974,50,4.02683,6.62383,-105.50648,-0.5126,-15.73874,20.23546,-30.11991,3f53bcc4-ec40-4c70-b687-a7b1bee1f19a,e915ed73-4401-48a6-8c6d-8b0da4a9381b,71.07494,Pitching,23300052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.22472861,1850.829155,0.889219009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
