PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-03-22,10:03:48,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,69.68631,NA,NA,1734.596871,NA,NA,3.30947,3.57673,1.9198,NA,NA,NA,1.00661,1.82223,64.73292,NA,NA,0.5851058259,-1.96085,-27.18249,-3.29539,50,4.20783,3.42344,-100.02957,8.7828,-2.00152,15.01162,-59.92026,fe2089b7-0d34-4706-883a-dd3b992650a0,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,64.41987,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.30419973,1512.626405,0.8720333988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-22,10:03:56,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,65.63516,NA,NA,1611.632185,NA,NA,4.1006,3.96298,1.42193,NA,NA,NA,1.55319,3.95378,62.21301,NA,NA,0.620759102,-23.16782,-19.67812,-3.44602,50,4.93894,4.7445,-94.38743,6.9903,-21.50327,10.47666,-50.43835,0a4f2007-0d1b-42c9-ad85-fc61fa1b594a,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,60.71991,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.3716179,31.01189804,1381.266011,0.8570603294,02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-22,10:04:04,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,69.25792,NA,NA,1647.147774,NA,NA,3.37285,2.80233,1.44077,NA,NA,NA,2.64246,5.60606,65.39953,NA,NA,0.5884664636,-22.3967,-20.67184,-2.71258,50,4.41809,0.05955,-99.52416,9.92471,-23.11923,11.59766,-53.51278,338f8628-ea1b-4728-97e5-4f4fb369341f,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,64.05197,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.8392858,23.03772109,1515.783478,0.9202474133,02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-22,10:09:24,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,90.7153,2.473220922,-2.5790174,2334.737037,240.7690287,02:00:00,4.52413,2.29383,5.88691,-24.92356,8.9186,16.04519,4.72558,1.25733,81.15429,-2.301158956,0.4963157741,0.4186975559,-9.71615,4.08891,-2.11594,50,4.69051,5.46053,-131.76064,4.96007,-16.74584,33.11378,-25.12678,02f2f417-f382-4bcf-bf32-4cfac30683ca,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,90.02307,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.5105475,30.47047188,2012.287935,0.8618906125,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-22,10:09:35,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,87.42072,2.732013274,-3.146749295,1972.775632,249.9896143,02:15:00,4.63585,2.46998,5.67305,-30.99038,5.66545,15.76007,4.58195,0.8745,78.50604,-3.165809497,-0.1457962004,0.4357555109,-9.6326,2.21571,-2.24008,50,4.82695,6.50502,-126.87143,5.13926,-15.46218,29.63155,-28.61741,e738deae-5163-41ec-8cfa-56eca4803f75,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,86.49905,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63198655,1603.424001,0.8127756523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-22,10:09:49,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,86.4551,3.996017129,-1.116444976,2169.05029,262.074742,02:45:00,4.26884,2.63053,NA,-37.24349,2.79411,20.46501,4.97045,3.2746,77.02952,-2.919983924,2.688872797,0.455412964,-10.99056,0.08634,-2.53394,50,4.64686,1.66844,-125.05582,7.33881,-17.03454,30.22043,-32.04023,ec171584-15d6-4286-8820-053db87ae147,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.29303435,1678.665341,0.7739172063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-22,10:10:47,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,88.87726,2.560098875,-2.793939383,2167.263043,246.2655653,02:15:00,4.40655,2.31809,5.28728,-27.8104,8.20611,18.82879,4.47482,1.2862,79.66932,-2.701029126,0.7705382938,0.431938776,-11.06961,3.59091,-2.09924,50,4.60106,5.68059,-128.94261,4.86808,-18.32953,30.93129,-26.22806,ebff82aa-3283-4c75-9723-96c89cbd0a1c,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,87.26338,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.55231636,1806.156936,0.8333815049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-22,10:11:05,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,79.86088,3.239431572,-1.350572917,1947.793447,275.0580635,03:15:00,3.91375,2.71047,5.25853,-46.71115,-2.08222,22.73205,3.04013,3.3476,71.95798,-5.574899323,2.950401578,0.480816803,-12.69131,-2.17931,-2.61228,50,4.15425,2.06475,-115.89202,5.18948,-16.97696,24.97767,-35.08927,2d570ca8-defe-4ce1-85c2-f0ed2322b87b,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,78.39252,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.28282897,1715.264685,0.8806193939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-22,10:11:17,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,76.80316,NA,NA,1886.042894,NA,NA,4.13937,2.50995,NA,NA,NA,NA,2.22405,1.71252,68.14884,NA,NA,0.5217653813,-0.80405,3.30002,-2.40491,50,4.30925,1.72415,-111.05035,1.99154,-0.97435,25.36853,-28.17508,e2118d10-d9f8-4ef5-bdd7-7ef9aac09de4,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.65135589,1551.509926,0.822627063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-22,10:11:57,"Shipley, Braden",1000321918,Right,NA,NA,NA,Warmup,NA,88.69067,1.769422066,-5.990048344,2150.210194,254.0338591,02:30:00,4.27951,3.18402,5.23875,-31.41412,4.84621,17.3258,3.31864,-0.96954,79.97754,-4.131324615,-2.743190937,0.4333983685,-11.13894,2.06466,-2.69493,50,4.40835,12.88825,-128.24575,2.95294,-18.38662,28.71769,-28.76599,26fff3c6-686c-4e99-a470-641eca64683e,8b9a6f74-ccfb-4eb6-9e50-f17c57c47316,86.9695,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.1702447,28.76223175,1884.925973,0.8766240522,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
