PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-03-10,11:32:39.74,"Misiaszek, Andrew",1000508796,Left,,,,,,Fastball,Live,,88.00555,-1.300424128,2.732713624,2439.33712,152.2137323,11:00,5.74232,-1.26742,,-19.86362,18.78315,-9.91753,2.84339,0.51804,79.19776,-4.952976427,0.9054239051,0.4474329793,5.95123,10.04296,0.9839,50,5.58385,-5.68955,-127.48338,-3.68911,9.66318,29.47094,-15.86701,b3b26d85-170c-453f-bbc1-f52f41cb3148,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-37.56694746,1933.519808,0.7926414894,,b5e01c16-9ec6-475f-a152-d060eb4154a7,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
2,2026-03-10,11:32:55.31,"Misiaszek, Andrew",1000508796,Left,,,,,,Fastball,Live,,86.72938,-1.846469876,2.501854554,2323.47097,141.3339438,10:45,5.82327,-1.39138,,-23.7282,16.02091,-12.83724,2.08111,-0.07153,78.20932,-6.203383505,0.1344177612,0.4537693257,7.38146,8.80828,1.13667,50,5.60374,-4.98695,-125.63262,-4.98258,11.64074,28.60662,-18.28317,2d224c78-16dc-4d80-9857-375f7d2a0391,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-37.64945229,1839.637715,0.7917627288,,445b041b-e7f4-4cf5-86ac-a8b7d247457d,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
3,2026-03-10,11:33:11.65,"Misiaszek, Andrew",1000508796,Left,,,,,,Fastball,Live,,87.47462,-1.054514827,3.003398315,2494.195957,155.7406596,11:15,5.79348,-1.21794,,-19.12442,19.53354,-8.82437,3.19832,0.89736,78.49964,-4.601951237,1.364581951,0.4474977277,5.56951,10.50431,0.92379,50,5.67132,-6.31888,-126.75012,-3.05438,8.91177,29.87516,-15.36611,998c7084-5bf2-46cf-9e5f-bbd7bfaa1131,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-40.9040224,1885.132015,0.7558075018,,67eb968e-2d92-4305-8327-513b7e8fbf94,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
4,2026-03-10,11:33:33.18,"Misiaszek, Andrew",1000508796,Left,,,,,,Fastball,Live,,86.93954,-1.471964166,1.962740203,2479.969322,159.2830184,11:15,5.78603,-1.33897,,-19.83407,19.53394,-7.39973,2.72922,-0.0843,78.34646,-5.123988031,0.5962099934,0.4515887714,4.42783,10.51898,1.13942,50,5.61289,-4.03164,-126.03122,-4.0108,7.0304,28.6803,-15.47226,98e338a2-6c83-4121-a43d-a2e83a5f7a67,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-34.498364,2043.847773,0.8241423613,,9d6a93d7-bc02-472d-aa0b-34500cf14c46,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
5,2026-03-10,11:33:52.91,"Misiaszek, Andrew",1000508796,Left,,,,,,ChangeUp,Live,,81.75065,-2.218345559,2.781521631,1834.857647,98.86210518,9:15,5.53079,-1.4507,,-39.42135,2.85801,-18.34307,0.17374,-0.38366,75.12032,-9.536128972,-0.6612805932,0.4679889794,10.62509,2.17269,1.227,50,5.31828,-5.20066,-118.713,-5.82252,15.10323,23.55438,-29.08564,6e65accf-69a0-4412-a4d8-53255c16cedb,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-36.18232597,1480.991511,0.8071424579,,2ed5c86e-68e1-41cc-832b-4dea03932a3b,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
6,2026-03-10,11:34:08.75,"Misiaszek, Andrew",1000508796,Left,,,,,,ChangeUp,Live,,82.06979,-0.08510500944,2.02393318,1750.492188,96.40050536,9:15,5.59443,-1.46472,,-40.70696,1.66777,-15.18467,2.12232,-0.83123,75.0488,-7.644785195,-0.8124248987,0.4685164678,8.63173,0.90806,1.29338,50,5.55821,-3.719,-119.26477,-1.50612,12.37499,23.92983,-30.87219,79400758-e661-4427-919c-bd13f9040eb5,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-38.50182887,1369.914681,0.7825882859,,61bf64cb-207b-4e57-8610-7fc082ef8cf2,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
7,2026-03-10,11:34:24.75,"Misiaszek, Andrew",1000508796,Left,,,,,,ChangeUp,Live,,82.11683,-1.207133165,2.733017206,1734.058015,89.70771956,9:00,5.55241,-1.37478,,-40.76112,-0.09228,-14.26267,1.04348,-0.04664,75.53222,-8.884868683,0.02396781357,0.4589890264,8.61002,0.29449,1.184,50,5.44592,-5.31313,-119.46024,-3.63312,12.40915,23.58013,-31.74962,38faaf67-ba71-41bd-94e6-56c334558f1f,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-33.78969228,1441.1488,0.8310845355,,28ee5144-0c73-486d-bcd3-5ba1a17f82a3,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
8,2026-03-10,11:34:44.11,"Misiaszek, Andrew",1000508796,Left,,,,,,Fastball,Live,,86.94576,-1.360319376,0.7453816572,2446.099337,156.7767355,11:15,5.62041,-1.51027,6.11057,-18.85801,18.35176,-7.88511,2.79092,-1.4782,77.91223,-4.951127091,-0.7611543042,0.439035737,4.56488,10.49602,1.45726,50,5.50646,-1.40878,-126.3996,-3.56549,7.22216,31.06551,-15.56814,bf657dce-2cf4-4af5-9112-b9167c273516,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,85.85278,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-19.03149065,2312.394313,0.9453394955,,3c5d14ab-0d59-4a6b-9a01-ac7f01f005ef,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
9,2026-03-10,11:35:01.51,"Misiaszek, Andrew",1000508796,Left,,,,,,Sinker,Live,,86.60164,-1.903525009,3.023164715,2318.68392,122.2833233,10:00,5.65391,-1.18607,5.97385,-27.37343,9.84702,-15.60545,1.60528,0.31829,79.09283,-7.042016756,0.07811753712,0.4390988004,9.32726,5.88477,0.95575,50,5.48813,-6.16159,-125.81891,-5.03518,14.88981,26.51186,-22.77975,827b9039-2744-4387-b60b-a251ad827af4,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,85.84045,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-35.85717166,1879.246305,0.8104797248,,cd683b67-ca50-446b-9b98-8e79c5c76666,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
10,2026-03-10,11:35:18.02,"Misiaszek, Andrew",1000508796,Left,,,,,,Sinker,Live,,86.7281,-1.218600054,1.251380556,2344.560266,125.6560565,10:15,5.70748,-1.42101,,-26.68615,12.39404,-17.31051,2.32514,-1.67417,78.82657,-6.122027162,-1.945553062,0.449934958,9.31869,6.7684,1.3082,50,5.55908,-2.08901,-125.87911,-3.69688,14.84644,27.23813,-21.39071,b53a5bc3-9d30-457d-a3e9-3675799dea4d,d4708c7d-5a8c-4d0f-ba2a-062a5666409a,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,-37.19048711,1867.747724,0.7966302894,,42bdee67-2428-4a14-a7ec-8c12f8c5ae71,1c1b88a6-0860-4a2b-8b86-ca85bc730b16
