PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-04-02,10:40:30,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,81.23553,-1.057479875,-4.805545323,2180.436605,254.9790032,02:30:00,5.8362,1.91361,3.89191,-39.6966,5.71581,21.38992,1.51506,-0.90179,73.61256,-8.318310555,-0.8741773782,0.4850189428,-12.46348,3.26054,-1.42038,50,5.68542,9.08903,-117.43807,-3.63032,-17.21531,24.51361,-27.67039,9a3f1ad5-2680-4634-b724-cfd0e339a244,a7fb003b-bc6b-4c35-96b8-48cfa1116273,77.71333,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.9925886,32.3264916,1842.500933,0.8450146767,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-02,10:40:40,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,81.11042,0.003157571814,-2.987484088,2138.887686,243.4090668,02:00:00,5.70041,1.9192,3.906,-35.4889,9.73692,19.5539,2.74602,0.69515,73.52015,-6.504065853,0.6108538626,0.4840214477,-10.93599,4.9929,-1.61966,50,5.66718,5.41781,-117.55671,-1.29541,-15.1692,24.11213,-25.24845,5e71b550-7e9a-4c4a-99bd-b55b058cd881,a7fb003b-bc6b-4c35-96b8-48cfa1116273,77.87349,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.7021361,31.50633227,1823.578025,0.85258241320000006,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-02,10:40:50,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,83.00132,-0.2461395078,-3.222440999,2094.178732,242.5010607,02:00:00,5.81497,1.89553,3.99521,-32.67666,10.34985,19.97384,2.85704,0.48662,75.25297,-6.245880349,0.4566093045,0.4721059249,-11.24394,5.39763,-1.57587,50,5.759,6.03121,-120.29718,-1.73103,-16.3466,25.05633,-24.3269,ac6e5011-c5f3-4378-88ba-6ee2d80dc2e6,a7fb003b-bc6b-4c35-96b8-48cfa1116273,79.83895,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.76529115,1885.980219,0.9005822621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-04-02,10:41:01,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,82.96656,-1.119882339,-3.962097635,2016.31628,247.6771852,02:15:00,5.74683,1.89473,4.31441,-35.44144,7.26855,17.76984,1.72998,-0.38323,75.25422,-7.654434628,-0.6702179626,0.4703662229,-10.46749,4.12778,-1.51577,50,5.60583,7.69304,-120.1702,-3.61164,-15.15158,25.4873,-26.19913,2be0fe44-2744-400d-a3d1-ea899656b3dc,a7fb003b-bc6b-4c35-96b8-48cfa1116273,80.13424,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.8065311,28.38481881,1773.903777,0.8797745642,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-04-02,10:41:12,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,75.82295,0.6797535779,-1.673800814,1980.222455,259.3421197,02:45:00,5.62406,2.05507,3.91244,-48.22447,3.26978,17.64181,2.25428,1.92764,69.28256,-8.128972499,1.569155381,0.5164767284,-9.53387,1.47613,-1.89388,50,5.65066,2.60825,-110.02218,-0.35273,-11.62226,20.51591,-30.37458,138a574c-1486-4a22-82d8-030bf1f63767,a7fb003b-bc6b-4c35-96b8-48cfa1116273,72.97994,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.8470834,42.34832612,1463.509504,0.7390631796,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-02,10:41:24,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,76.70156,0.8014431686,-2.748093102,2185.419793,175.6781433,11:45:00,5.81487,1.95687,3.55543,-40.6549,10.08042,-0.76578,3.19762,-0.74829,70.31456,-6.561315148,-2.887161557,0.512656636,-0.36147,4.87418,-1.64672,50,5.86229,5.3669,-111.2269,0.07145,-0.45374,19.57011,-26.05558,bf0233a9-cfff-4939-b1b6-d6507d2f7ec6,a7fb003b-bc6b-4c35-96b8-48cfa1116273,73.52375,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.7910784,61.86391057,1030.572776,0.4715674213,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-04-02,10:41:34,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,72.25384,0.05115536092,-1.865583307,2175.803777,70.13127496,08:15:00,5.7102,1.77116,3.44338,-65.14503,-6.42743,-17.66117,0.3307,-1.49663,65.74848,-11.72899448,-5.104380766,0.5515127604,8.30244,-3.27533,-1.53882,50,5.64678,4.0091,-104.57477,-2.13038,8.97615,21.52784,-35.71516,d18f8197-6bc4-4d6d-b4b0-24ce821188d5,a7fb003b-bc6b-4c35-96b8-48cfa1116273,68.34373,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.25372484,63.27600476,978.4439446,0.4496930995,07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-04-02,10:42:09,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,83.20397,0.6449978402,-3.629347456,2107.121888,258.4328407,02:30:00,5.80991,1.97816,4.29911,-38.98096,3.46877,17.21418,3.17385,-0.03051,75.32029,-6.557986866,-0.4399437458,0.4689308925,-10.07136,1.60559,-1.631,50,5.84152,7.03395,-120.57227,-0.02987,-14.67526,25.66758,-29.8345,e826335e-f89b-4911-a831-3d4fdb118efa,a7fb003b-bc6b-4c35-96b8-48cfa1116273,80.37952,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.5855793,31.01410241,1805.888811,0.8570405066,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-04-02,10:42:24,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,83.46604,-1.800205677,-3.852558958,2122.062441,237.7507878,02:00:00,5.7509,1.80818,4.46746,-31.64499,10.2373,16.25532,1.40912,-0.48144,75.8754,-7.64114535,-0.8364988452,0.4657861858,-9.66132,5.89646,-1.44856,50,5.55142,7.57476,-120.92661,-4.91624,-14.19277,25.3248,-23.51198,8d991802-12f3-460c-9293-d5c95267ee5c,a7fb003b-bc6b-4c35-96b8-48cfa1116273,80.92219,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.00949134,1799.424706,0.8479603007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-04-02,10:42:44,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,83.70814,-0.44901714,-4.702478695,2190.434681,246.6650878,02:15:00,5.53769,1.92277,4.34393,-33.94998,7.9151,18.46289,2.28201,-1.00031,75.9402,-6.713134422,-1.289360488,0.4656904568,-11.01914,4.25493,-1.47282,50,5.46506,9.30909,-121.18098,-2.16482,-16.26765,25.2691,-25.89246,6b303400-32de-457e-9e53-0bf2b1da9e5b,a7fb003b-bc6b-4c35-96b8-48cfa1116273,80.93883,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.86613376,1918.27324,0.8757500314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
