PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-04-29,10:42:38,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,78.0965,0.2258348676,-2.607761564,1945.433245,251.3931704,02:30:00,5.80646,1.80435,4.42531,-42.94151,5.18373,15.54055,2.44366,0.61003,71.88925,-7.587321209,0.2342918904,0.4992957346,-8.63927,2.5912,-1.5425,50,5.7896,4.60917,-113.3636,-1.0836,-11.29345,19.84483,-28.78677,b7206435-d0ae-4a15-ad11-0051f8af6e92,b7053e06-ec10-4e8c-8be2-e8a11b381824,75.49121,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.70136276,1737.973608,0.8933607012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-29,10:42:48,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,82.40314,-1.627221141,-2.717059476,2072.301831,242.2615414,02:00:00,5.84429,1.8369,4.22742,-34.1611,9.65719,18.39993,1.43747,0.76698,75.43516,-7.827228143,0.6458071513,0.4764300291,-10.12356,5.37022,-1.55771,50,5.63172,4.96353,-119.45926,-4.70756,-14.61331,23.24137,-24.42217,004ad38c-6c69-4ea8-9188-92ff5cb86910,b7053e06-ec10-4e8c-8be2-e8a11b381824,79.11432,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.81140646,1895.906073,0.9148793118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-29,10:43:01,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,82.06084,-0.1643529002,-2.425554728,2071.450006,236.3898626,02:00:00,5.73343,1.62127,4.85505,-32.52927,10.82424,16.35153,2.86697,0.68688,74.48769,-6.175423505,0.6067426781,0.473896503,-9.24761,5.68777,-1.3957,50,5.69038,4.47223,-119.0891,-1.48042,-13.17535,24.56017,-24.07051,5e6c2f02-9da5-4ad6-a048-f82888f78d48,b7053e06-ec10-4e8c-8be2-e8a11b381824,79.53728,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.40364112,1804.611228,0.8711826126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-04-29,10:43:15,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,83.22578,-0.08939896347,-3.847043533,2104.295464,226.2972131,01:30:00,5.64792,1.79561,4.40557,-29.57872,13.33419,14.01955,3.09752,-0.71279,75.46643,-5.510188995,-1.27467498,0.4714822688,-8.31989,6.85991,-1.39917,50,5.61035,7.57758,-120.54719,-1.3037,-12.17189,24.69634,-22.13809,37dcbda0-f762-4c3b-978a-ed2909e14b67,b7053e06-ec10-4e8c-8be2-e8a11b381824,79.94455,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.94901128,1858.861038,0.8833650358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-04-29,10:43:34,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,83.9488,0.1893310767,-3.982570186,2034.636455,228.9594997,01:45:00,5.67914,1.72033,4.84836,-28.59724,12.97152,14.98061,3.47568,-0.8071,75.94447,-5.101139153,-1.209492824,0.4640394909,-9.0039,6.6983,-1.33933,50,5.67421,7.93277,-121.64054,-0.62024,-13.38145,25.66065,-22.21914,0f8d950d-37ba-47bc-9a82-aff55ff0f2fe,b7053e06-ec10-4e8c-8be2-e8a11b381824,81.22679,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.577852,29.96384259,1762.688502,0.8663407642,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-29,10:43:46,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,84.51953,-0.9182253074,-3.70817188,2080.324226,241.4493393,02:00:00,5.72355,1.54076,4.65441,-31.1141,10.36831,19.12059,2.25654,-0.39333,76.29174,-6.657172668,-0.1692991391,0.4635572957,-11.07449,5.66033,-1.17872,50,5.60246,7.22844,-122.40077,-3.11211,-16.58426,27.06662,-23.6976,7e701605-70f2-42a6-a00b-38a1caf88f2f,b7053e06-ec10-4e8c-8be2-e8a11b381824,81.31128,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.29911787,1814.202509,0.8720768069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-04-29,10:44:10,"Wade, Konner",1000299019,Right,NA,NA,NA,Warmup,NA,84.35348,-1.347594854,-3.53478656,2110.541524,241.521649,02:00:00,5.68955,1.66784,4.83843,-33.27397,7.66152,14.17158,1.63824,-0.50193,77.12277,-7.460027741,-0.9185899927,0.4604912965,-8.36911,4.36499,-1.33001,50,5.52839,7.04275,-122.31766,-4.08755,-12.65524,24.55496,-25.57359,ad54e93f-8490-4c51-84bb-bd29ec29218e,b7053e06-ec10-4e8c-8be2-e8a11b381824,81.85266,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.8084848,21.67385567,1961.328754,0.9293011919,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-04-29,10:44:58,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,85.51637,-2.200798246,-5.140399684,2163.933461,237.923988,02:00:00,5.5922,1.57838,4.71505,-29.17258,11.11529,17.75021,1.06339,-1.83321,77.89113,-7.550142855,-1.875545261,0.456834139,-10.67602,6.39227,-1.07345,50,5.34379,10.46264,-123.64122,-5.85532,-16.46714,25.47573,-22.31435,02d7d254-19da-4300-80b6-b69ec7deb27c,b7053e06-ec10-4e8c-8be2-e8a11b381824,82.50793,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.81438248,1877.516688,0.8676406748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-04-29,10:45:21,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,86.43996,-1.57416562,-4.400747039,2126.729039,240.7266216,02:00:00,5.66449,1.57142,4.94816,-28.01886,10.98009,19.62228,1.83752,-0.95947,78.63553,-6.745196114,-0.7691454683,0.4494670443,-11.52777,6.19232,-1.16003,50,5.489,8.92048,-125.19505,-4.47079,-18.21452,26.32809,-22.38983,78557e34-cce3-4b1b-a36f-d40c5e2df4f3,b7053e06-ec10-4e8c-8be2-e8a11b381824,83.8603,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.09578623,1876.118487,0.8821615038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-04-29,10:46:20,"Wade, Konner",1000299019,Right,NA,NA,Sinker,Live,NA,85.49284,-1.167501996,-2.9268104,2051.017361,232.1359222,01:45:00,5.57597,1.75677,NA,-31.80306,11.37367,14.67181,1.78058,0.1103,76.99761,-6.863578223,-0.2870723603,0.4729293435,-8.09912,5.92964,-1.39163,50,5.37874,5.65306,-123.52408,-3.95638,-12.34713,27.65911,-23.1343,d52dc81f-6cad-4ada-a58a-212f49a79971,b7053e06-ec10-4e8c-8be2-e8a11b381824,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.41355979,1852.548111,0.9032337545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
