PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-09-06,14:26:45,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,74.13217,1.725086027,3.895015688,1890.961467,145.0607947,10:45:00,5.84681,-1.37356,5.08846,-37.04823,16.56317,-11.64098,4.38938,1.33255,66.08968,-5.211370459,1.714315628,0.5269871159,7.49407,8.13336,1.01399,50,5.98216,-6.95451,-107.29028,2.12354,8.52868,22.6556,-22.91783,f3c4e4ec-9a0a-4c9a-9448-57a1385e771e,fda29e89-73ab-4ab2-8b89-481bc82c9db7,71.5244,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.17686979,1806.620163,0.9553976611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-09-06,14:26:56,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,73.7347,1.477658429,3.728470445,1876.918035,154.2589508,11:15:00,5.70902,-1.585,5.19156,-35.006,19.38632,-9.39335,4.18494,1.14405,65.18677,-5.119391462,1.957358078,0.5308113287,6.38228,9.72904,1.24596,50,5.82087,-6.67804,-106.6949,1.73382,7.1166,23.94281,-21.32562,f4f141f7-2897-4d01-b277-5521e3f3ef0a,fda29e89-73ab-4ab2-8b89-481bc82c9db7,71.00911,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.9502032,1821.559498,0.9705056185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-09-06,14:27:11,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,75.20169,-3.740411265,3.355788592,1797.449944,157.9666539,11:15:00,5.64903,-1.21699,5.74217,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75761,12.79621,0.94335,50,5.3201599999999996,-6.14547,-108.94231,-7.93385,6.83255,21.38339,-16.98878,e2305000-521e-490c-b877-988337146289,fda29e89-73ab-4ab2-8b89-481bc82c9db7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8058438707,1797.272166,0.9999010947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-09-06,14:27:22,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,74.61837,-1.355924449,2.512787121,1924.497184,155.4971014,11:15:00,5.79845,-1.05188,5.66696,-29.88394,21.6499,-9.8894,2.04258,0.4681,66.95197,-6.989306656,0.6389643746,0.5166752639,6.1881,12.11706,0.84593,50,5.66558,-4.47789,-108.28619,-3.39417,7.18022,22.9234,-18.11429,f2e3c00b-1128-43ce-998a-3d4299e2569d,fda29e89-73ab-4ab2-8b89-481bc82c9db7,72.95189,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3060232771,1924.469733,0.9999857363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-09-06,14:27:39,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,75.29508,0.5139405667,2.201099961,1945.061914,161.7574472,11:30:00,5.81607,-1.07861,5.34521,-31.91366,19.2815,-6.37455,3.63899,0.45557,67.37582,-5.48509941,1.000206483,0.5149746513,4.14885,10.07989,0.88495,50,5.84024,-4.01116,-109.25333,0.0394,4.9015,23.29522,-20.26554,d8be25ee-dbdb-4cbf-a834-55d51bb9d5d8,fda29e89-73ab-4ab2-8b89-481bc82c9db7,73.1928,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.29820741,1907.368148,0.9806207886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-09-06,14:27:52,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,76.3683,-0.5411149519,1.869182621,2008.025593,161.9847235,11:30:00,5.82678,-0.79488,5.48607,-26.73707,23.29383,-7.592,3.09224,0.32155,67.56348,-5.608944784,0.4257607668,0.5090852994,4.78369,12.69789,0.63624,50,5.762,-3.39499,-110.7637,-1.82067,5.73657,26.17693,-16.94681,3b9cbdf8-2c36-46bc-b2bc-00990ac66e82,fda29e89-73ab-4ab2-8b89-481bc82c9db7,74.03954,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.1618585,0.2345659579,2008.008766,0.9999916198,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-09-06,14:28:08,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,78.37053,-0.03623056958,3.244060833,1959.650254,156.5940469,11:15:00,5.81241,-0.94675,5.79656,-25.97197,20.79987,-9.03469,3.61433,1.32059,69.66171,-4.973981898,1.524556313,0.4922249455,6.06992,11.27331,0.6855,50,5.79429,-6.18702,-113.67095,-0.80752,7.71296,26.42997,-17.84921,c9772a51-fcba-4eaa-a3c8-e03999ac2378,fda29e89-73ab-4ab2-8b89-481bc82c9db7,76.57564,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01525936282,1959.650185,0.9999999645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-09-06,14:29:02,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,78.70349,-1.503258936,1.553208287,1956.722656,160.1668285,11:15:00,5.7954,-0.79836,5.60831,-25.15869,21.17964,-7.65115,2.29502,0.014,70.60391,-6.242995572,0.1048815061,0.489938529,4.6383,11.88367,0.67057,50,5.65117,-2.87219,-114.27041,-3.74396,5.99932,25.3328,-16.80336,5ae66750-fd95-4d94-98ad-5b22390b80b9,fda29e89-73ab-4ab2-8b89-481bc82c9db7,76.933,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3416429886,1956.68787,0.9999822226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-09-06,14:29:17,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,79.21278,-4.298536539,1.366137983,1955.384122,165.1718611,11:30:00,5.69542,-0.5565,5.6325,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36439,12.4082,0.44375,50,5.31334,-2.57851,-114.67597,-9.3895,4.34721,27.0664,-16.14111,c29cef53-7a0f-43bf-9363-fd1ebb7ab7b6,fda29e89-73ab-4ab2-8b89-481bc82c9db7,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.151282839,1954.989386,0.9997981289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-09-06,14:29:31,"Madison, Bryce",1000361960,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,78.51922,-2.555020297,2.305748606,2063.860363,167.9109039,11:30:00,5.87602,-0.57258,5.67839,-24.18002,22.26763,-4.77491,1.47605,1.17979,70.64753,-7.099604937,1.40238113,0.4905161065,3.34362,12.83731,0.38143,50,5.64589,-4.44719,-113.90921,-5.79265,4.30595,24.7958,-15.64202,39a840d1-6d32-48c3-8ad5-d84000f96fc1,fda29e89-73ab-4ab2-8b89-481bc82c9db7,76.84241,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.0135355,-6.05357116,2052.351714,0.9944237273,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
