PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-12-06,12:54:49,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.24821,-1.881347983,2.456523809,1695.092033,136.6306683,10:30:00,5.7079,-1.84695,4.61941,-28.88996,16.42699,-15.53853,1.5098,-0.80534,72.73359,-7.225535947,-0.435895528,0.4845088859,8.91214,9.17404,1.60834,50,5.48928,-4.49864,-117.64,-4.88697,12.19767,27.17104,-19.61792,08217515-799f-4647-bea7-31c70f668bbb,cae624d2-3b04-4b17-b3ed-24753ca6dc50,77.79514,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.15351227,1601.256637,0.9446428899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-06,12:55:01,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.16831,-0.7628469755,2.974961144,1642.296856,130.6737962,10:15:00,5.70375,-1.83876,5.16853,-31.05696,13.00286,-15.18088,2.39685,-0.30197,73.31421,-6.546397279,0.1371118455,0.477741278,8.95416,7.10143,1.57301,50,5.60967,-5.61942,-117.73934,-2.59157,12.39641,25.22235,-22.34261,1609bca7-c373-4aab-85ad-bc412968d44f,cae624d2-3b04-4b17-b3ed-24753ca6dc50,78.89718,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.82135703,1478.324151,0.9001564763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-06,12:55:16,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.80306,-1.199750423,1.507372769,1718.82299,139.4698705,10:45:00,5.63823,-1.79577,4.64387,-31.08435,13.3872,-11.47369,1.9074,-1.31939,73.45143,-6.94923819,-0.6270628516,0.4799682872,6.4629200000000004,7.35163,1.65171,50,5.48847,-2.71289,-118.58212,-3.58845,9.01251,27.04142,-21.92223,babe5d3d-48bc-4f48-ba75-8a75e2698e63,cae624d2-3b04-4b17-b3ed-24753ca6dc50,78.5311,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.53658343,1598.820556,0.9301833668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-06,12:55:54,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.82814,-2.216044723,2.640922927,1879.34649,141.5567869,10:45:00,5.78078,-1.93817,4.79536,-27.74753,17.26902,-13.72317,1.36554,-0.57777,72.21919,-7.401880165,0.05923071896,0.4829003587,8.22394,9.91631,1.68636,50,5.53709,-4.98836,-118.33331,-5.53391,11.21788,30.5626,-18.64768,61ea6967-4cf3-4090-8886-1eb23362c237,cae624d2-3b04-4b17-b3ed-24753ca6dc50,78.05428,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.89195024,1807.517472,0.9617797899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-06,12:56:17,"Pringle, Noah",1000357818,Left,NA,NA,ChangeUp,Live,NA,75.36064,0.4214433202,1.604595577,938.4737862,117.6973872,10:00:00,5.51657,-2.00201,5.34348,-42.35659,8.62319,-16.52007,2.3823,-1.87332,67.8749,-7.510087497,-1.50609959,0.513890218,9.32575,4.44194,1.86906,50,5.52512,-2.57583,-109.40384,-0.44839,11.07042,23.00255,-26.9011,10cd319d-e70e-4169-9b41-35c9a478cb37,cae624d2-3b04-4b17-b3ed-24753ca6dc50,73.34726,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.148658444,938.2851982,0.9997990481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-06,12:56:48,"Pringle, Noah",1000357818,Left,NA,NA,ChangeUp,Live,NA,77.64286,-0.6761962483,2.442010781,1060.899314,112.2505401,09:45:00,5.42671,-1.97417,4.86314,-41.24064,6.97025,-17.12869,1.3495,-1.08929,71.12217,-8.252982401,-0.7272911554,0.4997398683,9.61517,3.8216,1.74799,50,5.32605,-4.23807,-112.71495,-2.70121,12.33056,21.09279,-27.27321,d0f3f3c6-6e6c-4dd3-b1cf-778931275f5a,cae624d2-3b04-4b17-b3ed-24753ca6dc50,75.42412,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.54733857,993.4075771,0.93638252340000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-06,12:57:48,"Pringle, Noah",1000357818,Left,NA,NA,ChangeUp,Live,NA,75.25301,0.5405040348,2.06097762,960.911325,110.7682815,09:45:00,5.65099,-2.24178,4.79257,-48.69647,3.38307,-9.04895,2.10545,-1.04218,68.07286,-8.463014167,0.3771557367,0.5194036151,5.38874,1.58557,2.044,50,5.66417,-3.63677,-109.13872,-0.53434,6.39013,22.22522,-30.29384,ac15373e-8eda-4885-9ada-b6dbc8cea1d8,cae624d2-3b04-4b17-b3ed-24753ca6dc50,72.56869,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.19259127,575.7080476,0.5991271334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-06,12:58:07,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.51329,-2.67084497,3.240522253,1835.259034,153.4848321,11:00:00,5.79778,-1.63892,5.1023,-24.06976,19.84204,-9.90976,1.26985,0.5915,73.63368,-7.136429976,1.391582339,0.4769380938,6.24695,11.29338,1.34089,50,5.5274,-6.35511,-118.07758,-6.31908,8.69775,25.37886,-16.45005,0537563a-1c65-4797-9757-8c6ec50aa1cd,cae624d2-3b04-4b17-b3ed-24753ca6dc50,79.03004,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6822869868,1835.128912,0.9999290988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-06,12:58:36,"Pringle, Noah",1000357818,Left,NA,NA,ChangeUp,Live,NA,76.15141,-1.566402763,2.313813816,845.5980816,88.02739381,09:00:00,5.4456,-1.82542,4.73071,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71914,0.33451,1.60194,50,5.24389,-4.08808,-110.29334,-4.7052,8.06553,24.27822,-31.77251,a265b38e-84d5-4f85-aabc-67670485ef4f,cae624d2-3b04-4b17-b3ed-24753ca6dc50,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6853935603,845.5375805,0.9999284517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-06,12:59:14,"Pringle, Noah",1000357818,Left,NA,NA,ChangeUp,Live,NA,76.1152,-3.044090966,2.533936568,761.1634248,103.0520002,09:30:00,5.43296,-1.96574,4.96945,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73655,2.51005,1.73171,50,5.10108,-4.45529,-110.34215,-7.37956,9.48875,20.5857,-29.09551,c0c8068a-b841-4d3d-990a-5277279dbc81,cae624d2-3b04-4b17-b3ed-24753ca6dc50,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.90863423,738.8463181,0.9706802692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
