PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-17,10:31:40,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,89.87748,-1.11780177,-3.009677652,2134.230955,220.8737633,01:15:00,5.29025,2.28713,5.66063,-22.03395,12.90251,11.19477,2.4103,0.41128,81.85554,-5.241753985,-0.9101848663,0.4254130993,-6.86086,7.22994,-2.03978,50,5.1819,6.48427,-130.56559,-3.29999,-11.80206,28.38598,-19.73711,896c3ce3-818a-4dbf-9152-52466d824dd8,99ab5246-2191-4b3f-815e-341f680cc25b,88.60197,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.5593838,22.22183243,1975.714242,0.9257265422,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-17,10:31:58,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,91.02055,-2.243263892,-2.209497709,2119.860919,216.950895,01:15:00,5.3974,2.23625,5.50217,-21.51665,12.67609,9.54549,1.50394,0.96448,83.21806,-6.245040271,-0.4254165532,0.4208606613,-5.69867,7.37413,-2.04984,50,5.18719,4.76347,-132.2247,-5.94539,-10.07926,28.4412,-19.1314,3764a196-2e1d-4e1a-8921-146aeb3209ec,99ab5246-2191-4b3f-815e-341f680cc25b,89.56038,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.2916841,30.13836113,1833.288477,0.8648154512,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-17,10:32:26,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,90.95022,-1.197821931,-3.608627594,2169.735486,220.8545696,01:15:00,5.34287,2.2656,5.60075,-20.94553,13.390319999999999,11.61253,2.47695,-0.13954,82.5291,-5.12016057,-1.431450129,0.4217405045,-7.28155,7.51537,-1.96413,50,5.22686,7.92246,-131.99781,-3.49067,-12.76228,29.82402,-19.00196,000b6e7d-fa6a-435f-b8c3-d21099717108,99ab5246-2191-4b3f-815e-341f680cc25b,89.37353,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.1759998,22.97329721,1997.646939,0.9206868543,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-17,10:32:54,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,90.68711,-0.7742318303,-1.905217728,2138.938794,206.1138406,12:45:00,5.23882,2.35705,5.86994,-19.61027,14.45998,7.10385,2.88514,1.17896,82.34862,-4.467539751,-0.5648017048,0.4201061433,-4.40125,8.0359,-2.20718,50,5.16492,4.15241,-131.88026,-2.4306,-7.69958,29.79464,-18.11599,c03f84a0-ac8f-4115-a476-0eb7180aa332,99ab5246-2191-4b3f-815e-341f680cc25b,89.72123,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.3976423,31.4978819,1823.786439,0.8526594794,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-17,10:33:14,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,91.34869,-1.59404242,-3.329805529,1937.545302,245.2196977,02:15:00,5.24825,2.16225,6.01448,-25.84088,7.51733,16.30809,1.61556,0.4337,83.45261,-6.450566372,-0.2532554655,0.4156930573,-9.79012,4.53008,-1.91026,50,5.10913,7.19248,-132.72176,-4.53868,-17.41979,29.05752,-24.11358,6c515e87-fca6-487b-8190-fdf4d9049acc,99ab5246-2191-4b3f-815e-341f680cc25b,90.67373,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.03954252,1782.996947,0.9202349723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-17,10:33:35,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,90.75288,-1.019444655,-2.359296555,2011.837996,241.7605451,02:00:00,5.34795,2.25555,5.76613,-27.14064,6.86177,12.82017,2.1367,1.12724,83.04074,-6.096552842,0.04805459825,0.4196876815,-7.54585,3.97071,-2.06831,50,5.24728,5.00346,-131.96,-3.26767,-13.29571,28.27367,-25.1777,15c3513f-311a-4971-8228-bf082917a2d9,99ab5246-2191-4b3f-815e-341f680cc25b,89.81069,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.5800194,36.61208935,1614.885569,0.8026916545,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-17,10:34:04,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,89.15812,-1.149490226,-4.165922486,2010.944273,242.5369529,02:00:00,5.31513,2.23874,5.95827,-27.88863,7.18075,13.86708,1.92232,-0.47507,81.59295,-6.379612562,-1.559554223,0.4262216054,-8.656,4.20228,-1.9158,50,5.20816,8.98417,-129.44962,-3.49847,-14.68898,27.00217,-25.04291,6099adde-cd36-45fa-ba26-8afbfbf52c1d,99ab5246-2191-4b3f-815e-341f680cc25b,88.4339,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.7578852,25.86733588,1809.461034,0.8998066519,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-17,10:34:33,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,90.53713,-0.7446348801,-3.611760322,1849.311131,259.8644728,02:45:00,5.19479,2.26248,5.85624,-31.33752,2.73421,15.41253,1.89017,0.18721,82.97201,-6.609145154,-0.7182089048,0.4201153478,-9.29799,1.67832,-1.97845,50,5.11603,7.79104,-131.53849,-2.75357,-16.30278,27.70375,-29.23134,769ed49f-1561-422b-8e95-bbeda2758e51,99ab5246-2191-4b3f-815e-341f680cc25b,89.71926,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.103669,30.99159151,1585.308793,0.8572428763,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-17,10:34:57,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,81.33975,-1.432822721,-5.676924372,1090.335701,312.7503296,04:30:00,5.09955,2.09909,5.77553,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.08674,-3.71648,-1.63459,50,4.95054,11.45627,-117.76702,-4.47658,-8.5324,22.74923,-37.38381,293c99b3-64bf-4f99-b101-586e6dbb1154,99ab5246-2191-4b3f-815e-341f680cc25b,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52143547,1072.003517,0.9831866609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-17,10:35:23,"Zuber, Tyler",1000322281,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,81.74562,0.5224039518,-2.605783703,1200.526972,277.0022564,03:15:00,5.21402,2.19739,5.63371,-44.0428,-1.59634,12.67846,2.03163,0.82145,74.44976,-7.719212951,-0.2213733868,0.4689128672,-7.58325,-1.01399,-1.98398,50,5.23064,5.01279,-118.75861,-0.27787,-10.73232,24.65685,-33.60911,0e2ceda3-91ba-443b-bab3-b6fa951ca1ef,99ab5246-2191-4b3f-815e-341f680cc25b,80.38261,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8259397476,1200.402238,0.9998961004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
