PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-19,11:22:01,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,88.95802,-0.2454006266,-3.277982017,2118.460723,201.116712,12:45:00,6.2542,2.08801,6.59216,-20.05724,14.5291,5.63095,4.35757,-0.44906,80.55451,-4.078437782,-2.201704563,0.4232760818,-4.13024,8.1318,-1.86664,50,6.22899,7.25182,-129.36842,-1.1165,-6.92915,29.52365,-18.53165,ecd3795d-a4a9-4db2-b1d1-b61091926f99,10a07f82-8572-4483-bcdb-55890de0a26f,89.0493,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01414521,1755.99102,0.8288994935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-19,11:22:30,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,89.21829,-1.821810943,-1.836898387,2132.308574,202.3372056,12:45:00,6.24789,1.85685,6.81867,-15.33913,18.62077,7.65956,3.30642,0.81902,81.07284,-4.759559403,-0.3658103204,0.4194252945,-4.83125,10.95177,-1.74173,50,6.12498,3.96097,-129.89675,-4.5442,-8.19159,29.14879,-13.60487,6bb256c9-2a30-402a-9c2c-0f85eb73924e,10a07f82-8572-4483-bcdb-55890de0a26f,89.86687,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.4445377,33.45798481,1778.964435,0.8342903351,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-19,11:22:50,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,90.55794,-2.498318576,-2.234522232,2095.89307,199.2828124,12:45:00,6.28322,1.79137,6.98713,-17.66027,15.03135,5.26425,2.53682,0.19734,82.67577,-5.878025884,-1.22249882,0.411518758,-3.60687,9.17133,-1.65618,50,6.12376,5.00581,-131.81651,-6.21739,-6.31857,29.15629,-16.10757,dbf57da8-f9a5-4106-811f-3a91c1496ff5,10a07f82-8572-4483-bcdb-55890de0a26f,91.59349,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.2968118,32.82246405,1761.29244,0.8403541505,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-19,11:23:06,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,90.6205,-2.016014344,-3.420262134,2158.464167,203.6261305,12:45:00,6.25487,1.79068,7.14325,-20.07117,12.33999,5.41106,2.75074,-0.86256,82.95318,-5.863059765,-2.380106252,0.409749722,-4.02363,7.53943,-1.59187,50,6.13014,7.74492,-131.86843,-5.15573,-7.07327,28.47441,-18.92023,86b8c817-111d-4481-bc8d-45feb0b7fc1c,10a07f82-8572-4483-bcdb-55890de0a26f,91.98893,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.7635502,35.21960082,1763.352237,0.8169476537,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-19,11:23:33,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,77.74581,-1.374023091,-1.87238047,2510.714472,94.31295458,09:15:00,6.05906,2.07218,5.615,-45.97097,0.79966,-11.23981,0.94501,-0.61235,71.67662,-9.884065233,-3.977244078,0.4922185924,5.46184,0.82996,-1.90537,50,5.91257,4.02701,-113.00494,-4.07305,7.02682,21.5709,-31.10628,5b576bcc-817f-4776-91ce-a4ac2854a205,10a07f82-8572-4483-bcdb-55890de0a26f,76.57663,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-19,11:23:49,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,78.18058,0.2067926208,-0.07580231972,2544.230456,84.53895784,08:45:00,6.10968,1.97823,5.38804,-47.98639,-1.41666,-14.41253,2.30461,0.70615000000000006,71.80072,-8.688522501,-2.768581826,0.4911603036,7.62158,-0.8116,-1.96149,50,6.09492,0.59611,-113.68995,-1.07361,9.92853,21.75718,-33.23131,b37c8b12-e5af-4f0d-a56d-63b3dd8d9cd5,10a07f82-8572-4483-bcdb-55890de0a26f,76.74162,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-19,11:24:07,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,83.36998,-3.07745084,-3.2402,1679.425164,226.9784463,01:30:00,5.96651,2.15572,6.7965,-27.2453,11.74715,12.58362,0.88053,0.24434,76.32399,-8.252997465,-0.8298629364,0.449429623,-7.96974,7.45672,-1.95094,50,5.75672,6.54227,-121.14957,-7.2087,-11.78562,24.77245,-21.14708,633fdead-1440-4a51-990c-7d818e00d921,10a07f82-8572-4483-bcdb-55890de0a26f,83.86728,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.50733349,1618.287774,0.9635962405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-19,11:24:23,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,82.35309,-3.509972256,-2.990522025,1690.000291,238.396629,02:00:00,6.05984,2.04372,6.45511,-31.33905,9.29033,15.06816,0.21585,0.55007,75.35728,-9.416208669,-0.1166603722,0.4587662815,-9.21049,6.18244,-1.83925,50,5.79738,5.84384,-119.55909,-8.17985,-13.22587,24.76031,-23.29632,5b06aad0-2e5d-4999-b840-54d7ac49c69f,10a07f82-8572-4483-bcdb-55890de0a26f,82.16044,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.7469804,20.01096788,1587.970127,0.9396271321,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-19,11:24:42,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,82.79578,-1.649634094,-3.128176617,1708.851145,235.7410335,01:45:00,6.09085,2.05008,6.71174,-30.55868,9.17857,13.50803,2.0338,0.31364,75.40931,-7.475025645,-0.5385094955,0.4537016183,-8.47831,5.61578,-1.84849,50,5.96946,6.23741,-120.40459,-4.24839,-12.32796,25.45073,-24.00838,fb5557e8-b2b5-417d-bac3-baf1b8257f25,10a07f82-8572-4483-bcdb-55890de0a26f,83.07759,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1452295,1593.792593,0.9326690613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-19,11:24:57,"Schooler, Hayden",1000384032,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,73.46984,2.7117549,0.2390621137,2454.682399,48.71262495,07:30:00,6.24797,1.74238,NA,-69.80466,-14.59778,-16.54913,3.02358,0.59167,67.29632,-10.01045888,-2.802656249,0.5347711752,8.54128,-8.29104,-1.75212,50,6.47227,0.11007,-106.49971,2.70573,9.727,19.73137,-41.61607,448e90b7-d8a7-475d-9fd5-a21111265251,10a07f82-8572-4483-bcdb-55890de0a26f,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.52338752,43.86080805,1769.88799,0.7210252498,07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
