PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-03-19,11:14:11,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,54.38297,4.956473901,-2.298783888,1272.503498,224.8055637,01:30:00,5.7106,1.38119,9.84784,-67.31347,11.9696,11.9604,4.33105,0.42151,50.14965,-8.755949768,0.1515801801,0.6408577375,-8.29146,6.20954,-1.37509,50,5.72375,3.17721,-79.3793,6.83722,-5.27362,10.46114,-28.22459,c520125b-cbf3-49de-b25f-74017731c4e8,4413403a-e850-448c-ac86-1484ece9c95e,58.81561,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.227725821,1264.993928,0.9940985859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-19,11:14:17,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,62.86518,NA,NA,1385.879884,NA,NA,5.48816,0.92013,9.09537,NA,NA,NA,5.76536,2.82301,57.51757,-4.84040867,3.623423476,0.5632461396,-8.10059,6.07583,-0.9347,50,5.56672,-1.51218,-91.69501,7.83616,-6.86709,14.10392,-27.0234,da5b04fe-bc50-49a5-b5de-d79b710f4a01,4413403a-e850-448c-ac86-1484ece9c95e,66.92001,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.3751294,11.48753353,1358.118021,0.9799680601,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-19,11:14:23,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,67.99475,4.704863392,-1.585928104,1515.59499,225.1835225,01:30:00,5.5258,1.06862,6.75837,-45.67918,11.97364,12.09047,5.98606,0.6413,61.74198,-4.113291124,0.7528855008,0.5464892861,-7.32737,5.41075,-0.98248,50,5.77905,2.51498,-98.81031,7.30122,-7.20515,16.53768,-26.85355,fc2f7e0d-68da-48d0-9964-0585f9735de1,4413403a-e850-448c-ac86-1484ece9c95e,68.97196,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.5719832,15.48052865,1460.611046,0.9637212156,02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-19,11:14:30,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,69.32553,3.283862288,-1.456130235,1488.917933,236.044504,01:45:00,5.49806,1.04585,6.36206,-46.52905,9.31848,13.91931,4.61791,0.87834,63.52381,-5.6033965,1.209161483,0.5378651541,-8.17701,4.29712,-0.95856,50,5.68953,2.27631,-100.89096,4.82694,-8.43371,16.31502,-27.74203,11e5bafc-23e0-4a65-b931-8478f35aae15,4413403a-e850-448c-ac86-1484ece9c95e,70.07786,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.27441453,1454.882171,0.9771406059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-19,11:14:36,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,69.43422,NA,NA,1541.033153,NA,NA,5.73593,0.80492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32059,-29.93608,-0.19333,50,6.13541,5.42367,-99.95434,0.08783,-1.36068,13.32341,-63.01878,98775499-ef47-4ae3-82fc-7569d0b82cec,4413403a-e850-448c-ac86-1484ece9c95e,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.92319456,1457.74671,0.9459541526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-19,11:14:44,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,73.76195,NA,NA,1657.398577,NA,NA,5.45434,1.52805,4.04043,NA,NA,NA,4.4203,0.212,66.8165,NA,NA,0.5305958678,-8.24836,6.31969,-1.26548,50,5.67449,4.47002,-106.8865,3.27756,-9.48275,19.49704,-24.90861,66702599-e661-47e8-b5c1-1a6d780240ca,4413403a-e850-448c-ac86-1484ece9c95e,71.03794,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.971345821,1648.40561,0.9945740467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-19,11:15:52,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,73.79115,2.485222432,-2.194276679,1655.105711,288.1572731,03:30:00,4.95101,2.08024,4.6923,-57.92963,-5.29839,15.93784,2.46426,1.34349,67.77682,-8.223183927,0.7675444233,0.5221474902,-8.9946,-3.47941,-1.88872,50,5.13845,3.62423,-107.13205,2.90618,-10.45264,18.52118,-36.21747,c5103805-6785-45ac-9fe1-8c50c1f7be52,4413403a-e850-448c-ac86-1484ece9c95e,72.18734,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.354423,1366.393458,0.8255626508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-19,11:16:10,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,73.87255,0.8935229962,-3.653096404,1570.129918,279.767018,03:15:00,4.92101,2.04301,4.9275,-54.15148,-2.19616,12.45833,1.24692,-0.34446,68.20279,-9.119249015,-1.335322604,0.5187838189,-7.59124,-1.40582,-1.72771,50,4.96308,6.48474,-107.26185,0.0967,-8.86856,18.06819,-33.81642,8e77884d-794b-4079-935e-7a57c1001bf5,4413403a-e850-448c-ac86-1484ece9c95e,72.65539,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.13895673,1397.263109,0.8899028633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-19,11:16:20,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,81.05929,0.06119437196,-3.352128312,1822.179362,236.5118145,02:00:00,5.09334,1.91475,4.90393,-34.08103,9.18373,13.96106,2.31069,-0.06596,74.1507,-6.272793411,-0.7506603321,0.4734112254,-8.33332,4.85044,-1.62591,50,5.07524,6.44748,-117.71889,-0.96675,-11.69239,22.36848,-25.36845,44c1260f-b5b0-429d-b5e3-49e1152e5720,4413403a-e850-448c-ac86-1484ece9c95e,79.61881,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.29937203,1647.409099,0.9040872335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-19,11:16:32,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,81.35545,0.3511329633,-3.43365347,1797.77209,251.6168679,02:30:00,4.97579,1.9046400000000001,4.86557,-38.26902,4.80559,14.61054,2.11651,-0.10091,74.38718,-6.757358028,-0.7113469292,0.472369737,-8.7055,2.44517,-1.6068,50,4.98053,6.6147,-118.11775,-0.51218,-12.28116,22.79977,-28.72455,c9e76fb7-431b-47ec-a6a2-b237b8da7334,4413403a-e850-448c-ac86-1484ece9c95e,79.79436,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.31361676,1650.988226,0.9183523512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
