PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-10-22,13:48:13,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,77.15399,-0.4121666509,-2.727937166,2059.883909,213.366668,01:00:00,5.81994,1.36648,5.30048,-31.17842,17.42368,11.51111,2.8344,-0.23682,69.51274,-6.242627584,-0.5682664004,0.5017633107,-6.99288,9.37364,-1.12693,50,5.76046,4.98208,-111.95166,-1.76004,-8.72988,23.2889,-20.47204,998caddc-e3bc-4a46-93d9-9ef13496d608,ac01f2aa-97e7-4125-966a-12b8803c1843,75.11996,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.6709293,-0.5017923181,2059.804911,0.9999616496,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-10-22,13:48:27,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,77.19433,2.619283048,-2.431200323,2152.558969,213.1935333,01:00:00,5.93733,1.36328,5.04169,-32.02935,17.40877,11.42901,5.74263,0.02126,68.69418,-3.38191999,-0.2883407739,0.5060604212,-6.85973,8.25526,-1.14036,50,6.16263,4.38596,-111.80622,4.10743,-8.48025,24.54945,-21.96859,fdf28622-53dc-4c5e-8134-6b1d5d6d9ce8,ac01f2aa-97e7-4125-966a-12b8803c1843,74.48209,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.4644623,23.36926677,1975.979223,0.9179675222,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-10-22,13:48:40,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,78.03729,-0.3061710213,-3.43090353,2008.615135,213.3042479,01:00:00,5.79968,1.54208,4.892,-31.44981,16.8939,11.14297,2.88877,-0.77815,70.19161,-6.14616428,-1.356782723,0.5004277551,-6.9469,8.93167,-1.21497,50,5.7442,6.41314,-113.07269,-1.6378,-8.84406,23.82092,-20.80318,f35477b1-a392-415f-b856-a0431464957e,ac01f2aa-97e7-4125-966a-12b8803c1843,75.32044,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.3391915,12.12674123,1963.793484,0.9776852966,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-10-22,13:48:57,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,72.37919,-1.568053767,-2.98888645,1752.074138,257.7331525,02:30:00,5.87361,1.41844,4.62423,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.94409,1.99224,-1.12376,50,5.66523,5.04459,-104.89675,-4.575,-8.76838,19.29597,-29.97509,99fb2bb5-221a-4698-96a6-9ac8c974e8e0,ac01f2aa-97e7-4125-966a-12b8803c1843,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.26063841,1705.358033,0.9733366848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-10-22,13:49:14,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,73.17855,-0.9882115881,-2.61768441,1812.90205,226.0687026,01:30:00,5.81652,1.3318,5.3691,-44.09691,10.15669,10.59062,1.2143,-0.24136,65.92949,-9.230893874,-0.620621885,0.530134046,-6.55113,5.75315,-1.10454,50,5.69771,4.55029,-106.13347,-3.09022,-7.2949,22.1865,-25.76772,2343e982-d928-4f61-a9f9-463c09e3479f,ac01f2aa-97e7-4125-966a-12b8803c1843,71.09983,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.9897533,30.68555794,1559.061196,0.8599809325,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-10-22,13:50:12,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,72.46852,-1.864280999,-2.303855345,1631.046677,245.4321374,02:15:00,5.88343,1.06609,4.45495,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.38788,3.63216,-0.83481,50,5.63919,3.80762,-104.94608,-5.07258,-8.08141,20.93526,-28.20092,8d68b17b-d34d-41d6-85db-b28db19cfc77,ac01f2aa-97e7-4125-966a-12b8803c1843,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25455174,1599.681288,0.9807697788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-10-22,13:50:49,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,73.26536,0.09862040398,-2.381611479,1654.08776,237.8567172,02:00:00,5.98088,1.22629,5.18971,-45.7712,8.38705,13.4327,2.25946,0.10425,66.25972,-8.424079803,0.136215563,0.5296679929,-7.88175,4.39897,-1.01534,50,5.95645,4.02494,-106.30905,-1.16808,-8.86189,21.2033,-27.22804,9a909684-c8ee-4d64-b6fb-73c0cfcacd82,ac01f2aa-97e7-4125-966a-12b8803c1843,71.16239,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.74996117,1436.077588,0.8681991508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-10-22,13:52:37,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,72.92389,-0.07579403355,-2.272695779,1567.103828,256.5080089,02:30:00,5.83914,1.30606,4.99717,-51.59137,3.68619,15.56451,1.46826,0.45664,65.89469,-9.646520439,0.6414389959,0.5351134148,-8.95363,1.96254,-1.09985,50,5.79165,3.72803,-105.74905,-1.69397,-9.9194,21.67347,-29.99983,103eef9f-6669-4da6-a75a-c1568ad49fce,ac01f2aa-97e7-4125-966a-12b8803c1843,70.43822,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.8912812,33.00605994,1314.193578,0.838612959,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-10-22,13:53:38,"Dunn, Dallas",1000371994,Right,NA,NA,ChangeUp,Live,NA,73.03509,-0.4979944615,-1.27576607,1906.604726,247.0815121,02:15:00,5.78217,1.37256,4.39822,-47.6163,7.90302,18.79711,1.33872,1.72118,66.93639,-9.167024606,2.178960488,0.5362823328,-10.00653,4.19583,-1.25456,50,5.6839,1.73676,-105.99423,-2.50154,-11.31828,19.09087,-27.42819,77a3022d-cd81-4104-aa4b-8e40b2a73670,ac01f2aa-97e7-4125-966a-12b8803c1843,70.28469,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6496408411,1906.482172,0.9999357214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-10-22,13:54:10,"Dunn, Dallas",1000371994,Right,NA,NA,Sinker,Live,NA,77.92086,-0.9071335625,-4.061467215,1971.760004,226.9043462,01:30:00,5.72657,1.34211,4.56382,-33.4222,15.39004,16.51178,2.07599,-1.15297,70.67348,-7.043481344,-1.019574856,0.5028468809,-9.74382,8.21098,-0.93561,50,5.6022,7.44151,-112.82443,-2.94385,-12.45471,22.12741,-21.67863,05645cef-8376-436f-8b51-35199761dacd,ac01f2aa-97e7-4125-966a-12b8803c1843,74.95808,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2774731343,1971.736882,0.9999882736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
