PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-04-08,10:37:31,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,85.22271,-2.236998936,-3.503322822,2035.057819,245.7963456,02:15:00,5.87694,1.44808,NA,-33.5425,9.19752,20.45526,0.90186,-0.2573,77.225,-8.25782767,0.1959338898,0.4705315796,-11.20811,5.24377,-1.03781,50,5.55678,6.65361,-123.12924,-6.26912,-17.03471,26.72785,-24.20427,f6510795-b84a-4ec2-8c91-b8105a2c994a,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.96925577,1726.405325,0.8483323224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-08,10:37:55,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,83.49061,-0.03380058744,-1.926981009,1981.380006,258.8206823,02:45:00,5.85208,1.34245,NA,-40.25507,4.25681,21.73721,2.46458,1.27797,75.54938,-7.277796791,2.006821729,0.4801858644,-11.35188,2.11588,-1.12845,50,5.79723,3.139,-120.84333,-1.78758,-16.59056,26.11063,-29.08173,5653a62d-cbc1-4c26-9f85-864f4d6ec02b,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.5436792,32.47861117,1671.476251,0.8435919639,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-08,10:40:28,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,82.78371,0.2404708556,-1.151531131,1936.744891,253.5256831,02:30:00,5.89828,1.30053,NA,-38.86826,6.34852,21.60542,2.89321,1.98076,74.86629,-6.761495404,2.760267959,0.4839730963,-11.05694,3.06772,-1.18386,50,5.87974,1.49846,-119.86287,-1.13548,-15.89156,25.78,-27.76498,f5f314e5-96a5-43b5-bb51-c184e00de94a,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8406373,1696.5203,0.8759647736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-04-08,10:40:48,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,83.15109,-2.168416523,-4.541588286,2015.572106,246.8296382,02:15:00,5.89565,1.27021,NA,-35.0363,8.80231,20.55799,0.8856,-1.38806,75.49113,-8.524529648,-0.7884486709,0.4765404808,-11.79468,5.1191700000000004,-0.77936,50,5.61399,8.73746,-120.14051,-5.93622,-17.08784,25.17763,-24.75752,7542ae29-9c08-4750-8cbd-173ce7725cab,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.985088,35.16335386,1647.757235,0.8175134148,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-04-08,10:41:08,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,83.45073,-1.722857251,-3.988001784,1982.873231,248.9328636,02:15:00,5.91631,1.14807,4.46761,-34.52812,7.45721,19.3827,1.40729,-1.00946,75.78139,-8.098307401,-0.3875451909,0.4663588534,-11.3668,4.43174,-0.77778,50,5.72205,7.75003,-120.86983,-4.84966,-16.64832,25.74772,-25.68313,998125fb-4bdc-4ede-a39e-ce69367f8460,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,80.82282,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.61472779,1756.993157,0.8860844605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-08,10:41:31,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,84.25278,-0.04270219216,-2.804666512,2034.456419,249.8036131,02:15:00,5.90908,1.30267,NA,-36.22819,7.18959,19.66458,2.84859,0.21839,76.17929,-6.585935157,0.7608157783,0.4742476943,-10.64146,3.58848,-0.98348,50,5.86015,5.14165,-121.92577,-1.6228,-15.85719,26.23134,-26.82674,d53c78c0-207a-446e-84f7-e2a3f4125828,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.88256041,1763.97226,0.8670484376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-04-08,10:41:53,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,83.69101,-0.9852495604,-2.611327296,1983.856709,248.6244448,02:15:00,5.88753,1.2607,NA,-35.07526,7.74692,19.86183,2.01974,0.41271,75.95575,-7.382180269,1.032432331,0.4709835835,-10.91226,4.2462,-0.99326,50,5.74387,4.75971,-121.26904,-3.44945,-16.09866,25.77747,-25.9097,8cecd178-a44d-4f33-9969-34b27d23c6d3,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.45326617,1791.295908,0.9029361344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-04-08,10:42:17,"Quattrocchi, Anthony",1000299018,Right,NA,NA,ChangeUp,Live,NA,77.86333,-1.927912898,-4.835377319,1713.470303,225.0194208,01:30:00,5.85665,1.26331,4.595,-35.7925,12.1413,12.19143,1.05015,-2.28784,71.05685,-8.525272755,-2.576013197,0.4983016306,-7.83045,6.9453,-0.8154,50,5.64668,9.14282,-112.69687,-4.95404,-10.01108,21.6087,-23.29462,c69a0f9b-dd1f-4d0c-90a8-8489b63df549,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,75.64181,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.94758698,1484.691914,0.8664824312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-04-08,10:42:43,"Quattrocchi, Anthony",1000299018,Right,NA,NA,ChangeUp,Live,NA,77.66316,-3.654000897,-4.736271529,1556.092756,217.360184,01:15:00,5.92452,1.46192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.84033,9.51369,-0.92677,50,5.46246,8.8037,-112.02132,-8.44592,-9.89633,21.49397,-20.16554,e99325dc-c067-410b-bb8d-5c30e42f4a92,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.7810238,30.82098106,1336.329409,0.8587723351,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-04-08,10:43:15,"Quattrocchi, Anthony",1000299018,Right,NA,NA,Sinker,Live,NA,84.66603,0.661093303,-0.5884894618,1997.025982,253.0474403,02:30:00,5.89435,1.30692,NA,-37.36084,6.36859,21.0201,3.42654,2.48395,76.18259,-6.063657603,3.209843333,0.4759466896,-10.53276,2.9189,-1.25886,50,5.93033,0.33492,-122.50261,-0.22756,-15.75105,27.79091,-27.80903,5767b34f-5e30-48d6-955c-2fc670b40142,57acc2c6-f88a-4e66-813c-ee13a0d1c8b8,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.35971557,1686.896743,0.8447044544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
