PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId
1,2026-02-27,09:32:17.90,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,89.27666,-0.6190619726,-3.093080761,2265.093955,198.227212,12:30,5.81275,1.9354,6.15884,-17.94795,16.82532,5.55699,3.74441,-0.46132,81.14908,-4.01430977,-2.041456385,0.424418331,-3.93698,9.35557,-1.70374,50,5.75657,6.84224,-129.79152,-1.9577,-6.68084,28.48462,-16.29816,fa7ebadb-0ef9-4842-a2de-302e49045882,a3405d68-0ada-4622-9411-c521560b7f64,88.80964,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.9163808,1810.971987,0.7995129663,,eee1a3dd-03f4-4818-b706-a55c334d3d67,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
2,2026-02-27,09:32:38.01,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,89.06905,-1.287841437,-2.807586725,2278.506444,201.2872534,12:45,5.70136,1.89897,6.26366,-18.61514,16.17688,6.31754,2.96127,-0.16482,81.03542,-4.813276264,-1.609062918,0.4245327755,-4.28226,9.23253,-1.69438,50,5.5969,6.16139,-129.51916,-3.47608,-7.23516,28.40467,-16.57509,fcddbe84-d052-429f-9caa-a097a5c8b643,a3405d68-0ada-4622-9411-c521560b7f64,88.7857,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.22456649,1789.975679,0.7855916684,,fd196684-9c5d-4d21-be6d-02eb4ed926e0,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
3,2026-02-27,09:32:55.20,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,90.33825,-1.23686881,-3.051612778,2289.065233,201.3076856,12:45,5.68895,1.87207,6.33003,-18.84182,14.90154,5.82744,2.97823,-0.45458,82.20452,-4.808845611,-1.945245402,0.4180859736,-4.09257,8.53867,-1.65261,50,5.58984,6.82691,-131.35402,-3.40822,-7.11263,29.1911,-17.33438,10eb0264-f0a6-418d-bd3e-331b18631e8b,a3405d68-0ada-4622-9411-c521560b7f64,90.15476,Pitching,23360159,,,,,,,,,,,,,,,,,,,,35.32999487,1867.499453,0.8158349645,,8f5a1b8c-f457-461b-a682-0d6654e42beb,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
4,2026-02-27,09:33:20.45,"Racioppo, Frank",1000481742,Right,,,,,,Fastball,Live,,85.41303,-0.337770783,-3.049822752,2327.686945,216.3042797,1:15,5.89463,1.72236,5.20836,-30.29922,9.07981,6.70279,3.05165,-0.58945,77.825,-5.959401156,-1.803170699,0.4516519808,-4.41586,4.88209,-1.44544,50,5.84107,6.37405,-123.99956,-1.78359,-6.84749,25.73346,-24.6036,220d369d-e202-45b2-86c2-67accf778c5b,a3405d68-0ada-4622-9411-c521560b7f64,83.45461,Pitching,23360159,,,,,,,,,,,,,,,,,,,196.37879,45.40505919,1634.246143,0.7020901788,12:30,7186decc-a371-4c7c-82d6-3acae1ed9ec7,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
5,2026-02-27,09:33:29.55,"Racioppo, Frank",1000481742,Right,,,,,,Fastball,Live,,83.57242,1.337232082,-1.590943408,2295.019146,234.0290973,1:45,5.84741,1.90598,4.95932,-33.03655,8.3604,11.57863,4.35826,1.36765,76.12629,-4.773850816,0.5546652308,0.4630795318,-6.49698,3.98395,-1.76142,50,5.95027,2.96274,-121.39016,1.66836,-9.67272,24.25695,-26.24273,d0a9ad0d-0afe-4540-b5ec-dc4eb7611471,a3405d68-0ada-4622-9411-c521560b7f64,81.39517,Pitching,23360159,,,,,,,,,,,,,,,,,,,220.5398365,53.46131265,1366.375067,0.5953654327,1:15,43c8ca8b-52a9-4911-ab33-74703b1b3b51,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
6,2026-02-27,09:33:41.80,"Racioppo, Frank",1000481742,Right,,,,,,Fastball,Live,,84.49165,-0.1467582512,-1.776782104,2306.986542,220.6176972,1:15,5.95132,1.85632,4.97103,-30.79864,9.73702,8.38328,3.2461,0.87637,76.97505,-5.841198535,-0.2218205933,0.4582368474,-4.895,5.13009,-1.69153,50,5.91259,3.50887,-122.73075,-1.41047,-7.43597,25.2083,-24.38096,0fa56f54-ebf5-4a67-9741-b4e08cfe7fac,a3405d68-0ada-4622-9411-c521560b7f64,82.25536,Pitching,23360159,,,,,,,,,,,,,,,,,,,,46.78691817,1579.624892,0.6847135269,,de5bb597-f0d0-43b8-b818-ebf06c2f9c20,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
7,2026-02-27,09:34:08.57,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,92.1499,-0.1045657132,-2.758230706,2290.328625,195.233568,12:30,5.72923,2.09448,,-15.5486,18.95829,5.17648,4.33428,-0.09079,83.28739,-2.98077359,-1.800867936,0.4227896053,-3.51753,9.87669,-1.82284,50,5.70558,6.23442,-133.67803,-0.86255,-6.31553,30.90674,-14.44096,adbb01d2-d93f-40f2-b3de-ade50add3514,a3405d68-0ada-4622-9411-c521560b7f64,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,42.71875775,1682.687348,0.7346925369,,e7278499-e16d-414f-a33a-33620affe8d2,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
8,2026-02-27,09:34:24.32,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,92.43473,-1.423106132,-3.080197322,2313.006465,202.5631664,12:45,5.67232,1.99391,6.68247,-14.88795,16.92618,7.04805,3.12801,-0.23845,84.01173,-4.266995687,-1.732768414,0.4059582958,-4.82901,9.82921,-1.7914,50,5.57135,7.0339,-134.46106,-3.77119,-8.78655,30.82541,-14.28947,75d420ad-9fe8-4490-9aad-48d1a433a0ac,a3405d68-0ada-4622-9411-c521560b7f64,92.84806,Pitching,23360159,,,,,,,,,,,,,,,,,,,,23.26808249,2124.881747,0.9186665836,,c2ec4dc4-b9fc-4b7b-a2b7-efd4f717a350,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
9,2026-02-27,09:34:46.16,"Gessner, Josh",1000293932,Right,,,,,,Fastball,Live,,93.42459,0.5189273811,-1.194640068,2333.636969,197.061274,12:30,5.71831,2.00677,,-14.65616,18.3373,5.63749,4.98559,1.35178,84.57509,-2.211066448,-0.1442467033,0.4134141754,-3.32028,9.49206,-1.89935,50,5.7558,2.61498,-135.74896,0.66861,-6.15507,31.53395,-14.57784,ffb8ee56-271e-4a43-9325-976eeca2b07b,a3405d68-0ada-4622-9411-c521560b7f64,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,36.09293077,1885.724695,0.8080625735,,d83c9f10-ece4-4886-ad71-9f2c79c5704e,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
10,2026-02-27,09:35:08.07,"Racioppo, Frank",1000481742,Right,,,,,,Fastball,Live,,86.05785,-0.4789901749,-1.290670668,2303.31042,227.3782074,1:30,5.80675,1.67548,5.08657,-30.85587,7.8251,8.53841,2.7839,1.17049,78.91477,-6.175504652,0.2920772067,0.4476308907,-4.82514,4.22994,-1.56014,50,5.73768,2.51289,-125.11216,-2.15173,-7.66143,24.82674,-25.45768,34c93e3f-afe4-46c3-8042-9ac8ea85a811,a3405d68-0ada-4622-9411-c521560b7f64,84.20428,Pitching,23360159,,,,,,,,,,,,,,,,,,,,55.29093245,1311.527129,0.5694096277,,963ffe9e-a3eb-4d27-bb4d-af613c2c04c7,24afde04-8b56-49b7-b4a5-ea8b7f8bf3cb
