PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-11,12:49:09,"Halverson, Ayden",1000383106,Left,NA,NA,Fastball,Live,NA,76.77077,-1.827037256,3.708555677,1791.099575,137.5096778,10:30:00,5.41284,-1.18058,4.56294,-34.02947,16.08907,-14.77172,0.83432,1.12221,70.03652,-8.048320842,0.9913181417,0.5095309899,8.69305,8.82269,0.80922,50,5.19228,-6.70383,-111.19791,-4.71485,10.83265,20.82496,-21.17985,b6b15926-40d2-4332-9f6d-7c4c71163388,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,73.97477,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.07428,-17.00052893,1712.832207,0.9563020569,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-11,12:49:22,"Halverson, Ayden",1000383106,Left,NA,NA,Fastball,Live,NA,76.14488,-0.7294131828,2.976197596,1697.1478,116.6787601,10:00:00,5.34303,-1.40477,4.57213,-43.12534,7.83106,-15.66855,1.05433,0.12356,69.42791,-8.626419352,0.08616011214,0.5137724084,8.97763,4.25877,1.11075,50,5.22863,-5.21098,-110.39194,-2.86177,10.99053,21.10647,-26.96041,16846b5c-a3d6-4f1f-9b35-67b62372132b,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,73.36408,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.030288,-22.97327281,1562.541951,0.9206870206,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-11,12:49:35,"Halverson, Ayden",1000383106,Left,NA,NA,Fastball,Live,NA,76.87324,1.57227827,2.492680955,1795.069627,123.9408401,10:15:00,5.27902,-1.17402,4.40272,-41.47434,8.69667,-13.01477,3.3251,0.12176,69.87427,-6.026265688,0.1022102388,0.5097976487,7.3964,3.9955,0.92101,50,5.40713,-4.39794,-111.45792,1.61496,9.25842,20.95446,-27.17269,681d41ff-bd50-4041-86b6-49781601acac,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,73.93608,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.2513019,-19.06659355,1696.591276,0.9451395368,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-11,12:49:48,"Halverson, Ayden",1000383106,Left,NA,NA,Fastball,Live,NA,76.88176,-2.180705548,3.00659186,1890.385139,144.5398625,10:45:00,5.39201,-1.28223,4.62121,-33.20574,16.66858,-11.89256,0.5482,0.58718,70.12128,-8.256329907,0.8138439318,0.5082880248,7.03092,9.25348,0.9841,50,5.13838,-5.449,-111.41229,-5.37275,8.78325,21.15886,-20.61429,ab65745c-20bd-49a5-b40e-e85ab94c822d,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,74.15567,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.5154897,-21.78711144,1755.353685,0.9285693417,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-11,12:50:10,"Halverson, Ayden",1000383106,Left,NA,NA,ChangeUp,Live,NA,71.04159,0.8792817648,2.284300189,1042.160791,59.84431945,08:00:00,5.13305,-1.43722,4.22373,-63.2883,-4.70129,-8.00491,0.70164,0.08398,65.9327,-10.5388586,0.8257745425,0.5508991142,4.67037,-2.62051,1.19498,50,5.16569,-3.84658,-103.10531,-0.52141,5.05054,16.40788,-35.00786,31b5ccad-da0b-4003-977a-f1a3439299d1,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,68.41986,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.04062861,853.2640553,0.8187451136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-11,12:50:32,"Halverson, Ayden",1000383106,Left,NA,NA,ChangeUp,Live,NA,72.17422,0.1409675679,0.9031681448,1021.391434,84.84334429,08:45:00,5.05006,-1.77944,4.26197,-57.72465,-0.96151,-10.12683,0.37457,-1.75913,66.77788,-10.29583922,-0.9475842718,0.5422562836,5.40194,-0.52805,1.69119,50,5.00804,-1.31232,-104.80542,-1.67956,6.01595,17.50346,-32.76212,fd1d699d-8276-438f-a0cc-1c5923769c11,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,69.51038,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.94220932,857.1715931,0.8392194847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-11,12:51:05,"Halverson, Ayden",1000383106,Left,NA,NA,Fastball,Live,NA,75.8343,0.4027672771,2.561201699,1754.547696,144.0820907,10:45:00,5.20675,-1.25793,4.62479,-36.58409,15.08036,-10.96794,2.54128,0.26402,68.21115,-6.362488958,0.5265821712,0.5173295996,6.52165,7.67904,1.00483,50,5.2159,-4.5533,-109.90881,-0.43757,7.84082,22.59128,-22.94172,8846b822-618a-41ec-9b7c-d125d13eb8b4,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,72.85962,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.14478209,1715.279342,0.9776191013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-11,12:51:27,"Halverson, Ayden",1000383106,Left,NA,NA,Slider,Live,NA,67.74925,3.539405822,-0.7507639953,1949.310619,259.835393,02:45:00,5.21775,-1.59732,4.40376,-62.77328,2.06788,11.8673,3.36895,-1.32488,61.65038,-7.955383871,1.433109542,0.5795578447,-6.3098,-0.0035,1.66595,50,5.53532,0.92222,-98.13918,4.14636,-6.10661,16.64228,-32.17743,bdc02905-5fc7-4c42-8d60-2cd6308a4a7f,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,65.03654,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.1436874,-57.04240107,1060.460527,0.5440182377,04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-11,12:51:47,"Halverson, Ayden",1000383106,Left,NA,NA,Slider,Live,NA,66.64556,4.896210309,-0.683351409,1913.458695,290.1732715,03:45:00,5.21856,-1.60582,4.54938,-73.50537,-6.20756,16.63721,3.76492,-0.86981,60.28288,-8.629915712,2.396135294,0.5904346738,-8.8086,-4.77889,1.66178,50,5.66195,0.66051,-96.33801,6.09479,-8.15693,17.01417,-36.59939,64d90923-e280-48f1-9b14-08a7360a2446,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,63.83846,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.6032774,-50.01398676,1229.589682,0.6426005876,05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-11,12:52:05,"Halverson, Ayden",1000383106,Left,NA,NA,Slider,Live,NA,68.20122,2.50453713,1.518814596,2008.667299,289.0436478,03:45:00,5.15716,-1.50093,4.38372,-69.8224,-4.83161,13.87857,1.73199,1.10592,61.58895,-10.31686242,4.0889559,0.5802261763,-6.60969,-3.36973,1.32576,50,5.35918,-3.04017,-98.70323,2.19024,-6.35639,19.39581,-35.41464,c1177626-f2fe-42ac-bd27-9ecfaced9dc4,911d0b5f-3870-4ad6-b71e-5a8f324b4af7,64.96163,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.1921772,-62.8726504,915.8916068,0.4559697901,04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
