PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-04-23,11:10:15,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,77.22455,0.5145052971,-3.497942605,1786.522296,221.7102895,01:30:00,6.22192,2.44582,5.3219900000000004,-35.17797,12.8353,11.50225,3.77409,0.11817,70.32738,-6.028958322,-1.354327114,0.4987145569,-7.10117,6.64089,-2.13753,50,6.2435600000000004,6.49651,-112.0787,-0.07576,-8.99464,21.05299,-23.76243,1137c709-6247-4c54-90ea-8535fa455437,e1a4166e-a97f-463e-8514-dae3a3676e96,75.57918,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.02405759,1667.593277,0.9334298712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-23,11:10:32,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,80.1027,-0.4457231473,-3.206059242,1983.122441,240.9139646,02:00:00,6.01532,2.25621,5.51087,-37.4219,6.77489,12.25455,2.47942,0.27665,73.31986,-7.40836327,-0.915585911,0.4784832825,-7.43742,3.73375,-1.98495,50,5.95162,6.13609,-116.34404,-2.06966,-10.17032,22.3038,-27.06833,585bff3e-5d5a-47a6-a53b-aeaeca85664e,e1a4166e-a97f-463e-8514-dae3a3676e96,78.77483,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.0383037,29.76859057,1721.425167,0.8680377631,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-23,11:10:46,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,81.78831,0.56996061,-2.648840192,1956.961042,228.0839374,01:30:00,5.90381,2.16701,5.4847,-32.82214,9.97533,11.16828,3.70239,0.61808,73.8822,-5.584073831,-0.5503587099,0.4708477324,-6.79051,5.13962,-1.94246,50,5.93195,5.14104,-118.75237,0.14546,-9.57321,25.445,-24.92825,e462c0c1-6cb7-4889-8681-fb8cb23cee6a,e1a4166e-a97f-463e-8514-dae3a3676e96,80.05229,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.74711651,1791.268569,0.9153317467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-04-23,11:11:01,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,82.47044,0.531441453,-2.872715744,1937.563808,240.9544422,02:00:00,5.89838,2.18422,5.46296,-34.97954,7.06407,12.80947,3.4814,0.56105,74.72437,-6.012716728,-0.4702076034,0.4666823732,-7.70456,3.59801,-1.94012,50,5.92168,5.59815,-119.73964,-0.00873,-11.07241,25.30688,-27.00327,2e9634f1-a1c2-4d7d-97f6-ee112a24d11c,e1a4166e-a97f-463e-8514-dae3a3676e96,80.76679,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.07281806,1709.609855,0.8823502215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-04-23,11:11:18,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,83.21463,0.5416713008,-2.753638921,1971.166681,224.3821679,01:30:00,6.17895,2.11139,5.50494,-26.43426,15.14226,14.87623,4.48321,0.77418,74.53712,-4.439286219,0.05271221613,0.4640828279,-8.87639,7.91259,-1.88096,50,6.20889,5.33423,-120.75671,0.30103,-12.84983,27.81537,-20.71947,1f8c8194-7719-4505-8bc3-b7b52216f70c,e1a4166e-a97f-463e-8514-dae3a3676e96,81.21921,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.7898661,27.64922383,1746.069748,0.8858052263,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-23,11:11:33,"Taylor, Curtis",1000312224,Right,NA,NA,NA,Warmup,NA,84.53631,0.2950114457,-2.12726582,2053.484777,223.0807856,01:30:00,5.89242,2.14485,5.35104,-27.70465,12.52625,11.75541,3.86055,1.12864,76.30008,-4.89044671,0.07715022278,0.45651104260000003,-6.90834,6.555,-1.96183,50,5.89964,4.16772,-122.76556,-0.29221,-10.41017,27.162960000000002,-22.29633,609ee4c7-0662-4af0-afac-f71a744e177e,e1a4166e-a97f-463e-8514-dae3a3676e96,82.56632,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.790648,28.56084194,1803.596063,0.8783099261,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-04-23,11:11:51,"Taylor, Curtis",1000312224,Right,NA,NA,Fastball,Live,NA,85.34509,-1.072115165,-5.076538176,2006.119855,215.946668,01:15:00,5.96788,2.25593,5.59425,-24.25239,14.62353,10.65449,2.94193,-1.60777,78.02174,-5.588549264,-3.093209649,0.4487575231,-7.07943,8.09626,-1.82713,50,5.86009,10.64036,-123.69712,-3.11672,-10.98299,24.37374,-19.61356,a7da9919-0a87-4f4e-a47f-d7838dce46b9,e1a4166e-a97f-463e-8514-dae3a3676e96,83.99288,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.85679197,1789.736692,0.8921384671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-04-23,11:12:12,"Taylor, Curtis",1000312224,Right,NA,NA,Fastball,Live,NA,85.66326,1.601733186,-1.935964942,1922.480254,234.1904989,01:45:00,5.98526,2.45079,5.27228,-29.43608,10.14861,14.13329,5.03779,1.8097,76.6461,-3.925879493,0.7210046472,0.4528298051,-8.1454,4.84197,-2.28419,50,6.11055,3.72028,-124.28233,2.47612,-12.48594,29.54095,-24.75188,50aca766-7119-4511-a2c2-fe79f5fd0d53,e1a4166e-a97f-463e-8514-dae3a3676e96,83.23754,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.3140857,24.56125378,1748.529263,0.9095174106,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-04-23,11:12:41,"Taylor, Curtis",1000312224,Right,NA,NA,Sinker,Live,NA,85.58771,-2.329759495,-2.931931766,1936.171186,231.0488949,01:45:00,5.55929,2.63717,5.26245,-26.9473,12.19444,15.09399,1.1212,1.13855,78.21715,-7.316482665,-0.1212796366,0.4502891254,-8.80342,7.10181,-2.37992,50,5.32646,5.83974,-124.1905,-5.98916,-13.71244,25.48698,-21.11208,0db33463-2479-4e3e-b529-eaaf724062ac,e1a4166e-a97f-463e-8514-dae3a3676e96,83.70719,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57635119,1787.79998,0.9233687562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-04-23,11:13:05,"Taylor, Curtis",1000312224,Right,NA,NA,Sinker,Live,NA,86.96764,-2.93534887,-4.33547959,1920.735436,241.009041,02:00:00,5.61957,2.15886,5.55278,-28.04798,9.60385,17.29477,0.52958,-0.45813,79.49364,-8.145194226,-1.102911626,0.4416359831,-10.468,5.96612,-1.79519,50,5.34692,8.97399,-125.99113,-7.41594,-16.77467,26.32825,-22.61352,76ac761e-41a0-47a6-83b9-87b5c870268f,e1a4166e-a97f-463e-8514-dae3a3676e96,85.3473,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.11741668,1694.057246,0.8819836478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
