PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-02-05,11:10:16,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,67.74724,3.139193437,1.96753031,1749.38942,136.9594507,10:30:00,6.0491,-1.69192,4.19165,-47.95648,16.23253,-15.22144,5.03755,-1.09183,61.33168,-5.709988473,-0.8481839294,0.5766360057,8.47854,7.4579,1.5056,50,6.32618,-2.92327,-98.16884,3.97203,8.20496,16.7489,-24.95679,c0f18bfe-a75e-41b1-b1e8-1ef334b576a7,11044cea-bf82-423f-8761-236d322d5a00,65.36609,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0730704,-25.82444925,1574.683091,0.9001329677,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-02-05,11:10:25,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,74.23342,1.548642251,3.653805699,1849.253417,155.3190656,11:15:00,5.85774,-1.57556,4.85165,-36.50139,15.37541,-7.10305,4.27158,1.26369,67.62531,-5.24217344,2.331617028,0.5183916369,4.8038,7.69621,1.25179,50,5.97156,-6.66795,-107.70294,1.84015,5.62823,19.15058,-23.157,9aba9d66-57f1-466e-ac1d-3ed619f778e0,11044cea-bf82-423f-8761-236d322d5a00,72.71035,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.1296822,-33.83715952,1536.033356,0.8306235057,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-02-05,11:10:36,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,77.06519,1.710437435,2.926299161,1969.18804,136.9278402,10:30:00,5.77143,-1.59028,4.94815,-35.59959,12.47701,-11.72869,4.40852,0.17405,69.89381,-4.94467615,0.731111029,0.4990433505,7.10829,6.12465,1.33998,50,5.8984,-5.36543,-111.86605,2.27359,8.94619,21.46134,-24.46583,1a4f7fab-e705-4cb2-ac63-4c1619a377c3,11044cea-bf82-423f-8761-236d322d5a00,75.52939,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.6905103,-30.96203577,1688.595241,0.8575083772,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-02-05,11:10:48,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,79.17064,0.9981013853,2.368315476,2000.857198,150.8185266,11:00:00,5.71267,-1.54067,5.22034,-28.0981,16.88087,-9.45864,4.30165,-0.12188,71.8654,-4.281540462,0.5892771472,0.482698731,5.77843,8.76677,1.34878,50,5.77881,-4.47904,-115.066,1.17488,7.69958,22.57568,-20.49259,4119e0d2-ad21-4602-8761-941b1215c2c8,11044cea-bf82-423f-8761-236d322d5a00,78.08688,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.5828638,-34.84705716,1642.063893,0.8206802038,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-02-05,11:11:04,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,79.93709,1.172338028,2.948941067,2078.939348,138.2784162,10:30:00,5.71977,-1.4909,5.06949,-29.85818,14.62354,-13.09897,4.32815,0.17424,72.42497,-4.425707439,0.4909426792,0.4800231518,7.88085,7.45912,1.24539,50,5.80148,-5.57892,-116.07788,1.4651,10.67211,23.24598,-22.07304,9edd51bd-2e85-4a5f-8088-09076293f72b,11044cea-bf82-423f-8761-236d322d5a00,78.52213,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.4342169,-27.47549306,1844.452149,0.8872082543,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-02-05,11:11:19,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,81.54356,0.545199546,4.189404802,2018.578919,142.4828421,10:45:00,5.63339,-1.7076,NA,-31.05238,14.23243,-10.99143,3.5715,1.41319,74.18384,-5.089588265,2.194696922,0.4843370314,6.71977,7.02219,1.24138,50,5.66228,-8.21577,-118.02538,-0.08738,9.46946,22.66553,-22.27842,884c6fcd-d97b-4de6-b25a-745373fa63df,11044cea-bf82-423f-8761-236d322d5a00,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.9007547,-39.20561368,1564.161602,0.7748825605,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-02-05,11:11:48,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,NA,Warmup,NA,82.82691,0.6433504478,1.000966346,2089.512155,124.5269963,10:15:00,5.53134,-1.63016,5.13837,-31.08499,10.09214,-14.72477,3.54115,-1.92344,75.33458,-5.183505721,-1.766469736,0.4618483626,8.17962,5.21146,1.55452,50,5.56632,-1.64214,-120.45515,0.37655,11.9391,24.82784,-24.56732,21eb792b-d753-432b-9c6f-407a740dfaf4,11044cea-bf82-423f-8761-236d322d5a00,81.61215,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.0793085,-31.40350234,1783.438216,0.8535189478,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-02-05,11:12:36,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.01634,-1.512748895,3.373570021,2057.206798,147.3320036,11:00:00,5.53995,-1.59445,NA,-25.38398,16.93732,-10.88707,1.97245,0.73414,76.48861,-6.133112369,1.385962908,0.4682209728,6.49722,9.04037,1.2335,50,5.34736,-6.74738,-121.70506,-4.21498,9.71937,24.47344,-18.65031,436ecbca-c054-4f8d-a5e1-c34f7a413e09,11044cea-bf82-423f-8761-236d322d5a00,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.79492397,1709.60828,0.8310337501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-02-05,11:12:54,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.21708,-0.4835515697,1.756498421,2058.228215,143.5686934,10:45:00,5.45794,-1.60319,5.5164,-24.8396,14.22471,-10.52597,2.93989,-0.85299,77.00299,-5.157705435,-0.2294981852,0.4498435295,6.19581,7.84325,1.47145,50,5.40649,-3.44267,-122.56637,-1.7806,9.41765,24.40047,-20.2523,43808f16-a25b-43a9-92f7-3ab3af21390f,11044cea-bf82-423f-8761-236d322d5a00,83.79011,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-02-05,11:13:20,"Kalish, Jake",1000281397,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,84.94395,-0.03320189084,2.172211742,2063.543171,137.0537202,10:30:00,5.47009,-1.50562,5.24197,-26.98892,11.81779,-11.0374,3.19008,-0.40214,77.6558,-5.086703958,0.1010943138,0.4483579287,6.52581,6.34892,1.33188,50,5.45086,-4.33521,-123.54934,-0.93009,10.08562,24.64207,-22.36181,cc2630a2-423d-4861-9e0d-b5d644510a70,11044cea-bf82-423f-8761-236d322d5a00,84.06774,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.3617177,-37.12366964,1645.334508,0.7973346676,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
