PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-07-08,11:18:09,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,85.20808,-0.6361671766,-2.709590753,1984.081613,234.2851876,01:45:00,5.74051,1.78827,NA,-28.82201,12.00145,16.74549,2.73021,0.59317,77.62135,-5.901178475,0.3591506912,0.4598606963,-9.32875,6.31347,-1.5132,50,5.64421,5.19443,-123.57581,-2.49932,-14.38987,25.19303,-22.43534,216aa8d2-94ee-4d8d-b335-f705a2e15421,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.62342985,1571.472143,0.7920400716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-07-08,11:18:29,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,86.30093,-2.898327374,-4.443951988,2135.292247,231.1611697,01:45:00,6.01227,1.7434,NA,-24.95841,14.67033,18.20474,1.17486,-0.9598,78.18404,-7.492893951,-1.077310138,0.4530817076,-10.81834,8.51106,-1.31429,50,5.70078,9.0242,-124.78826,-7.26099,-16.90066,27.28437,-18.87787,42fdb58c-a312-43e7-bbad-399ca7df380c,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.5773356,42.73706061,1568.320455,0.7344757877,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-07-08,11:18:53,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,86.70989,-0.839236186,-2.420762785,2168.030577,232.8468423,01:45:00,5.91829,1.70912,5.27792,-25.84147,12.40776,16.41598,2.97598,0.80253,78.59256,-5.654508275,0.648128133,0.4451257935,-9.41927,6.81785,-1.50018,50,5.82323,4.75256,-125.90221,-2.74321,-14.98121,27.7371,-21.33036,c3d54787-7250-4f61-882e-2ef280311725,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,84.67817,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.02371816,1753.445907,0.8087736055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-07-08,11:19:24,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,86.6731,-1.723603113,-2.933392556,2082.661433,216.6005346,01:15:00,6.05188,1.57242,NA,-21.02415,18.70853,13.91509,2.6527,-0.06922,78.16681,-5.587032723,-0.3688946326,0.4536755169,-8.06193,10.14564,-1.2738,50,5.84881,5.88969,-125.53665,-4.60308,-12.71354,28.21145,-16.17453,3e9dfa3d-8013-451f-9ee2-f1f2f195d74c,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.0274141,36.4307365,1675.658031,0.8045753401,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-07-08,11:19:47,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,87.44622,-1.882253475,-2.211752103,2088.822317,231.0155307,01:45:00,5.79356,1.52158,NA,-24.62882,13.16641,16.28495,1.96994,0.79864,79.15418,-6.464330684,0.834136138,0.4424761538,-9.29299,7.54311,-1.32979,50,5.60221,4.32764,-126.89803,-5.04054,-14.97558,28.80892,-20.01838,b9eb080e-7735-4ff4-aa45-2034caad5f62,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.7417779,40.62079053,1585.489488,0.7590351154,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-07-08,11:20:15,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,87.9128,-2.568683567,-2.700759301,2195.248407,242.800406,02:00:00,5.94507,1.6406,NA,-28.40024,9.5782,18.62449,1.13675,0.62813,80.15556,-7.774256867,0.7398851889,0.4435473298,-10.44116,5.71689,-1.38395,50,5.66088,5.29846,-127.4245,-6.80924,-17.07499,27.49399,-22.82491,b9bb6909-9b8c-454c-88ce-9995f38688f3,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.70399295,1713.14295,0.7803868322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-07-08,11:20:51,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,86.72288,0.9882074177,-1.877335527,2064.446963,247.6496841,02:15:00,5.98701,1.40504,NA,-31.18824,7.24459,17.72924,4.31803,1.11613,78.33281,-4.830558663,1.437169435,0.4461928327,-9.94117,3.51393,-1.24418,50,6.05561,3.50476,-125.91603,1.07815,-15.77221,28.37857,-26.59901,539b88e0-3cde-42cd-bf31-466d6594eada,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.66150476,1518.132494,0.7353700635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-07-08,11:21:14,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,86.6352,NA,NA,2110.381582,NA,NA,5.91078,1.39391,NA,NA,NA,NA,2.7058,1.17067,78.01482,-6.751426927,1.629019194,0.4501758067,-10.54142,2.57372,-1.22394,50,5.84878,3.49255,-125.67952,-2.02681,-16.55402,29.78832,-28.13233,96de846f-f3f8-4b51-b246-b2eda85dc928,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.5339343,42.59328843,1553.613054,0.7361763706,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-07-08,11:21:43,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,87.24729,0.08644336207,-2.200677342,2131.909984,249.3531733,02:15:00,5.80533,1.76632,NA,-32.159,7.11714,18.99179,3.20837,1.23782,79.32596,-5.775561177,1.272371817,0.4510615039,-10.28296,3.58807,-1.54155,50,5.78205,4.08479,-126.52309,-1.12506,-16.59208,26.91993,-26.38451,f416b637-c777-49b4-b154-abead2369e75,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.51485136,1668.106084,0.7824467716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-07-08,11:22:34,"Romero, Braeden",1000289180,Right,NA,NA,NA,NA,NA,Sinker,Live,NA,86.85187,-1.737165014,-2.701946606,2110.799308,219.7705205,01:15:00,5.8208,1.68527,5.13192,-26.66129,11.7138,9.77075,1.96098,-0.04656,78.8336,-6.68146167,-0.8813638585,0.4458575103,-5.96147,6.69099,-1.43936,50,5.63777,5.59936,-126.00733,-4.77349,-9.50004,27.71932,-21.51146,9f9c27bd-4643-457b-b73b-3a9cc6242e41,aa3117d5-eb11-46d4-ae2e-01d4fcc02a23,84.5392,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.35517457,1483.279555,0.7027098926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
