PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-08-16,11:13:37,"Hansen, Tyler",1000335256,Left,NA,NA,NA,Warmup,NA,81.69331,-0.8652228406,2.485721872,1784.550107,129.1709021,10:15:00,5.30502,-1.30473,5.14568,-33.12553,10.06176,-12.39423,1.72924,0.00386,74.44882,-7.001914752,0.1783778011,0.4729871794,7.25204,5.54741,1.08167,50,5.19919,-4.73443,-118.61566,-2.90172,10.27195,23.91971,-24.31657,4122f076-e099-4f00-a92c-ad608a890ae2,e920f745-b679-4267-a27c-c87e7213f1b4,79.69019,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.5200234,-26.71585554,1594.044054,0.8932470135,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-08-16,11:13:53,"Hansen, Tyler",1000335256,Left,NA,NA,NA,Warmup,NA,81.06519,-0.7843871301,2.767339055,1766.662174,116.3338503,10:00:00,5.3249,-1.33814,5.28995,-36.07876,7.64749,-15.52014,1.58102,-0.03135,73.79223,-7.488610179,-0.1325510867,0.4759293763,9.04506,4.2822,1.09745,50,5.22774,-5.18541,-117.68648,-2.78282,12.58175,24.03845,-26.21748,25edab1a-e2dc-4037-ae98-54aa6e8b102f,e920f745-b679-4267-a27c-c87e7213f1b4,79.19755,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.3854167,-24.85306684,1603.04911,0.9073885964,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-08-16,11:14:08,"Hansen, Tyler",1000335256,Left,NA,NA,NA,Warmup,NA,81.09856,-2.22459396,3.661774682,1766.965246,117.559949,10:00:00,5.20139,-1.47101,5.38737,-34.77336,8.89519,-17.05463,0.21352,0.54408,73.92477,-8.677134636,0.4719013913,0.4756153056,10.16163,5.39608,1.15567,50,4.97844,-6.98038,-117.57155,-5.68544,14.10399,24.04018,-24.68449,6a71bb22-ee19-4896-93a9-46cf438705eb,e920f745-b679-4267-a27c-c87e7213f1b4,79.24984,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.08629397,1528.90443,0.8652713648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-08-16,11:14:38,"Hansen, Tyler",1000335256,Left,NA,NA,NA,Warmup,NA,81.7323,0.5201259727,3.168916292,1799.571422,107.5212015,09:30:00,5.22353,-1.2759,5.24266,-38.54287,4.2645,-13.66296,2.50114,0.5663,74.80752,-6.621044045,0.6297374418,0.4709021586,8.08311,2.10248,0.99489,50,5.24315,-6.1179500000000004,-118.68295,-0.19846,11.52786,22.73603,-29.17557,85477894-ec73-4be5-bbeb-db22046fbbcb,e920f745-b679-4267-a27c-c87e7213f1b4,80.04304,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.42359381,1567.447563,0.8710115882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-08-16,11:14:58,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,82.75654,-0.02856623632,2.836358491,1840.139429,104.2743055,09:30:00,5.11199,-1.3935,5.25348,-37.12967,4.96225,-19.66439,1.99098,-0.3653,75.09881,-6.939124736,-0.8396420676,0.4669504395,11.26714,2.63168,1.14782,50,5.08256,-5.2979,-120.11954,-1.29358,16.29372,25.48699,-28.3683,6b70983e-8a86-4fa5-b3de-dff2191718cd,e920f745-b679-4267-a27c-c87e7213f1b4,80.72043,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.9440698,-28.47359703,1617.550465,0.8790369031,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-08-16,11:15:15,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,82.36839,-2.855513371,5.008268041,1835.7664,125.079998,10:15:00,5.15391,-1.24268,5.28235,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91692,6.07158,0.7957,50,4.86929,-9.97689,-119.1579,-7.04181,12.76502,23.81947,-23.48229,14129306-ee9b-48b1-ade1-14d1ed2abccc,e920f745-b679-4267-a27c-c87e7213f1b4,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3397177,-34.56614584,1511.70176,0.8234717447,09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-08-16,11:15:30,"Hansen, Tyler",1000335256,Left,NA,NA,Sinker,Live,NA,82.63835,-0.565079796,2.680625583,1792.292599,111.8620436,09:45:00,5.13976,-1.27547,5.33093,-36.64716,5.47454,-13.73058,1.55511,0.09693,74.99384,-7.392822875,0.1091944535,0.4671155332,8.11351,3.0783,1.04316,50,5.063,-5.16696,-119.96371,-2.38482,11.68948,25.66375,-27.73901,a9b43a54-8a07-416d-a12a-c3cb1683fca9,e920f745-b679-4267-a27c-c87e7213f1b4,80.6919,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.4919153,-30.90288524,1537.857029,0.8580390442,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-08-16,11:15:46,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,78.59461,-0.5147419248,1.668955763,2214.103244,213.1325807,01:00:00,5.09404,-1.25958,5.29249,-42.03723,4.8185,3.17232,1.10747,0.57205,71.13338,-8.348581325,2.264399687,0.4926662083,-1.13082,2.72561,1.10564,50,5.01749,-3.4236,-114.10543,-2.3362,-1.46413,24.51099,-28.64506,aa9207da-925a-43bf-9299-f2aedbcb9cd9,e920f745-b679-4267-a27c-c87e7213f1b4,76.50705,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.67661053,622.2925375,0.2810585004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-08-16,11:16:04,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,78.90049,0.8813620434,0.8203184566,2132.184452,210.9594309,01:00:00,5.1985,-1.30848,5.32165,-39.58788,6.43248,3.88128,2.72664,-0.21529,71.75,-6.495933518,1.546276118,0.4882547039,-1.80732,3.13996,1.23162,50,5.25019,-1.76378,-114.66621,0.52019,-2.38578,22.88867,-28.02908,0654a526-b243-42d4-92c7-6350368b0776,e920f745-b679-4267-a27c-c87e7213f1b4,77.19831,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.0972777,-71.40055699,680.0604351,0.3189500958,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-08-16,11:16:25,"Hansen, Tyler",1000335256,Left,NA,NA,Cutter,Live,NA,79.33308,0.154071003,1.043671217,2246.124043,197.0124486,12:30:00,5.14812,-1.3187,5.26634,-41.51136,3.52945,1.09155,1.83358,-0.24735,73.252,-7.507316401,1.246233798,0.4830304192,-0.30114,1.81858,1.22258,50,5.13196,-2.13778,-115.4149,-1.02857,-0.40842,20.38235,-29.70767,873abb42-b0d3-4216-9b52-2f8ad0bd5e3d,e920f745-b679-4267-a27c-c87e7213f1b4,78.03326,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.66062185,631.8937574,0.2813262961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
