PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-03-26,10:52:34,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.84407,-0.2448146869,-3.801045532,1848.125592,246.3462846,02:15:00,5.12906,1.70185,4.62089,-37.5019,7.9577,18.28279,1.77282,-0.35976,72.54334,-7.19838423,-0.398242634,0.4852708355,-10.76148,4.25819,-1.35831,50,5.07763,7.0931,-115.76976,-1.7233,-14.48539,23.26577,-26.44235,b63212be-0d8b-4dea-abb1-46f1d5555dc1,27c93ddd-b2cd-4ece-bdc0-14a64626656c,77.67299,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2462586,1733.937185,0.9382139353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-03-26,10:52:42,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.97078,0.3892799918,-4.860239715,1945.669309,253.3313351,02:30:00,5.18169,1.72583,4.82256,-40.10864,4.78049,16.17988,2.20589,-1.4972,72.93637,-7.055213824,-1.851631446,0.4822164498,-9.95741,2.41615,-1.29706,50,5.18854,9.33689,-115.87327,-0.4889,-13.49386,22.30969,-28.89978,7ec7a764-2173-4a8c-bd04-4b4de5823279,27c93ddd-b2cd-4ece-bdc0-14a64626656c,78.16498,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.45439692,1710.625873,0.8791966163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-03-26,10:52:52,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,73.32146,0.567488059,-2.896180468,1583.931761,271.291301,03:00:00,5.09199,1.8569,4.23356,-54.61082,-0.45512,17.81317,1.08011,0.59172,67.61483,-9.41017562,0.3841095434,0.5296554871,-10.01241,-0.39145,-1.58057,50,5.10199,4.81314,-106.4214,-0.69456,-11.49635,18.05658,-32.62351,e5fff171-4a8a-49d8-9c8e-6150a7445129,27c93ddd-b2cd-4ece-bdc0-14a64626656c,71.16407,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.43514496,1418.314042,0.8954388546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-03-26,10:53:03,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,72.28947,0.7142506663,-2.031850212,2360.297558,100.0028287,09:15:00,5.1053,1.84481,3.51804,-55.38815,2.46308,-14.21055,1.17654,-1.29297,66.01169,-9.317503242,-4.625707437,0.547428879,6.56361,1.02486,-1.59989,50,5.12785,4.20234,-104.74447,-0.58874,7.20842,19.5844,-31.04851,98c09fb3-cfc3-4d49-aaee-17b9a5e99eb5,27c93ddd-b2cd-4ece-bdc0-14a64626656c,68.85358,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-03-26,10:53:15,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,79.79202,-1.758786681,-6.868504435,1887.469795,251.4391576,02:30:00,5.04811,1.89283,4.73802,-39.16067,6.21706,18.54976,0.11938,-3.04733,73.28819,-8.959422811,-3.450182677,0.4848336685,-11.64033,3.75453,-1.27261,50,4.85663,13.27584,-115.18118,-4.8256,-15.67359,20.93139,-27.11861,36dfb6af-d18c-49ec-8012-ef258477786d,27c93ddd-b2cd-4ece-bdc0-14a64626656c,77.74303,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.09873108,1760.936665,0.9329615074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-03-26,10:53:28,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,80.5136,-0.678201329,-2.968777127,2077.720607,233.0812921,01:45:00,5.137,1.9493,5.13859,-33.85431,9.78822,13.08223,1.68231,0.26776,73.42844,-7.004892327,-0.5133045668,0.4754735282,-7.8751,5.43823,-1.70544,50,5.05799,5.66643,-116.95914,-2.41949,-10.84785,23.20415,-24.68296,c8cf0d7c-564a-42df-8ff7-a85a7d9a7ba8,27c93ddd-b2cd-4ece-bdc0-14a64626656c,79.27348,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.8257144,33.7220935,1728.123566,0.8317401099,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-03-26,10:53:38,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,72.38445,1.40397361,-0.4984836528,2414.66059,87.67662258,09:00:00,4.96173,1.93334,3.93012,-57.58946,-0.74901,-17.37917,1.50215,0.00957,65.95746,-9.131568606,-3.702203526,0.5426254857,8.77362,-0.82844,-1.86427,50,5.0566,1.47907,-104.98162,0.69854,9.66391,19.93212,-33.08655,d1c5d463-a7a9-4966-8aa1-40b033305701,27c93ddd-b2cd-4ece-bdc0-14a64626656c,69.46308,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.16636275,63.11758538,1091.815287,0.452160975,08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-03-26,10:53:49,"Moore, Ryne",1000295348,Right,NA,NA,NA,Warmup,NA,82.6646,0.859370798,-1.467929445,1976.449232,249.4398892,02:15:00,5.03551,1.6408,4.7321,-36.02585,5.99157,16.08745,2.84139,1.60143,75.19063,-5.841763137,1.533963485,0.4665370034,-8.92465,2.90615,-1.5175399999999999,50,5.08826,2.54003,-120.1096,0.59773,-12.95145,24.69346,-27.95664,dea59892-76b9-45b5-8aaa-cb47f269ef21,27c93ddd-b2cd-4ece-bdc0-14a64626656c,80.79196,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.10125444,1789.792401,0.9055595113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-03-26,10:54:48,"Moore, Ryne",1000295348,Right,NA,NA,Sinker,Live,NA,82.17544,-1.060651424,-5.812616951,1973.463263,254.0947425,02:30:00,5.0163,2.00399,NA,-39.99644,5.2942,18.68145,0.65275,-2.07639,75.00355,-8.250849656,-2.444992566,0.4843681633,-10.97654,2.94541,-1.33408,50,4.84379,11.31488,-118.57614,-3.82529,-15.60742,22.95005,-27.98601,998d48a6-961c-47f8-886f-ee7275a27412,27c93ddd-b2cd-4ece-bdc0-14a64626656c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.86201232,1775.815362,0.8998471852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-03-26,10:55:01,"Moore, Ryne",1000295348,Right,NA,NA,Sinker,Live,NA,83.78163,0.548002349,-2.151194221,2038.998367,251.8431752,02:30:00,4.97404,1.70411,4.72858,-34.65481,6.14056,18.86099,2.60161,1.25291,76.45767,-5.884549902,1.360910156,0.4597024748,-10.55681,3.07972,-1.51993,50,4.99909,3.93119,-121.73007,-0.0133,-15.79613,24.5201,-27.56587,b3c84c23-4667-434c-a907-a50006c54847,27c93ddd-b2cd-4ece-bdc0-14a64626656c,81.99312,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.51058876,1791.726821,0.8787289146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-03-26,10:55:26,"Moore, Ryne",1000295348,Right,NA,NA,Sinker,Live,NA,82.61629,-0.8897984612,-5.711991438,1985.816618,262.313819,02:45:00,4.87836,1.71412,4.91587,-39.75905,2.28477,17.07621,0.72743,-2.23093,75.47548,-8.262101024,-2.53661542,0.4666835112,-10.71417,1.47029,-1.2173,50,4.77172,11.4041,-119.54569,-3.15448,-15.44949,23.81327,-30.05394,10d9ee67-366c-417d-afe1-8b1149f53a5b,27c93ddd-b2cd-4ece-bdc0-14a64626656c,80.7666,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.60395564,1790.814775,0.9018026935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-03-26,10:55:41,"Moore, Ryne",1000295348,Right,NA,NA,Fastball,Live,NA,84.29652,-0.007351487822,-3.272309983,2014.75345,246.1040913,02:15:00,5.01358,1.7606,5.0042,-32.61431,7.47057,16.96438,2.28883,0.11093,76.61185,-6.101472037,-0.09395732281,0.4556818288,-10.01358,3.98251,-1.48622,50,4.99131,6.44411,-122.38898,-1.07974,-15.08518,25.68879,-26.17451,6cf818be-d66c-4e70-96f3-f02db25f56e1,27c93ddd-b2cd-4ece-bdc0-14a64626656c,82.71657,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.7781417,21.36637865,1876.278975,0.9312697664,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-03-26,10:55:59,"Moore, Ryne",1000295348,Right,NA,NA,ChangeUp,Live,NA,76.94932,0.1633276177,-3.279343896,1704.501385,266.1980025,02:45:00,4.83012,1.7997,4.71049,-47.51178,0.97699,15.37292,1.02463,-0.00602,70.5565,-8.618803265,-0.419986143,0.501178002,-9.03839,0.46778,-1.50796,50,4.81018,5.91916,-111.69871,-1.16749,-11.38516,20.6757,-31.58481,16878511-a62a-4a4e-ba70-79cc6098c1dc,27c93ddd-b2cd-4ece-bdc0-14a64626656c,75.20769,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.12269794,1543.256713,0.9054006797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-03-26,10:56:14,"Moore, Ryne",1000295348,Right,NA,NA,ChangeUp,Live,NA,78.4806,-1.076974667,-5.665947276,1710.561688,268.5986329,03:00:00,4.85904,1.84195,4.65489,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.80439,0.53452,-1.3247,50,4.72302,10.70438,-113.50551,-3.63929,-14.02926,21.68453,-31.47998,9431c413-8e5c-493a-a220-c83406ebc589,27c93ddd-b2cd-4ece-bdc0-14a64626656c,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.28917014,1571.187054,0.9185211296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-03-26,10:56:36,"Moore, Ryne",1000295348,Right,NA,NA,ChangeUp,Live,NA,77.40177,0.7636275364,-2.86322438,1671.10501,272.7871447,03:00:00,4.83648,1.77613,4.69534,-48.46221,-0.74125,14.23038,1.51712,0.26682,71.22402,-8.181209185,-0.2222856958,0.4971941184,-8.26561,-0.59857,-1.52141,50,4.87121,5.17222,-112.42817,-0.03482,-10.59749,20.05812,-32.94149,342a9646-bf7d-449a-bf51-ee45ea335010,27c93ddd-b2cd-4ece-bdc0-14a64626656c,75.81031,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62486777,1375.135322,0.822889833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
