PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-05-31,11:35:17,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Warmup,NA,78.17204,NA,NA,1763.328571,NA,NA,5.66633,-2.46396,5.55516,NA,NA,NA,3.04051,0.2609,71.29932,NA,NA,0.4901011319,1.89072,9.25268,2.19909,50,5.62906,-6.0559,-113.55326,-1.29617,2.45965,21.50439,-20.1372,d43795e4-d5df-47f6-9094-1a4c7158321f,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,76.90747,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.3719059,-47.33733463,1194.973646,0.6776806466,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-31,11:36:59,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Warmup,NA,77.62674,0.3993387112,2.727689404,1844.099864,181.5908671,12:00:00,5.28848,-2.10248,NA,-42.30058,7.15698,0.20014,2.14569,0.52417,70.70722,-7.319283709,2.764356479,0.5061599242,0.7093,3.53647,1.80698,50,5.29042,-5.36851,-112.53188,-0.72251,0.90346,21.69583,-27.66955,ddea186e-0879-4711-9fe9-86abea76d391,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.9272295,-45.22408178,1298.865757,0.7043359106,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-31,11:37:42,"Alberts, Andrew",1000292610,Left,NA,NA,NA,Warmup,NA,76.19818,4.231536239,0.1693628154,1664.132574,190.5342128,12:15:00,5.10082,-2.0553,NA,-46.37515,4.7109,0.8815,5.30829,-1.81916,70.08408,-4.150533306,0.3289735092,0.5144255837,-0.40289,1.34503,2.03529,50,5.52885,-0.35875,-110.44202,6.47284,-0.50384,17.3659,-30.49201,b0e11cde-1f12-45c8-860f-c988e7b160f2,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.54948865,1057.408975,0.6354115001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-31,11:38:22,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,77.73349,4.949499943,-1.071920754,1762.459007,177.1961989,12:00:00,5.39222,-2.03591,4.97596,-40.37833,6.73289,-0.33046,6.7138,-3.07582,72.00117,-2.434677014,-1.132455224,0.4940075525,-0.06103,2.41875,2.13952,50,5.83774,2.12095,-112.76588,8.42153,-0.08029,16.35263,-28.9923,6def50f0-dbe8-4e93-9329-02b137c1bc1a,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,76.29932,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.4536071,-52.38037103,1075.834162,0.6104165587,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-31,11:38:41,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,76.39781,2.344561847,1.212291124,1757.380843,142.0829016,10:45:00,5.3015,-1.99495,5.28772,-46.79874,1.71075,-1.3642,3.60461,-0.97026,70.4555,-6.308174494,0.9593260915,0.5012850339,1.02834,0.30188,1.88567,50,5.48101,-2.30814,-111.06996,3.09795,1.29473,18.4258,-31.79397,5f860f0f-b523-4a21-baf2-d7367bdd51db,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,75.19163,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.74656449,937.8530439,0.5336652256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-31,11:39:22,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,76.69464,1.996597115,1.428603227,1614.810071,192.8854679,12:30:00,5.24333,-2.00709,5.41816,-42.08414,6.04892,1.39227,3.60769,-0.55274,70.32017,-5.826631896,1.688024456,0.4993362953,-0.34891,2.66212,1.87943,50,5.39152,-2.82267,-111.48914,2.61107,-0.44003,19.67277,-28.81674,60effed5-4d60-49dd-abfe-1c74ecd75923,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,75.48508,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.7594084,-56.10684379,900.492317,0.5576459628,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-31,11:39:47,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,81.59474,-1.545707453,2.570498757,1916.920438,235.4121216,01:45:00,5.306,-1.82923,5.24829,-40.94525,2.37978,3.51206,0.43978,0.88024,74.53226,-9.114276358,3.225750512,0.4737408447,-1.06397,1.73427,1.59098,50,5.13457,-5.43116,-118.41392,-4.54054,-1.49507,24.79317,-29.73708,9d8d1858-de4b-4a41-8645-8ad2a3e3f22c,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,79.56341,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-31,11:40:18,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,82.26285,-1.351554926,0.8605653492,1962.59035,183.9806402,12:15:00,5.33849,-1.70332,5.59598,-32.25646,9.56927,0.66823,1.38839,-0.84423,75.09253,-7.369410289,0.9860619051,0.4654715439,-0.10167,5.51652,1.62925,50,5.20213,-1.81756,-119.6055,-3.83509,-0.14631,24.48098,-24.23532,f26aa216-d59d-46bf-bcd3-61fd6ce77604,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,80.97689,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-31,11:40:47,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,80.8036,0.2355600274,3.725411422,1843.767092,206.0327055,12:45:00,5.26186,-1.9458,5.42462,-42.51843,1.27573,0.64223,1.9397200000000001,1.60148,73.81239,-7.663651026,3.84516737,0.47629884,0.76712,0.60766,1.61498,50,5.25376,-7.65451,-117.24608,-0.86296,1.06076,23.53736,-31.33379,eb6cdbe9-9bbe-498a-860b-470e31973398,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,79.13611,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.94115492,1085.270507,0.5886158353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-31,11:41:27,"Alberts, Andrew",1000292610,Left,NA,NA,Fastball,Live,NA,84.6756,-3.702319136,4.654516632,NA,NA,NA,5.34809,-1.95806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3511,2.68499,1.49245,50,4.94305,-9.89621,-122.07959,-9.33765,3.43889,30.92226,-28.24678,6a7ab11a-fcef-450d-a00e-6acd676f56ff,3e25011b-bbac-4d92-88b8-1d8babdd0d4d,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
