PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-12-28,09:59:10,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,86.69583,0.1464881511,-1.538531693,2278.479262,227.4595132,01:30:00,5.80661,1.00949,5.35379,-23.52634,14.67674,16.0358,3.98349,0.90273,78.27259,-4.256933782,1.468537023,0.4448572117,-8.99187,7.74301,-0.88247,50,5.80338,2.83374,-125.95004,-0.48352,-14.2696,28.46334,-19.88632,e25ad70a-0fe1-44be-a530-5810137dc283,cb417b4f-4873-441b-b75c-d8fda30d54fe,84.7293,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.3548041,28.31425161,2005.880642,0.8803594027,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-28,09:59:29,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,79.94587,1.971626817,1.040254539,1434.503332,139.6302892,10:45:00,5.85032,-1.94225,4.97521,-36.7751,8.15011,-6.96143,4.64866,-1.5399,73.31828,-4.809520082,-0.2456453551,0.4824101593,3.90374,3.72897,1.84754,50,6.01098,-1.8736,-116.18257,2.75341,5.36239,20.75274,-27.05172,f5abd6cc-dd11-44ae-9b40-7477d895e320,cb417b4f-4873-441b-b75c-d8fda30d54fe,78.13359,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.068487,-1.754646956,1433.830709,0.9995311107,10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-28,09:59:49,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,86.46935,-1.344500949,-1.160324402,2275.00222,209.2260867,01:00:00,5.85453,0.63748,5.19385,-18.34921,20.33922,11.39359,3.0604,0.49548,77.99934,-4.767084368,0.9715619595,0.4476741068,-6.3809,11.16116,-0.53841,50,5.71651,2.14473,-125.5608,-3.58919,-10.05306,28.53386,-14.58972,8681e667-9800-4cb1-9327-dc5310f3ed39,cb417b4f-4873-441b-b75c-d8fda30d54fe,84.19616,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.1001946,9.958506778,2240.725329,0.9849332496,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-28,10:00:03,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,80.17999,-0.2903990704,0.4143685314,1402.959854,149.1666743,11:00:00,5.74644,-2.08231,5.48153,-30.92697,12.97006,-7.76372,2.89751,-2.34163,73.52143,-6.043425549,-1.035614479,0.4768579171,4.23954,6.9719,2.05124,50,5.70021,-0.59996,-116.66029,-1.56229,5.84777,21.76347,-22.55742,71ee15cb-c9d1-45ff-8256-53a8d1d25363,cb417b4f-4873-441b-b75c-d8fda30d54fe,79.04333,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.022918875,1402.73627,0.999840634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-28,10:00:24,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,87.12204,0.5412546782,-2.020361761,2313.768218,204.1720781,12:45:00,5.91613,0.9183,5.10228,-19.68831,18.6911,8.40965,4.7857,-0.28512,78.14143,-3.139938645,-0.4472731134,0.4458826372,-5.08769,9.66628,-0.73429,50,5.95226,4.16062,-126.43044,0.49415,-8.09917,29.74313,-16.78617,70267c17-f6bc-4536-a917-80d55260d2e4,cb417b4f-4873-441b-b75c-d8fda30d54fe,84.53444,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.9880333,26.6646511,2067.695331,0.8936484278,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-28,10:00:39,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.24437,0.8124917912,0.808142932,1539.12592,138.430387,10:30:00,6.00025,-1.90325,4.83504,-33.29469,10.49601,-9.34288,3.99508,-1.91663,74.41597,-5.314863154,-0.9156546938,0.4762800075,5.06943,5.22849,1.83119,50,6.05269,-1.33788,-118.08426,0.5067,7.17464,21.9918,-24.7743,285ec294-dbe9-4243-94b8-5ae1a59afa08,cb417b4f-4873-441b-b75c-d8fda30d54fe,79.13924,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.6796522,-0.495799084,1539.068296,0.9999625602,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-28,10:01:02,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,87.16391,-0.4104804166,-0.1237307768,2340.049555,206.656507,01:00:00,5.8572,0.73503,5.17324,-18.07568,20.46274,10.28805,3.96467,1.47595,77.57678,-3.807532576,1.813425409,0.4468053588,-5.48928,10.97656,-0.73106,50,5.80581,-0.08654,-126.49014,-1.5382,-8.65847,32.15162,-14.86025,4747b057-2685-4f08-bdbb-8c7baa2979e4,cb417b4f-4873-441b-b75c-d8fda30d54fe,84.35986,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.4116667,5.873200133,2327.766141,0.9947507891,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-28,10:01:24,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,80.65648,2.77197711,0.4971614297,1532.881795,136.2129304,10:30:00,5.92872,-2.03036,4.95698,-33.18669,11.24903,-10.81018,5.78388,-2.46155,73.42965,-3.366750118,-1.504481717,0.4797748961,5.77981,5.09291,1.99096,50,6.17038,-0.6474,-117.10444,4.53811,8.02035,22.25918,-25.10688,aab7b705-02db-4d76-b617-18cea774cb73,cb417b4f-4873-441b-b75c-d8fda30d54fe,78.56276,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4848479,-1.250722232,1532.516589,0.999761752,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-28,10:02:18,"Pringle, Noah",1000357818,Left,NA,NA,Fastball,Live,NA,81.17666,1.722463489,0.2501945732,1458.158135,126.0117433,10:15:00,5.79792,-1.93853,5.19452,-33.37853,9.91343,-13.68488,4.63688,-2.84362,74.31695,-4.463221041,-2.290050219,0.4735600155,7.26363,4.74427,1.92556,50,5.93258,-0.06016,-118.01886,2.43881,10.266540000000001,22.01048,-25.46841,f1532ee8-9a7a-44fd-afe5-e39ab4e9d9d6,cb417b4f-4873-441b-b75c-d8fda30d54fe,79.5938,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8970876908,1457.979408,0.9998774296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-28,10:02:42,"Dunn, Dallas",1000371994,Right,NA,NA,Fastball,Live,NA,86.20316,0.09514718511,-1.924230663,2350.451981,210.5941701,01:00:00,5.90877,0.85809,5.21502,-18.13236,21.1078,12.50701,4.48725,0.09058,76.90025,-3.31190718,0.4277435062,0.450854843,-7.28519,11.14435,-0.68963,50,5.90442,3.77118,-125.07654,-0.41701,-11.28052,30.52931,-14.91793,e1d49708-33ae-47c4-9c38-b46d02daafd4,cb417b4f-4873-441b-b75c-d8fda30d54fe,83.60216,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.8734572,25.36353334,2123.887475,0.9036081114,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
