PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-05-06,11:10:41,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,82.4446,-0.5581497478,-3.56560036,2049.900331,250.4028807,02:15:00,5.60676,2.14283,NA,-41.14424,5.26116,14.88889,1.6302,-0.11406,74.55238,-7.907736453,-0.8922788151,0.4902929693,-8.37873,2.7426,-1.69298,50,5.47655,6.77069,-119.08798,-2.95836,-11.8973,25.26721,-28.27972,0152f4cc-3e2f-4ce7-a5c6-1153b28e0284,212b884e-9a59-4ea8-addf-821c3fe4a76a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.01410893,1699.162072,0.8288998476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-06,11:11:07,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.04285,0.1725557205,-2.508905695,1965.715397,229.8588584,01:45:00,5.61229,2.0556,NA,-33.00501,11.48498,13.67818,3.03143,0.73091,76.18563,-5.713097075,-0.06338631189,0.4800678062,-7.37307,5.52512,-1.73922,50,5.58859,4.70791,-121.58367,-1.12827,-10.98335,24.91372,-23.9435,44667036-d9f5-4f32-8429-16f72599e24e,212b884e-9a59-4ea8-addf-821c3fe4a76a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.3347038,32.79717403,1652.367234,0.8405933208,01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-06,11:11:25,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.45604,-0.05127852116,-2.886541021,2105.953891,247.1559013,02:15:00,5.59349,1.75888,4.89975,-34.94334,5.96493,14.25703,2.63299,0.21497,76.64818,-6.513045368,-0.2410533189,0.4603381603,-8.31257,3.12791,-1.48817,50,5.56005,5.66801,-122.52392,-1.35961,-12.52973,26.11302,-27.45928,cee6890b-db7c-4902-9837-763f5bb85ff8,212b884e-9a59-4ea8-addf-821c3fe4a76a,81.87989,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.9783285,36.5733111,1691.281283,0.8030951151,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-06,11:11:41,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.77234,-1.204520584,-2.243342369,2050.049352,258.9996946,02:45:00,5.57814,1.99931,4.45742,-37.79141,3.29862,17.08275,1.27945,1.28302,77.54763,-8.097803604,0.8959112336,0.4613596656,-9.41175,2.03984,-1.77863,50,5.41567,4.16371,-122.97857,-4.03414,-14.36278,25.18925,-29.06115,d9efdd4e-3129-4f0c-8ab0-f09ba43feca8,212b884e-9a59-4ea8-addf-821c3fe4a76a,81.6986,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.96752572,1793.576592,0.8748943485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-06,11:12:03,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,86.21397,0.2295334242,-2.343344254,2082.180368,249.2682728,02:15:00,5.63246,1.76615,4.72607,-32.97532,6.3674,16.9307,3.10246,0.95269,78.46229,-5.842897383,0.7839249628,0.4514437023,-9.45296,3.23196,-1.54451,50,5.62719,4.48501,-125.13295,-0.73634,-14.9218,26.29547,-27.07229,5cac6725-cc22-4d1c-bbc6-a49afb1cc1d9,212b884e-9a59-4ea8-addf-821c3fe4a76a,83.49311,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.1193184,27.46042998,1847.580102,0.8873295177,01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-06,11:12:19,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,77.60751,0.8311201843,-2.024265535,1904.64476,240.2399228,02:00:00,5.47264,2.09751,4.05872,-42.61082,7.30576,12.86822,2.72045,1.22508,70.51953,-6.927982232,0.328557977,0.5085032944,-7.12287,3.45229,-1.88333,50,5.52162,3.50417,-112.50187,0.06948,-9.06371,21.76889,-27.78107,d379f092-cca9-4a2f-801b-57f549cfb1d3,212b884e-9a59-4ea8-addf-821c3fe4a76a,74.12428,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.0643461,51.72246596,1179.872707,0.6194712694,02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-06,11:12:33,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,77.4888,-0.8265993421,-2.146686557,1793.75426,254.8953715,02:30:00,5.44923,1.9941,NA,-47.34129,3.97625,14.86958,0.6972,1.13828,71.31665,-9.239186884,0.5199684489,0.5155898008,-7.88054,2.17646,-1.73977,50,5.28163,3.60494,-112.26319,-3.54121,-10.07307,20.02001,-29.39205,b7928a07-62ce-4777-888a-4debcad5e4c0,212b884e-9a59-4ea8-addf-821c3fe4a76a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.11432964,1714.325827,0.9557194456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-06,11:12:46,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,80.75385,0.159307921,-2.921781758,2121.656017,152.0758199,11:00:00,5.44349,1.96489,NA,-37.46392,9.01479,-4.80437,2.47579,-1.26393,74.00846,-6.573265882,-3.787772094,0.4906800954,1.59441,4.45025,-1.61047,50,5.41877,6.16572,-117.01908,-1.18068,2.21402,21.78181,-25.99436,05a61eda-6f37-4699-ba23-642ee3243046,212b884e-9a59-4ea8-addf-821c3fe4a76a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.1117947,62.55408815,977.8947132,0.460911055,12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-06,11:12:56,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.41172,-0.72710624,-2.623562347,2215.04787,166.3354955,11:30:00,5.51969,2.0587,4.26146,-36.12969,8.56105,-2.09272,1.81242,-0.62767,74.75325,-7.280877014,-3.005072147,0.4811496502,0.34707,4.55587,-1.77082,50,5.40453,5.49092,-118.1041,-2.86736,0.49098,22.16475,-25.72913,51646203-9603-4d11-b9ee-7184622cb62d,212b884e-9a59-4ea8-addf-821c3fe4a76a,78.33829,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.3611461,62.53100639,1021.73187,0.4612685277,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-06,11:13:07,"Wade, Konner",1000299019,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,73.44128,-0.2851793304,-1.935674213,2208.233528,96.30212512,09:15:00,5.4627,1.96049,4.67569,-53.55993,0.75044,-7.22022,0.72842,-0.47995,67.62191,-10.05458264,-3.266139531,0.5304113015,3.16944,0.47136,-1.75738,50,5.38683,3.83557,-106.61035,-2.25557,3.63034,19.14378,-31.63414,b8ee50e4-49fe-49ad-b7fc-6577459a8774,212b884e-9a59-4ea8-addf-821c3fe4a76a,71.06266,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.65423477,1082.208579,0.49007886430000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
