PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-12-31,09:06:25,"Camas, Ryan",1000369853,Left,NA,NA,NA,Warmup,NA,75.4595,NA,NA,1742.735438,NA,NA,6.69079,-1.28445,5.56387,NA,NA,NA,1.35462,2.1666,67.66979,NA,NA,0.5140577063,3.00338,12.7821,0.94524,50,6.4048,-7.46198,-109.17488,-6.74407,3.5304,23.88903,-17.14897,2c3fd885-ab3a-4735-acdb-244fa04852d4,e3058597-a029-4701-b52d-71789435d37e,73.32336,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.1477105,-22.52409977,1609.796941,0.9237184864,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-12-31,09:06:38,"Camas, Ryan",1000369853,Left,NA,NA,NA,Warmup,NA,76.40978,1.295935613,3.106851363,1771.16143,153.4734749,11:00:00,6.60243,-1.24397,5.53144,-36.97344,12.19251,-6.11765,4.73453,1.15284,68.79347,-5.652090524,1.955570198,0.5046655099,4.2834,6.09565,0.97834,50,6.6909,-5.83845,-110.85544,1.43229,5.24305,22.83935,-24.71274,d1baf2c9-6b5c-4f06-98fd-8eda59463226,e3058597-a029-4701-b52d-71789435d37e,74.68796,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.6749305,-20.76212397,1656.142595,0.9350602196,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-12-31,09:06:50,"Camas, Ryan",1000369853,Left,NA,NA,NA,Warmup,NA,76.21127,-1.540752831,2.364903472,1713.85621,159.4071719,11:15:00,6.60769,-1.1926,5.24564,-31.12782,19.15724,-7.21428,2.56439,0.42959,68.2965,-7.364069545,1.007178405,0.5103767365,4.65177,10.6978,0.98081,50,6.444,-4.34519,-110.49964,-3.91667,5.61239,24.12784,-19.26708,bd47e828-0d2b-43e9-bb3f-d80bd314a1e7,e3058597-a029-4701-b52d-71789435d37e,73.85219,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.514483,-17.63505528,1633.314378,0.9530054904,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-12-31,09:07:30,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,76.53821,0.3265056861,2.377833948,1756.133756,161.3470469,11:30:00,6.57369,-1.44567,5.45396,-33.31548,15.94463,-5.40123,4.10327,0.33113,68.68455,-5.937522587,1.359617168,0.5051485252,3.68821,8.39969,1.23979,50,6.58024,-4.45334,-111.08475,-0.34986,4.51332,23.7333,-21.89524,d42f1c60-da2a-464e-8d06-88672e2a7516,e3058597-a029-4701-b52d-71789435d37e,74.61655,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.750917,-21.53049918,1633.594858,0.9302223435,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-12-31,09:07:43,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,76.04144,-2.386126409,2.793583215,1789.700825,167.4663731,11:30:00,6.54291,-1.35344,5.96517,-27.84386,21.45081,-4.77726,2.00658,0.84034,68.09631,-7.658886936,1.882584447,0.5053256955,3.59625,12.52725,1.13484,50,6.33856,-5.25444,-110.29668,-5.34512,4.31237,24.47553,-17.15225,4b6a9605-4c8d-45c2-8467-f504850c546e,e3058597-a029-4701-b52d-71789435d37e,74.59039,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.4269762,-18.68729454,1695.350216,0.9472813511,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-12-31,09:07:55,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,75.08001,-1.517630999,2.890432274,1798.257694,172.775474,11:45:00,6.50841,-1.31718,5.6792,-30.15829,20.81668,-2.64619,2.57857,1.15863,67.34514,-7.199577733,2.389249608,0.5138659917,2.43326,11.73886,1.07547,50,6.3621,-5.42521,-108.9074,-3.72745,2.8522,23.41026,-18.41409,a1c33f54-35f2-440f-9540-93bd1a0ead4b,e3058597-a029-4701-b52d-71789435d37e,73.35072,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.5108509,-23.23714866,1652.38254,0.9188797273,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-12-31,09:08:08,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,75.47232,-1.424811943,0.9570834351,1696.609828,163.2371221,11:30:00,6.5563,-1.26236,5.42914,-30.48992,20.3597,-6.14353,2.6808,-0.87801,67.64138,-7.151087158,-0.2040739,0.513233768,3.6147,11.36735,1.18179,50,6.40974,-1.65109,-109.5476,-3.61347,4.28456,23.78647,-18.70015,9eb12f51-2619-48b8-9683-dbd94ba8e06d,e3058597-a029-4701-b52d-71789435d37e,73.44107,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.0100523,0.3604970976,1696.576245,0.9999802063,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-12-31,09:08:37,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,74.8836,-2.22453457,1.987046684,1609.852129,149.0407806,11:00:00,6.40497,-1.34706,5.76397,-35.70617,15.04573,-9.04253,1.35708,-0.25076,67.83888,-8.919574453,0.2745040275,0.5127404353,5.5315,8.8475,1.18818,50,6.19967,-3.52333,-108.71736,-5.20712,6.50304,22.20975,-21.77259,48da2a68-5ede-404b-87b6-4d4f1b0d85d3,e3058597-a029-4701-b52d-71789435d37e,73.51173,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.2606462,-17.51334086,1535.230505,0.953646908,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-12-31,09:08:53,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,74.62143,-0.1203190573,0.6003891329,1692.844013,143.0272884,10:45:00,6.5562,-1.37552,5.38563,-38.37699,13.21635,-9.98212,3.24535,-1.64467,67.58267,-7.290657569,-1.275204934,0.5169733901,5.4995,7.06499,1.3288,50,6.5191,-0.84403,-108.42663,-1.35103,6.45081,21.55428,-23.88696,f0e6471e-de8a-40ce-b8ad-9f28719279d1,e3058597-a029-4701-b52d-71789435d37e,72.90982,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.0636424,-16.17567234,1625.827802,0.9604120581,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-12-31,09:09:07,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,76.62463,-2.415234893,1.361891923,1725.09329,152.9147654,11:00:00,6.46808,-1.26037,5.46488,-33.24294,15.56523,-7.97197,1.43569,-0.65001,69.65581,-8.60209283,-0.1366565824,0.5028259546,4.67778,9.05695,1.14603,50,6.23346,-2.408,-111.24421,-5.68059,5.78645,22.35142,-20.97052,1146754e-ab40-4ee2-861f-63885e0c92bd,e3058597-a029-4701-b52d-71789435d37e,74.9612,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.2911114,-18.584922,1635.133668,0.9478523147,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-12-31,09:09:23,"Camas, Ryan",1000369853,Left,NA,NA,Curveball,Live,NA,62.00551,2.992677687,-2.22966185,1490.400688,12.57165624,06:30:00,6.52979,-1.20682,4.47918,-87.10623,-9.52245,-2.10882,2.12772,-3.5085,57.06776,-12.86468965,-2.618659904,0.6339527116,0.3815,-5.84815,1.44314,50,6.7644,3.55375,-89.77696,2.28806,0.30733,14.56798,-36.8852,f862cbd1-42df-46c0-ad65-79f7af7021ea,e3058597-a029-4701-b52d-71789435d37e,59.45623,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2024-12-31,09:09:40,"Camas, Ryan",1000369853,Left,NA,NA,Curveball,Live,NA,60.89296,3.835931949,0.7506174582,1616.276115,352.88647,05:45:00,6.42657,-1.09982,5.07017,-88.52588,-9.47272,1.17153,2.67122,-0.29456,55.6771,-12.52674296,0.9699051097,0.639927881,-0.36775,-6.25841,1.0278,50,6.72304,-1.18478,-88.20256,3.70826,-0.28441,14.6853,-37.01411,f9ceb94d-3983-4f18-a922-f1e071b93802,e3058597-a029-4701-b52d-71789435d37e,58.90107,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.36001769,1318.124623,0.8155318329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2024-12-31,09:09:54,"Camas, Ryan",1000369853,Left,NA,NA,Curveball,Live,NA,62.08194,1.978028059,0.2441850577,1681.99626,1.117525695,06:00:00,6.58232,-1.10753,4.68664,-88.90656,-12.09194,-0.23449,1.0521,-0.89524,57.30644,-14.24135809,0.2006119249,0.6308024009,0.20152,-6.92296,1.08296,50,6.70628,-0.37738,-90.02793,0.71812,0.16262,15.11165,-37.76071,65e2b66b-177f-4d7f-86f7-5eb255baba8a,e3058597-a029-4701-b52d-71789435d37e,59.75316,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.9994763,-37.785910199999996,1329.291249,0.7903057105,05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-12-31,09:10:07,"Camas, Ryan",1000369853,Left,NA,NA,Fastball,Live,NA,76.88293,-4.423284288,1.658867244,1699.494158,166.1996093,11:30:00,6.60192,-1.57394,5.39821,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73792,10.41381,1.42907,50,6.18535,-3.10001,-111.34879,-9.57577,3.38971,22.58288,-19.28112,13d20c1e-f433-4329-969d-948ea5fdfd5b,e3058597-a029-4701-b52d-71789435d37e,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.8267053,-27.3929393,1508.93343,0.88787209,11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
