PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-08-24,11:15:18,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,67.53028,0.6694172544,-0.5813437722,1509.760377,204.2147314,12:45:00,6.41936,0.65272,NA,-50.65619,15.97596,7.21008,2.84489,0.69183,61.65274,-8.474316164,0.7290377803,0.5875073673,-3.78078,7.79847,-0.59219,50,6.44061,0.7538,-97.90729,-0.53964,-3.64731,16.34533,-24.65087,8bd0a234-6841-4634-bcc3-2a36dd7a93ff,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.02516459,1451.091907,0.9611405419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-08-24,11:15:33,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,68.80411,-0.01708359375,-1.162503379,1827.169695,203.474026,12:45:00,6.47478,0.42663,NA,-45.50144,15.87256,6.91666,2.66683,-0.09733,63.02436,-8.383475221,0.118285371,0.5638500501,-3.93703,8.26546,-0.31787,50,6.43545,1.82452,-99.95073,-1.36995,-3.9658,16.74932,-23.84819,1124a580-cae6-4a39-9832-37785fee05de,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-08-24,11:15:52,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,67.51388,0.798906857,1.477338234,1794.523652,208.0919866,01:00:00,6.45276,0.48353,NA,-50.85148,19.1293,10.24226,3.00039,2.78888,60.74806,-8.291498102,3.319538171,0.6020891665,-4.48937,9.04434,-0.69689,50,6.48834,-2.88531,-97.54929,-0.47382,-4.23947,18.20312,-23.63316,35bdce60-9818-4053-87e3-2dfa680ee7e7,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-08-24,11:16:33,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,68.71124,-0.1661514484,0.05169289499,1829.681218,225.4015897,01:30:00,6.24405,0.7577,NA,-50.91738,13.73869,13.98731,1.84082,1.97312,62.287350000000004,-9.402564297,2.613330876,0.578730079,-7.04166,6.98777,-0.77893,50,6.16931,-0.55056,-99.54714,-1.9659,-6.9436,18.56188,-25.28359,046578ab-be45-445e-818d-256be1584b48,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842245404,1829.483535,0.9998919576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-08-24,11:16:49,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,71.77376,1.440192731,-0.6072051378,1876.336552,208.1006972,01:00:00,6.4483,0.34597,NA,-44.97338,14.08934,7.54864,4.10083,0.38476,66.00064,-6.604560014,0.7481117182,0.5531311746,-3.87952,6.5736,-0.28009,50,6.57055,0.82404,-104.11376,0.9533,-4.28602,16.41323,-24.91164,30a6cf50-d3e4-4b0f-8906-c3b1d3617839,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-08-24,11:17:31,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,70.34232,-0.081265016,-0.7938801406,1847.447164,211.80408,01:00:00,6.29517,0.60655,NA,-43.53291,17.54086,10.91001,2.58929,0.75246,63.83987,-7.99989183,1.203995088,0.562469224,-5.76947,8.90336,-0.52803,50,6.23992,1.04895,-101.98043,-1.59773,-6.00512,18.59403,-22.90704,5aa6e90f-6113-4d32-aeae-c6b432b985e3,d3beb734-53f0-4ae5-abbd-7f739f40fed3,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.613378212,1821.503594,0.9859570707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-08-24,11:18:22,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,70.18214,2.473187828,-0.1485476244,1863.294554,197.9809847,12:30:00,6.36213,0.639,5.0885,-45.51178,13.74183,4.472,4.90158,0.87168,63.13245,-6.022121865,0.6885529953,0.5540243076,-2.40321,6.42129,-0.62836,50,6.56126,0.13557,-101.81045,3.0908,-2.4786,19.42321,-25.55132,50e30b19-23c6-42b6-90e1-b1706bdd23f3,d3beb734-53f0-4ae5-abbd-7f739f40fed3,68.03391,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99135128,1562.843471,0.8387527709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-08-24,11:19:07,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,71.92488,-0.2504726823,-1.718156717,1844.440774,202.3225674,12:45:00,6.26272,0.56845,4.56265,-44.12369,12.56104,5.17885,2.3473,-0.63537,66.00419,-8.309264508,-0.7657872759,0.5418816406,-3.15051,6.53597,-0.39509,50,6.19669,2.96634,-104.4328,-1.87345,-3.47424,17.82679,-24.96648,b2edfeac-1fcf-441f-84c6-24eae94ff2e2,d3beb734-53f0-4ae5-abbd-7f739f40fed3,69.55844,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.6357852,40.72467315,1397.815812,0.7578534543,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-08-24,11:19:28,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,70.38389,0.2137426152,0.9259850744,1844.668693,184.1017869,12:15:00,6.42889,0.41878,5.27774,-44.23707,14.18715,1.02101,2.94321,1.37349,63.6306,-8.042731663,1.117751581,0.5501331996,-0.23505,7.4496,-0.50389,50,6.4169,-1.68067,-102.21506,-0.8569,-0.2442,19.6791,-24.43465,d9098e2c-d0ca-4c74-85f1-579b56064316,d3beb734-53f0-4ae5-abbd-7f739f40fed3,68.51511,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-08-24,11:20:18,"Theile, Grant",1000352840,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,72.38605,4.06923458,0.8842715823,1817.60496,192.7828877,12:30:00,6.39118,0.18682000000000001,4.48711,-41.94915,14.52863,3.29818,6.77983,1.30432,65.59793,-3.633169945,1.490651754,0.5408915607,-1.4393,6.28802,-0.28266,50,6.78001,-1.72539,-104.84133,6.09595,-1.59635,18.30589,-25.19989,6af1a05b-a94e-48ef-876f-f56cbc17795b,d3beb734-53f0-4ae5-abbd-7f739f40fed3,69.68576,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
