PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-05-11,09:54:27,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.22951,-0.7338760889,-0.688664833,2055.760022,201.0233835,12:45:00,5.34944,0.7228,5.65257,-27.12577,15.90732,6.12707,2.40452,0.59117,73.48035,-5.830920842,0.4671817451,0.4721420302,-3.50457,8.76577,-0.66837,50,5.27043,1.23224,-118.08748,-2.3414,-4.88412,25.22165,-19.95772,af5ee4c6-5495-4790-8d23-dcd6b3bd3bf4,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,79.83284,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300819541,2055.731688,0.9999862173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-05-11,09:54:54,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,83.04877,-0.9491238373,-1.273198225,2165.141497,206.4429372,01:00:00,5.40419,0.84725,5.14319,-26.01221,16.57947,8.26267,2.34269,0.33701,73.95762,-5.829872681,0.2832784315,0.4697143115,-4.82923,9.11152,-0.73432,50,5.29624,2.40109,-120.45404,-2.86498,-6.89698,29.48438,-19.16122,50dc37be-a0a6-4fd9-ba79-ba9271983248,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,80.24546,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.9136749,0.8100331802,2164.925121,0.9999000637,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-05-11,09:55:23,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.91759,0.6913940627,-0.6999060824,2242.061203,203.3574882,12:45:00,5.33013,0.74898,4.8046,-23.77437,16.74759,7.24765,4.00398,0.68988,76.80894,-3.71127629,0.6438746741,0.4581594531,-3.9807,8.50038,-0.68549,50,5.37892,1.24199,-123.31193,0.62082,-6.07767,26.44855,-19.19582,52214d9b-39ee-454b-8cea-3d8a693c1904,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,82.26926,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.1901423,-0.2733268007,2242.035691,0.9999886214,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-05-11,09:55:54,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,84.45582,-1.23341886,-0.9658717288,2251.118293,197.9340091,12:30:00,5.37176,0.6606,NA,-26.16216,16.16624,5.24249,2.00246,0.16648,76.80619,-5.974108479,-0.01171870663,0.4682603062,-2.91596,8.48504,-0.55447,50,5.19992,1.84986,-122.46532,-3.70913,-4.40915,25.16749,-19.34406,4afef32c-6d26-42f5-ab58-e7262afa504a,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.5845904,38.29198087,1766.819698,0.7848631072,12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-05-11,09:56:41,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,85.04018,-0.1692591074,-0.05545007119,2261.301728,192.7525454,12:30:00,5.5061,0.65579,5.50474,-22.68074,16.99088,3.85291,3.45777,0.92501,76.35874,-4.439246019,0.6714508534,0.4533267723,-2.07735,9.13593,-0.65349,50,5.47647,-0.00611,-123.56448,-1.10497,-3.15266,28.84409,-18.30908,91c2ca6c-e64c-490d-8b77-5ded24b91fdf,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,83.14629,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.463387,0.2746333127,2261.275751,0.9999885124,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-05-11,09:57:18,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,82.21774,0.3785886046,0.3020637916,2080.359858,199.1440697,12:45:00,5.32998,0.66391,5.0476,-29.0788,13.61767,4.73954,3.2638,1.34374,74.76317,-5.014031054,1.183108062,0.4702917312,-2.39529,7.02577,-0.69633,50,5.34341,-0.79212,-119.48339,-0.2056,-3.44401,24.18062,-22.0722,b4736348-39c2-44e9-9200-9fd1a15cf9f4,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,80.14693,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.56286216,2013.522791,0.9678723529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-05-11,09:58:21,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,79.40278,-2.561420533,-1.135901281,1958.450139,200.6170921,12:45:00,5.70695,0.56271,5.32847,-29.16084,16.53019,6.22618,0.87174,0.01574,72.0575,-7.980530268,0.03162574964,0.4865045293,-3.65959,9.57352,-0.46456,50,5.45514,2.08934,-115.24802,-6.07357,-4.85936,23.96148,-19.46193,aadaa166-28bb-4ff3-9cc7-34384c33c3af,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,77.47603,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-05-11,09:58:44,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.76431,2.15959781,-0.2642627013,2041.735246,204.0414196,12:45:00,5.49844,0.64814,NA,-32.17677,17.86696,7.98401,4.91063,1.05741,70.14501,-3.712928148,1.19446266,0.5091506078,-4.08242,8.19692,-0.62554,50,5.72211,0.21505,-113.91783,3.04503,-5.24899,25.1332,-21.63483,5360bee3-fca4-414a-8073-957a7633ba1f,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.2317041,23.11307328,1877.849146,0.9197319531,12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-05-11,10:01:41,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,Fastball,Live,NA,78.95313,-1.550515102,-1.847964456,1978.113496,199.2599721,12:45:00,5.33078,0.66171,4.92183,-28.06201,18.61568,6.51714,1.52549,-0.54263,71.81044,-6.730607937,-0.6384986894,0.4917292783,-3.95385,10.18074,-0.48705,50,5.15706,3.47996,-114.60131,-4.04047,-5.22083,22.58496,-18.73096,69119258-3ddc-4448-9d42-9eade4beac15,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,76.65283,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214.2062269,-0.2929986439,1978.087632,0.9999869246,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-05-11,10:02:25,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,74.56834,1.164890389,-0.7816167176,1607.025971,239.2909208,02:00:00,5.2106,0.80242,4.85377,-43.03877,9.32678,15.78153,2.72681,1.37774,67.95711,-6.776771083,2.142894672,0.5208279206,-8.44815,4.51092,-0.73846,50,5.28981,0.97442,-108.29516,0.83048,-9.96955,20.02436,-26.85077,8359390c-9824-4394-b7ed-5ace78fa1932,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,72.37023,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8106534069,1606.865125,0.9998999106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2024-05-11,10:03:56,"Dilger, Ryan",1000324472,Right,NA,NA,NA,NA,NA,ChangeUp,Live,NA,71.55061,-1.974483127,-1.094318211,1590.340394,222.0336777,01:30:00,5.22999,0.57676,5.62203,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.22346,8.21894,-0.49181,50,5.03584,1.63541,-104.00595,-4.69984,-7.87192,18.27429,-23.21727,6c74a394-adc5-4ddc-a28f-2c0e94f7d607,3543d05a-30fe-4e53-8a3b-34ffc6a21b64,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.291045,31.70406121,1353.020037,0.8507738611,01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
