PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-09-07,10:05:37,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,80.57426,-0.9500381467,1.420672261,2277.522662,155.0748123,11:15:00,6.553,-1.95938,5.19127,-23.67552,21.40022,-9.96235,3.6861,-1.45306,71.86148,-5.39330366,-0.4553334774,0.4832177297,5.77765,11.66781,1.83501,50,6.44772,-2.57773,-116.88936,-2.70223,7.78817,27.30874,-16.44606,e4f5355a-b2f1-4213-8a57-5b85563a9024,53186232-0e26-4384-9a36-62c8d7d2e8a9,78.00301,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.7773363,-10.25616383,2241.131377,0.984021549,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-09-07,10:06:17,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,80.91771,-1.801755019,2.976486203,2176.491569,149.4211192,11:00:00,6.50921,-1.85528,5.41715,-23.16511,21.08472,-12.47941,2.88837,-0.10486,72.50197,-6.151175488,0.6246838597,0.4787702509,7.66809,11.85594,1.59949,50,6.3335,-5.70872,-117.31313,-4.42133,10.4577,26.6158,-16.00497,05e765fc-9510-4b26-a962-d028a4833053,53186232-0e26-4384-9a36-62c8d7d2e8a9,78.72761,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8337775,-0.2062350833,2176.47747,0.9999935219,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-09-07,10:06:36,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,81.35838,-1.417520429,3.538675223,2241.718523,168.6725223,11:30:00,6.46142,-1.8517,5.74794,-20.88646,22.73872,-4.56819,3.39858,1.06581,72.20837,-5.38229648,2.669986925,0.4753790183,3.78038,12.82075,1.56062,50,6.33125,-7.15604,-117.90276,-3.54078,5.15614,28.89785,-14.68754,021a114c-0cc4-464b-b26d-2e9d8997368b,53186232-0e26-4384-9a36-62c8d7d2e8a9,79.28924,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.9670945,-10.18503818,2206.393113,0.9842418171,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-09-07,10:06:53,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,81.39496,-2.424901452,2.098266172,2265.500242,155.1250138,11:15:00,6.60498,-1.61452,5.56493,-23.81548,19.65902,-9.12318,2.35251,-0.41402,73.04422,-6.900280007,0.3730490695,0.474557347,5.6079,11.36751,1.43959,50,6.38067,-4.04494,-118.06701,-5.73625,7.74301,27.05489,-16.47857,ff8a84a1-47ff-4db4-a559-58b44ea25f62,53186232-0e26-4384-9a36-62c8d7d2e8a9,79.42652,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.4128442,0.4181175221,2265.439919,0.9999733732,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-09-07,10:07:09,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,81.41875,-1.445576657,1.477651584,2282.910797,155.2117943,11:15:00,6.68244,-1.77863,5.40858,-24.78395,18.9976,-8.78773,3.26219,-1.12641,72.73619,-6.108180834,-0.1832289678,0.4762302321,5.21019,10.64641,1.65327,50,6.53721,-2.77072,-118.14241,-3.76313,7.1763,27.84972,-17.51012,93930a57-aa47-4678-967c-51675d1c26db,53186232-0e26-4384-9a36-62c8d7d2e8a9,79.14751,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.078502,0.5023398545,2282.823055,0.9999615659,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-09-07,10:07:26,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,81.34318,-0.1601596245,2.941360005,2290.658369,136.9230178,10:30:00,6.48667,-1.96484,5.33589,-28.85088,15.19457,-14.25855,3.93199,-0.39149,72.54494,-5.589356502,0.2520347367,0.477663376,8.62665,8.14274,1.70945,50,6.45223,-5.60617,-117.93708,-1.24797,11.84113,27.74615,-20.99715,1f760995-9dd6-4a6c-bae4-e3c07a2ad2d9,53186232-0e26-4384-9a36-62c8d7d2e8a9,78.91005,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.2699735,-19.09652554,2164.600583,0.9449687532,10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-09-07,10:07:42,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,81.00573,1.238435465,1.784088263,2192.520547,147.4858869,11:00:00,6.57173,-2.16021,5.17818,-24.50912,19.94294,-12.74426,5.69517,-1.54322,72.36081,-3.360553262,-0.609214302,0.4798631265,7.34302,10.1217,2.00385,50,6.66881,-3.24516,-117.52307,1.74284,10.05391,26.6375,-18.31564,8be4cc9a-2bff-4e79-8bf5-8e973b3bbe0a,53186232-0e26-4384-9a36-62c8d7d2e8a9,78.54831,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.3566844,-12.87633785,2137.385911,0.9748533094,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-09-07,10:07:57,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,80.88462,-2.603123573,2.966494421,2277.909773,154.3315066,11:15:00,6.31699,-1.84743,5.41713,-20.7486,23.87834,-11.48415,2.14483,-0.02345,71.97966,-6.508797714,0.7943464407,0.4808061072,7.20952,13.69889,1.5918,50,6.07172,-5.71305,-117.1403,-5.97844,9.73135,28.01525,-13.68342,7682dcac-48c6-40fe-b0da-1b27f40d7dbc,53186232-0e26-4384-9a36-62c8d7d2e8a9,78.39426,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.1729224,0.192791764,2277.896877,0.9999943389,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-09-07,10:08:11,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,78.77653,-3.397813792,3.145772983,2073.228646,144.9251154,10:45:00,6.47114,-2.00115,5.34305,-27.31893,20.08178,-14.09254,0.99913,-0.22207,70.14185,-8.518143105,0.479480394,0.4955230239,8.68307,11.97207,1.72749,50,6.1458,-5.83168,-113.9424,-7.60984,11.05461,27.09389,-16.93213,d2c10cc3-9ace-4fee-8835-58f35b8494a4,53186232-0e26-4384-9a36-62c8d7d2e8a9,76.06597,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4382521067,2073.167998,0.999970747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-09-07,10:08:26,"Pascanu, Tommy",1000364645,Left,NA,NA,NA,NA,NA,Fastball,Live,NA,80.35819,NA,NA,2189.926066,NA,NA,6.50518,-2.05184,5.23954,NA,NA,NA,2.81494,-0.87178,72.08511,NA,NA,0.4832865523,3.58552,11.45407,1.89471,50,6.3272,-3.39191,-116.57089,-4.34076,4.82933,26.23504,-16.7466,3b83fc04-458d-4422-956b-5e64c6d1f41e,53186232-0e26-4384-9a36-62c8d7d2e8a9,77.99191,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.9334817,-22.86916838,2017.786194,0.921394665,11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
