PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
13,2024-09-18,12:35:49,"Joslin, Cooper",1000327990,Right,NA,NA,Curveball,Live,NA,65.57389,0.645200384,-2.17307827,1752.094835,45.06771436,07:30:00,5.67954,1.42386,5.08763,-72.59704,-5.12097,-5.08219,0.23827,-1.0485,60.57842,-12.67162167,-3.119410019,0.5912161396,1.99607,-2.89224,-1.21466,50,5.68512,3.749,-95.18634,-0.88571,1.81075,16.14286,-34.79776,18dd6caa-a900-45d1-a118-37fd5d57fa24,c5f72803-7d4e-46cd-bfc4-89a90079512b,63.75408,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.20666074,789.7983991,0.4507737729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2024-09-18,12:36:39,"Joslin, Cooper",1000327990,Right,NA,NA,Curveball,Live,NA,64.89715,2.847055306,0.4284904727,1800.794704,30.47481648,07:00:00,5.77358,1.2097,4.64018,-83.42752,-13.09467,-7.66015,1.52884,0.97851,59.58087,-12.41863018,-0.9916621301,0.6036017965,4.10309,-7.68855,-1.24679,50,5.9917,-0.48637,-94.06304,2.3136,3.62478,16.12725,-38.96631,59a466dd-e62d-4305-b92c-548423f78972,c5f72803-7d4e-46cd-bfc4-89a90079512b,62.44587,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925234177,1800.559912,0.9998696177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2024-09-18,12:37:03,"Joslin, Cooper",1000327990,Right,NA,NA,Curveball,Live,NA,64.86391,1.171121487,-0.1487141786,1836.859871,49.85917116,07:45:00,5.67407,1.35839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10632,-4.75235,-1.3274,50,5.71787,0.5826,-93.90748,-0.77174,4.49382,16.1415,-36.35636,fdc483da-9cfe-4ba8-9dbf-eccda69eb988,c5f72803-7d4e-46cd-bfc4-89a90079512b,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2024-09-18,12:38:00,"Joslin, Cooper",1000327990,Right,NA,NA,Fastball,Live,NA,75.34582,-1.255814984,-3.449857379,1811.713698,193.9761056,12:30:00,5.70606,1.57863,5.05296,-32.40284,19.32386,4.82616,1.81927,-1.27629,67.75219,-7.281996922,-2.548208403,0.517641155,-3.70297,10.59192,-1.25404,50,5.56164,6.4309,-109.14788,-3.39743,-4.37721,22.81409,-19.65356,27ce25c5-0000-437b-a11d-1628f95bd3a5,c5f72803-7d4e-46cd-bfc4-89a90079512b,72.81577,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.2878011,27.37679111,1608.804891,0.8880017261,01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2024-09-18,12:38:14,"Joslin, Cooper",1000327990,Right,NA,NA,Fastball,Live,NA,75.92931,-0.01279737969,-1.178833403,1892.200407,196.562644,12:30:00,5.56397,1.49611,4.57537,-35.12061,16.36435,4.88061,2.62508,0.78122,68.45221,-6.495118519,-0.2742726599,0.5164301749,-2.90471,8.46287,-1.37859,50,5.53125,2.10324,-110.13898,-1.19856,-3.51174,22.43936,-21.9426,53af90c1-3fe8-4245-a787-2636572b6aec,c5f72803-7d4e-46cd-bfc4-89a90079512b,72.98652,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.63313811,1593.498876,0.8421406477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2024-09-18,12:38:30,"Joslin, Cooper",1000327990,Right,NA,NA,Curveball,Live,NA,66.6048,3.518900533,-1.156638078,1928.033359,16.75783162,06:30:00,5.84868,1.2368,4.34308,-76.11786,-8.21877,-2.45452,2.87232,-0.07291,60.41629,-10.42441143,-1.6100516,0.5930664916,0.87709,-5.38102,-1.11018,50,6.15456,2.01961,-96.37246,3.6369,0.81007,17.48437,-37.14392,db40b05e-c6fd-4ddb-9268-bac86f45cdb9,c5f72803-7d4e-46cd-bfc4-89a90079512b,63.55517,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.72243785,1140.812557,0.5916975203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2024-09-18,12:39:24,"Joslin, Cooper",1000327990,Right,NA,NA,Curveball,Live,NA,64.58498,NA,NA,1717.520623,NA,NA,5.92824,1.19046,4.87857,NA,NA,NA,3.73983,-0.94819,58.64901,NA,NA,0.604741382,6.10585,-1.11952,-1.06583,50,6.25192,2.24398,-93.52771,4.42324,5.32791,16.06398,-33.15093,69e263cf-cd77-4031-914c-b129ea5930a8,c5f72803-7d4e-46cd-bfc4-89a90079512b,62.3282,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.43997429,949.4630904,0.5528102997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2024-09-18,12:39:40,"Joslin, Cooper",1000327990,Right,NA,NA,Fastball,Live,NA,74.02016,-0.7836979136,-1.2813743420000001,1813.532048,185.8210791,12:15:00,5.57446,1.65103,4.55993,-38.85766,15.39712,1.57452,1.59033,0.56269,66.89879,-7.935258216,-0.989597679,0.5301397636,-1.23126,8.2114,-1.5196,50,5.45832,2.34974,-107.34627,-2.73662,-1.41308,21.43086,-22.75006,7fe042d5-0d09-40e4-ae71-5e84383d6c8e,c5f72803-7d4e-46cd-bfc4-89a90079512b,71.09906,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1321937665,1813.527221,0.9999973384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,2024-09-18,12:39:59,"Joslin, Cooper",1000327990,Right,NA,NA,ChangeUp,Live,NA,68.34633,0.4106131615,-2.293760805,1462.362516,268.6139975,03:00:00,5.60555,1.51264,4.75941,-62.04677,0.12672,7.47487,0.82462,-0.04035,63.38874,-10.891825,-0.9170388518,0.5675106314,-4.49766,-0.04662,-1.28916,50,5.59352,3.75314,-99.2581,-1.13627,-4.49454,15.63799,-32.22064,b3158c44-5112-42af-9943-cb2252ba25dd,c5f72803-7d4e-46cd-bfc4-89a90079512b,66.41715,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,2024-09-18,12:40:15,"Joslin, Cooper",1000327990,Right,NA,NA,Fastball,Live,NA,78.71673,-2.352974496,-3.05032384,1836.673363,191.9800529,12:30:00,5.52608,1.47987,5.203,-29.85437,17.08635,3.63431,0.82117,-1.08841,71.1916,-7.895238771,-2.370779672,0.4931127846,-2.9077,9.79017,-1.20033,50,5.28633,5.96407,-114.0797,-5.63951,-3.77207,24.03983,-19.47354,14a91d5f-2218-4ef4-af01-acaaac9b0965,c5f72803-7d4e-46cd-bfc4-89a90079512b,76.43776,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75892973,1776.074615,0.9670062467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
