PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
1,2024-04-05,11:32:59,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,83.40897,-1.596908262,-3.346935295,2137.769792,225.4223776,01:30:00,5.98096,1.79101,5.24887,-21.88784,19.21396,19.52762,2.66755,0.29922,74.75881,-5.732806656,0.3535925134,0.4614257156,-11.66492,10.90352,-1.52483,50,5.83518,6.47732,-120.977,-4.04826,-16.93127,28.132930000000002,-16.34792,9f9b0274-ae65-4a1c-af7d-806adb25619c,ba3d754f-1264-45bd-a983-a6522c17fccb,81.68691,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.853639007,2136.651132,0.9994767163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-04-05,11:33:08,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,86.03781,-2.134707885,-5.0404621,2151.04626,221.6373744,01:30:00,6.10091,1.66781,5.20623,-19.03873,19.90974,17.73349,2.51699,-1.56228,76.81778,-5.734428292,-1.688492295,0.4491760507,-11.29009,11.46274,-1.25576,50,5.90997,10.41541,-124.45594,-5.26007,-17.31169,30.18852,-14.59763,76bc61f3-b341-4f7c-be1f-c910c94a43b0,ba3d754f-1264-45bd-a983-a6522c17fccb,83.91462,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.70838791,2089.772497,0.9715144373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-04-05,11:33:25,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,85.63653,-2.393051456,-4.353960488,2206.462217,227.9994081,01:30:00,6.04237,1.63186,5.29639,-19.60302,19.88059,22.08245,2.17543,-0.58508,75.78972,-6.123003763,-0.1436130538,0.4522513218,-13.60038,11.67235,-1.28658,50,5.83383,8.75436,-123.90848,-5.79664,-20.45309,32.29345,-14.62045,8abc93d2-d735-42b7-9eb8-47ca906fe987,ba3d754f-1264-45bd-a983-a6522c17fccb,83.34401,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4873527,2066.902313,0.9367494702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-04-05,11:33:35,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,86.32745,-2.149007743,-2.817649828,2182.431766,227.2296274,01:30:00,6.04656,1.62557,5.24971,-20.06246,18.5093,20.01397,2.37093,0.66848,76.96585,-5.94821251,0.9886946746,0.4469985892,-11.81694,10.76607,-1.40368,50,5.85615,5.53041,-125.17895,-5.33505,-18.24824,31.57235,-15.54861,7f1c051c-68b1-4324-a445-63432a93dd9f,ba3d754f-1264-45bd-a983-a6522c17fccb,84.3234,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.68519825,2120.473122,0.9716102722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-04-05,11:33:49,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,87.97399,-2.970381165,-3.638143651,2238.875852,218.0488965,01:15:00,6.10956,1.5623,5.34829,-14.53487,22.26451,17.41641,2.13041,-0.37118,78.98231,-5.717951521,-0.3381886533,0.4366079361,-10.62043,13.02352,-1.27658,50,5.85931,7.55273,-127.48583000000001,-7.09021,-17.16904,30.538,-11.12017,9a7f2478-a7f1-409c-bedd-0a1fbfc17dc0,ba3d754f-1264-45bd-a983-a6522c17fccb,86.33017,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.03831938,2116.410741,0.9453006244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-04-05,11:34:01,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,88.11115,-3.543295839,-2.839430442,2199.641838,221.6836775,01:30:00,5.95871,1.63576,5.64622,-18.6439,17.56053,15.61044,1.1231,0.31105,79.45892,-7.070713601,0.1345477059,0.433064162,-9.45826,10.75583,-1.4278,50,5.67925,5.8675,-127.79208,-8.48496,-15.38111,30.41382,-14.68283,a5019aab-8059-4d2f-8fe6-bcb4d0973019,ba3d754f-1264-45bd-a983-a6522c17fccb,87.03662,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.92064508,2125.477318,0.9662833653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-04-05,11:34:14,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,88.97753,-2.079665097,-5.062330442,2301.806077,228.8671174,01:45:00,6.09762,1.65946,5.3979799999999996,-16.9967,19.34141,22.1711,2.74235,-1.20438,78.93867,-5.318335576,-0.8419246238,0.4338630063,-13.87728,11.26102,-1.26422,50,5.92033,10.70263,-128.70458,-5.22755,-22.61958,33.74297,-13.81891,46a13448-3da5-4532-b88e-8dd8c7553b47,ba3d754f-1264-45bd-a983-a6522c17fccb,86.87636,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.78160091,2165.975344,0.9409894976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-04-05,11:34:28,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,80.53185,-1.642142418,-2.71500558,2135.309021,245.2237592,02:15:00,6.07114,1.5453,5.26674,-39.27368,4.13848,9.02457,1.26811,-0.231,73.81992,-8.965145445,-1.017425747,0.4742169513,-5.65007,2.70806,-1.32627,50,5.91167,5.27865,-116.99724,-4.53079,-7.78863,23.20177,-28.44099,c3cf8809-4bcf-42e5-b39c-c70cfa34a958,ba3d754f-1264-45bd-a983-a6522c17fccb,79.48353,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.41624567,501.5125847,0.2348665133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-04-05,11:34:42,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,81.25203,-2.340071699,-2.783329355,2174.397271,251.6317282,02:30:00,5.9829,1.64151,5.30577,-40.21816,2.45779,7.46722,0.45165,-0.32639,74.54531,-9.828205782,-1.377062368,0.4701787365,-4.85132,2.02191,-1.41771,50,5.76704,5.51282,-117.9829,-6.0286,-6.79107,23.88951,-29.34369,47873c72-54f4-466f-8a83-997dceba3d71,ba3d754f-1264-45bd-a983-a6522c17fccb,80.16619,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-04-05,11:34:54,"Armbruester, Will",1000300630,Right,NA,NA,NA,NA,NA,NA,Warmup,NA,80.16336,-1.134217889,-2.189067463,2104.274517,140.7332568,10:45:00,6.00546,1.74485,4.79989,-40.73484,5.7873,-4.76846,1.54529,-0.7084,70.2466,-8.846100981,-3.099588457,0.4909092743,1.59929,3.59096,-1.5428,50,5.87449,4.58212,-116.02941,-3.55369,2.06672,32.20593,-27.53354,72773574-15c0-4ac4-9aab-6d3564418feb,ba3d754f-1264-45bd-a983-a6522c17fccb,76.78087,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
